t,Position,v_Vel,v_Acc
0.000000,-133.904736,12.192000,0.176784
0.100000,-132.987593,12.204192,0.085344
0.200000,-132.070450,12.170664,-0.566928
0.300000,-131.146601,12.039600,-1.901952
0.400000,-130.244088,11.783568,-3.368040
0.500000,-129.357425,11.420856,-3.413760
0.600000,-128.489354,11.058144,-3.413760
0.700000,-127.643839,10.768584,-2.401824
0.800000,-126.820879,10.518648,-2.237232
0.900000,-126.025046,10.241280,-3.154680
1.000000,-125.263351,9.902952,-3.413760
1.100000,-124.534879,9.564624,-3.203448
1.200000,-123.840240,9.320784,-1.673352
1.300000,-123.173338,9.153144,-1.301496
1.400000,-122.525333,8.991600,-1.783080
1.500000,-121.864831,8.851392,-1.517904
1.600000,-121.183603,8.732520,-0.835152
1.700000,-120.502070,8.647176,-0.420624
1.800000,-119.840654,8.598408,-0.737616
1.900000,-119.191735,8.534400,-0.752856
2.000000,-118.544035,8.482584,-0.140208
2.100000,-117.895421,8.476488,0.060960
2.200000,-117.248635,8.482584,0.073152
2.300000,-116.602459,8.488680,0.033528
2.400000,-115.955674,8.458200,-0.490728
2.500000,-115.302487,8.330184,-1.889760
2.600000,-114.664846,8.049768,-3.413760
2.700000,-114.065914,7.620000,-3.413760
2.800000,-113.506606,7.107936,-3.413760
2.900000,-112.987226,6.638544,-3.413760
3.000000,-112.504728,6.309360,-2.459736
3.100000,-112.051186,6.135624,-0.795528
3.200000,-111.590938,6.086856,0.015240
3.300000,-111.130690,6.089904,0.079248
3.400000,-110.670137,6.096000,0.000000
3.500000,-110.209889,6.096000,0.000000
3.600000,-109.749336,6.096000,0.000000
3.700000,-109.289088,6.096000,0.000000
3.800000,-108.828535,6.096000,0.000000
3.900000,-108.368287,6.096000,0.000000
4.000000,-107.907734,6.099048,0.070104
4.100000,-107.447486,6.105144,0.057912
4.200000,-106.987238,6.080760,-0.441960
4.300000,-106.522114,5.980176,-1.432560
4.400000,-106.069486,5.797296,-2.371344
4.500000,-105.636365,5.565648,-2.453640
4.600000,-105.216655,5.373624,-1.511808
4.700000,-104.820415,5.279136,-0.365760
4.800000,-104.425090,5.263896,0.249936
4.900000,-104.023973,5.285232,0.234696
5.000000,-103.623770,5.300472,0.018288
5.100000,-103.223568,5.300472,-0.027432
5.200000,-102.823670,5.297424,-0.006096
5.300000,-102.423468,5.297424,0.000000
5.400000,-102.023266,5.297424,0.000000
5.500000,-101.623368,5.297424,0.000000
5.600000,-101.223166,5.297424,0.000000
5.700000,-100.822963,5.297424,0.000000
5.800000,-100.423066,5.297424,0.000000
5.900000,-100.022863,5.297424,-0.006096
6.000000,-99.622661,5.297424,0.000000
6.100000,-99.222763,5.297424,0.000000
6.200000,-98.822561,5.300472,0.042672
6.300000,-98.422358,5.416296,1.837944
6.400000,-98.022461,5.660136,3.136392
6.500000,-97.619820,5.785104,0.746760
6.600000,-97.219618,5.660136,-3.267456
6.700000,-96.835874,5.297424,-3.413760
6.800000,-96.464018,4.861560,-3.413760
6.900000,-96.108926,4.626864,-0.850392
7.000000,-95.756273,4.568952,-0.173736
7.100000,-95.400876,4.559808,0.073152
7.200000,-95.045784,4.565904,0.048768
7.300000,-94.690387,4.568952,0.009144
7.400000,-94.335295,4.565904,-0.057912
7.500000,-93.977155,4.553712,-0.170688
7.600000,-93.623892,4.541520,-0.140208
7.700000,-93.282821,4.532376,-0.051816
7.800000,-92.949065,4.504944,-0.377952
7.900000,-92.607994,4.422648,-1.164336
8.000000,-92.275762,4.297680,-1.533144
8.100000,-91.959379,4.200144,-0.728472
8.200000,-91.659761,4.175760,0.371856
8.300000,-91.342769,4.200144,0.460248
8.400000,-91.010537,4.203192,-0.335280
8.500000,-90.693240,4.154424,-0.877824
8.600000,-90.386916,4.084320,-0.612648
8.700000,-90.083335,4.047744,-0.073152
8.800000,-89.779450,4.075176,0.551688
8.900000,-89.467030,4.175760,1.392936
9.000000,-89.162534,4.328160,1.822704
9.100000,-88.848286,4.447032,0.899160
9.200000,-88.541962,4.419600,-1.301496
9.300000,-88.259107,4.218432,-3.020568
9.400000,-87.994236,3.968496,-2.508504
9.500000,-87.744910,3.825240,-0.493776
9.600000,-87.515090,3.813048,0.731520
9.700000,-87.275213,3.834384,0.079248
9.800000,-87.041126,3.794760,-1.100328
9.900000,-86.795458,3.715512,-0.859536
10.000000,-86.539730,3.700272,0.457200
10.100000,-86.284308,3.764280,1.185672
10.200000,-86.005721,3.864864,0.966216
10.300000,-85.710979,3.950208,0.533400
10.400000,-85.403436,3.995928,0.408432
10.500000,-85.065413,4.029456,0.347472
10.600000,-84.734705,4.053840,0.100584
10.700000,-84.403997,4.059936,-0.024384
10.800000,-84.073289,4.056888,0.000000
10.900000,-83.742581,4.056888,0.000000
