t,Position,v_Vel,v_Acc
0.000000,-67.060572,4.565904,-0.073152
0.100000,-66.715234,4.562856,-0.015240
0.200000,-66.369895,4.599432,0.591312
0.300000,-66.031262,4.696968,1.347216
0.400000,-65.671903,4.806696,1.173480
0.500000,-65.294561,4.855464,-0.024384
0.600000,-64.915694,4.843272,-0.597408
0.700000,-64.557250,4.910328,1.362456
0.800000,-64.194538,5.178552,3.413760
0.900000,-63.806527,5.550408,3.413760
1.000000,-63.399924,5.849112,1.990344
1.100000,-62.958269,5.964936,-0.286512
1.200000,-62.523929,5.928360,-0.661416
1.300000,-62.089589,5.885688,-0.112776
1.400000,-61.655249,5.879592,0.000000
1.500000,-61.220604,5.879592,0.000000
1.600000,-60.786264,5.879592,0.000000
1.700000,-60.351924,5.879592,0.000000
1.800000,-59.917279,5.879592,0.000000
1.900000,-59.482939,5.879592,0.000000
2.000000,-59.048599,5.879592,0.000000
2.100000,-58.614259,5.879592,0.000000
2.200000,-58.179614,5.879592,0.000000
2.300000,-57.745274,5.879592,0.000000
2.400000,-57.310934,5.879592,0.036576
2.500000,-56.876290,5.885688,0.067056
2.600000,-56.441950,5.876544,-0.164592
2.700000,-56.004866,5.824728,-0.804672
2.800000,-55.570526,5.702808,-1.612392
2.900000,-55.151122,5.529072,-2.008632
3.000000,-54.744518,5.355336,-1.621536
3.100000,-54.353460,5.236464,-0.804672
3.200000,-53.964840,5.181600,-0.158496
3.300000,-53.573477,5.175504,0.064008
3.400000,-53.182114,5.178552,0.015240
3.500000,-52.790750,5.178552,-0.027432
3.600000,-52.399387,5.181600,0.070104
3.700000,-52.009243,5.205984,0.347472
3.800000,-51.618185,5.257800,0.710184
3.900000,-51.219811,5.334000,0.890016
4.000000,-50.812598,5.413248,0.731520
4.100000,-50.398070,5.468112,0.371856
4.200000,-49.982323,5.486400,-0.012192
4.300000,-49.566576,5.468112,-0.362712
4.400000,-49.152353,5.419344,-0.627888
4.500000,-48.744835,5.355336,-0.685800
4.600000,-48.346462,5.300472,-0.460248
4.700000,-47.955098,5.269992,-0.146304
4.800000,-47.564650,5.260848,0.033528
4.900000,-47.172982,5.263896,0.042672
5.000000,-46.781314,5.266944,0.000000
5.100000,-46.389646,5.266944,0.000000
5.200000,-45.997978,5.266944,0.000000
5.300000,-45.603262,5.266944,0.000000
5.400000,-45.214642,5.266944,-0.006096
5.500000,-44.838823,5.266944,0.000000
5.600000,-44.468491,5.266944,0.000000
5.700000,-44.092673,5.266944,0.006096
5.800000,-43.704053,5.175504,-1.475232
5.900000,-43.309337,4.965192,-2.764536
6.000000,-42.917669,4.812792,-1.325880
6.100000,-42.526001,4.812792,1.322832
6.200000,-42.134333,4.971288,2.862072
6.300000,-41.742665,5.175504,1.341120
6.400000,-41.350997,5.175504,-1.420368
6.500000,-40.953233,4.925568,-3.413760
6.600000,-40.596922,4.492752,-3.413760
6.700000,-40.279320,3.928872,-3.413760
6.800000,-40.002562,3.361944,-3.413760
6.900000,-39.764513,2.932176,-3.413760
7.000000,-39.567917,2.679192,-1.414272
7.100000,-39.365225,2.587752,-0.128016
7.200000,-39.162533,2.587752,0.179832
7.300000,-38.959841,2.596896,0.000000
7.400000,-38.757149,2.551176,-0.704088
7.500000,-38.546837,2.410968,-2.026920
7.600000,-38.367310,2.145792,-3.364992
7.700000,-38.215519,1.792224,-3.413760
7.800000,-38.091770,1.435608,-3.361944
7.900000,-37.995758,1.170432,-2.026920
8.000000,-37.930531,1.030224,-0.710184
8.100000,-37.857989,0.984504,0.000000
8.200000,-37.785142,0.987552,0.082296
8.300000,-37.712294,0.993648,0.000000
8.400000,-37.639447,0.993648,0.000000
8.500000,-37.566905,0.993648,0.000000
8.600000,-37.494058,0.993648,0.000000
8.700000,-37.421210,0.993648,0.000000
8.800000,-37.348668,0.993648,0.000000
8.900000,-37.275821,0.990600,0.000000
9.000000,-37.202974,0.990600,0.000000
9.100000,-37.130126,0.993648,0.000000
9.200000,-37.057584,0.996696,0.064008
9.300000,-36.984737,0.999744,0.012192
9.400000,-36.911890,0.969264,-0.460248
9.500000,-36.832642,0.877824,-1.335024
9.600000,-36.775644,0.701040,-2.264664
9.700000,-36.738763,0.466344,-2.578608
9.800000,-36.718037,0.243840,-2.020824
9.900000,-36.725352,0.091440,-1.063752
10.000000,-36.731753,0.000000,0.000000
10.100000,-36.729619,0.000000,0.000000
10.200000,-36.729619,0.000000,0.000000
10.300000,-36.729619,0.000000,0.000000
10.400000,-36.729619,0.000000,0.000000
10.500000,-36.729619,0.000000,0.000000
10.600000,-36.729619,0.000000,0.000000
10.700000,-36.729619,0.000000,0.000000
10.800000,-36.729619,0.000000,0.000000
10.900000,-36.729619,0.000000,0.000000
11.000000,-36.729619,0.000000,0.000000
11.100000,-36.729619,0.000000,0.000000
11.200000,-36.729619,0.000000,0.000000
11.300000,-36.729619,0.000000,0.000000
11.400000,-36.729619,0.000000,0.000000
11.500000,-36.729619,0.000000,0.000000
11.600000,-36.729619,0.000000,0.000000
11.700000,-36.729619,0.000000,0.000000
11.800000,-36.729619,0.000000,0.000000
11.900000,-36.729619,0.000000,0.000000
12.000000,-36.729619,0.000000,0.000000
12.100000,-36.729619,0.000000,0.000000
12.200000,-36.729619,0.000000,0.000000
12.300000,-36.729619,0.000000,0.000000
12.400000,-36.729619,0.000000,0.000000
12.500000,-36.729619,0.000000,0.000000
12.600000,-36.729619,0.000000,0.000000
12.700000,-36.729619,0.000000,0.000000
