t,Position,v_Vel,v_Acc
0.000000,-147.170242,13.429488,0.000000
0.100000,-146.182690,13.429488,0.000000
0.200000,-145.194833,13.429488,0.000000
0.300000,-144.207281,13.429488,0.000000
0.400000,-143.219729,13.429488,0.000000
0.500000,-142.231872,13.429488,0.000000
0.600000,-141.244320,13.429488,0.000000
0.700000,-140.256463,13.432536,0.057912
0.800000,-139.268911,13.435584,0.036576
0.900000,-138.281054,13.417296,-0.298704
1.000000,-137.289235,13.359384,-0.847344
1.100000,-136.305646,13.252704,-1.371600
1.200000,-135.336686,13.078968,-2.026920
1.300000,-134.384491,12.822936,-2.962656
1.400000,-133.454242,12.521184,-3.304032
1.500000,-132.543194,12.265152,-2.240280
1.600000,-131.650130,12.124944,-0.493776
1.700000,-130.777793,12.103608,0.435864
1.800000,-129.899359,12.143232,0.384048
1.900000,-129.020621,12.201144,0.588264
2.000000,-128.148588,12.301728,1.377696
2.100000,-127.257048,12.441936,1.670304
2.200000,-126.351487,12.551664,0.762000
2.300000,-125.429467,12.576048,-0.402336
2.400000,-124.523602,12.551664,-0.429768
2.500000,-123.632671,12.576048,0.774192
2.600000,-122.726806,12.713208,2.136648
2.700000,-121.803871,12.960096,2.877312
2.800000,-120.858077,13.255752,3.099816
2.900000,-119.890032,13.545312,2.767584
3.000000,-118.902480,13.764768,1.798320
3.100000,-117.893287,13.892784,0.704088
3.200000,-116.863063,13.953744,0.259080
3.300000,-115.828877,13.990320,0.438912
3.400000,-114.799262,14.017752,0.326136
3.500000,-113.773306,14.005560,-0.490728
3.600000,-112.746130,13.929360,-1.146048
3.700000,-111.713162,13.859256,-0.606552
3.800000,-110.683548,13.871448,0.801624
3.900000,-109.632293,13.975080,1.588008
4.000000,-108.568236,14.081760,0.826008
4.100000,-107.486196,14.084808,-0.762000
4.200000,-106.422444,13.975080,-1.685544
4.300000,-105.371798,13.828776,-1.444752
4.400000,-104.342184,13.728192,-0.536448
4.500000,-103.305864,13.697712,0.048768
4.600000,-102.276250,13.728192,0.527304
4.700000,-101.225604,13.822680,1.219200
4.800000,-100.161852,13.932408,1.203960
4.900000,-99.079812,14.008608,0.566928
5.000000,-98.015146,14.060424,0.131064
5.100000,-96.965719,14.090904,0.329184
5.200000,-95.901053,14.103096,0.329184
5.300000,-94.819013,14.103096,-0.359664
5.400000,-93.754346,14.084808,-0.356616
5.500000,-92.704920,14.115288,0.835152
5.600000,-91.639339,14.228064,1.679448
5.700000,-90.558518,14.334744,0.847344
5.800000,-89.452094,14.334744,-0.853440
5.900000,-88.371274,14.228064,-1.676400
6.000000,-87.305388,14.112240,-0.905256
6.100000,-86.255962,14.078712,0.365760
6.200000,-85.191295,14.124432,0.816864
6.300000,-84.115961,14.188440,0.512064
6.400000,-83.038188,14.249400,0.502920
6.500000,-81.967121,14.343888,1.243584
6.600000,-80.883252,14.511528,2.182368
6.700000,-79.778047,14.737080,2.508504
6.800000,-78.654859,14.935200,1.652016
6.900000,-77.510640,15.011400,-0.015240
7.000000,-76.366421,14.932152,-1.670304
7.100000,-75.243233,14.758416,-2.124456
7.200000,-74.136199,14.621256,-0.926592
7.300000,-73.054464,14.615160,0.853440
7.400000,-71.947430,14.749272,2.100072
7.500000,-70.824242,14.953488,2.115312
7.600000,-69.686729,15.121128,1.347216
7.700000,-68.528489,15.240000,0.871728
7.800000,-67.380917,15.343632,1.021080
7.900000,-66.223896,15.471648,1.584960
8.000000,-65.045234,15.636240,1.837944
8.100000,-63.851638,15.797784,1.496568
8.200000,-62.636400,15.919704,0.920496
8.300000,-61.411409,15.974568,0.179832
8.400000,-60.187027,15.944088,-0.731520
8.500000,-58.968742,15.825216,-1.664208
8.600000,-57.769963,15.636240,-2.234184
8.700000,-56.583072,15.438120,-1.889760
8.800000,-55.416298,15.322296,-0.579120
8.900000,-54.249523,15.325344,0.697992
9.000000,-53.090978,15.368016,0.606552
9.100000,-51.938530,15.337536,-0.993648
9.200000,-50.801321,15.179040,-2.453640
9.300000,-49.681181,14.990064,-1.856232
9.400000,-48.569575,14.910816,0.173736
9.500000,-47.454617,14.950440,1.143000
9.600000,-46.317408,14.996160,0.143256
9.700000,-45.182638,14.959584,-1.173480
9.800000,-44.067984,14.880336,-0.862584
9.900000,-42.971618,14.874240,0.713232
10.000000,-41.856965,14.977872,1.691640
10.100000,-40.728900,15.102840,1.078992
10.200000,-39.580414,15.157704,-0.024384
10.300000,-38.438633,15.163800,-0.198120
10.400000,-37.296852,15.163800,0.204216
10.500000,-36.154766,15.157704,0.045720
10.600000,-35.006280,15.105888,-1.060704
10.700000,-33.878215,14.953488,-2.161032
10.800000,-32.764781,14.749272,-2.097024
10.900000,-31.666891,14.615160,-0.850392
11.000000,-30.594605,14.615160,0.847344
11.100000,-29.496715,14.749272,2.103120
11.200000,-28.383281,14.953488,2.164080
11.300000,-27.255216,15.124176,1.347216
11.400000,-26.109168,15.218664,0.472440
11.500000,-24.967387,15.243048,-0.076200
11.600000,-23.811586,15.233904,-0.146304
11.700000,-22.642068,15.224760,-0.054864
11.800000,-21.459444,15.221712,-0.012192
11.900000,-20.274382,15.224760,0.073152
12.000000,-19.094806,15.236952,0.140208
12.100000,-17.924983,15.246096,0.103632
12.200000,-16.767048,15.249144,0.000000
12.300000,-15.619171,15.249144,-0.070104
12.400000,-14.473733,15.249144,0.036576
12.500000,-13.326161,15.249144,0.021336
12.600000,-12.178284,15.218664,-0.490728
12.700000,-11.024006,15.127224,-1.325880
12.800000,-9.890455,14.959584,-2.112264
12.900000,-8.771230,14.730984,-2.511552
13.000000,-7.669987,14.478000,-2.572512
13.100000,-6.590995,14.225016,-2.514600
13.200000,-5.529682,13.996416,-2.109216
13.300000,-4.482998,13.828776,-1.316736
13.400000,-3.456737,13.737336,-0.484632
13.500000,-2.424074,13.706856,0.018288
13.600000,-1.391107,13.709904,0.073152
13.700000,-0.358140,13.716000,0.000000
13.800000,0.674522,13.716000,0.000000
13.900000,1.707490,13.716000,0.000000
14.000000,2.740152,13.716000,0.000000
14.100000,3.773119,13.716000,0.000000
14.200000,4.805782,13.716000,0.000000
14.300000,5.838749,13.716000,0.000000
14.400000,6.871411,13.716000,0.000000
14.500000,7.904378,13.716000,0.000000
14.600000,8.937346,13.716000,0.000000
14.700000,9.970008,13.722096,0.070104
14.800000,11.002975,13.725144,0.021336
14.900000,12.035638,13.685520,-0.621792
15.000000,13.075310,13.551408,-1.908048
15.100000,14.089380,13.298424,-3.261360
15.200000,15.077237,12.954000,-3.413760
15.300000,16.040100,12.606528,-3.258312
15.400000,16.977055,12.353544,-1.905000
15.500000,17.888407,12.222480,-0.624840
15.600000,18.806465,12.192000,0.161544
15.700000,19.724522,12.216384,0.341376
15.800000,20.642580,12.234672,0.131064
15.900000,21.560638,12.234672,-0.124968
16.000000,22.478695,12.222480,-0.265176
16.100000,23.396753,12.201144,-0.146304
16.200000,24.314810,12.192000,0.000000
16.300000,25.232868,12.192000,0.000000
16.400000,26.150926,12.192000,0.000000
16.500000,27.068983,12.192000,0.000000
16.600000,27.987041,12.192000,0.006096
16.700000,28.905098,12.192000,0.006096
16.800000,29.823461,12.198096,0.070104
16.900000,30.741518,12.201144,0.042672
17.000000,31.659576,12.167616,-0.551688
17.100000,32.582206,12.042648,-1.822704
17.200000,33.489900,11.798808,-3.133344
17.300000,34.367419,11.475720,-3.413760
17.400000,35.217506,11.149584,-3.002280
17.500000,36.039857,10.911840,-1.813560
17.600000,36.831422,10.780776,-0.734568
17.700000,37.615673,10.732008,-0.128016
17.800000,38.402971,10.725912,0.024384
17.900000,39.190574,10.722864,-0.039624
18.000000,39.978482,10.719816,-0.018288
18.100000,40.766390,10.744200,0.356616
18.200000,41.549422,10.817352,1.082040
18.300000,42.346778,10.960608,1.828800
18.400000,43.166995,11.155680,2.157984
18.500000,44.005500,11.347704,1.825752
18.600000,44.866560,11.490960,1.078992
18.700000,45.742860,11.567160,0.356616
18.800000,46.613978,11.588496,-0.015240
18.900000,47.485402,11.588496,0.012192
19.000000,48.356520,11.588496,0.012192
19.100000,49.227943,11.561064,-0.432816
19.200000,50.105158,11.475720,-1.234440
19.300000,50.961950,11.332464,-1.746504
19.400000,51.803503,11.186160,-1.429512
19.500000,52.622196,11.106912,-0.231648
19.600000,53.449423,11.140440,0.972312
19.700000,54.290671,11.247120,1.383792
19.800000,55.157522,11.387328,1.429512
19.900000,56.011572,11.545824,1.560576
