t,Velocity
0.0,3.130296
1.0,3.048
2.0,2.279904
3.0,1.6520160000000002
4.0,3.054096
5.0,4.20624
6.0,4.572
7.0,4.093464
8.0,4.1148
9.0,4.1148
10.0,3.776472000000001
11.0,3.776472000000001
12.0,3.142488
13.0,3.03276
14.0,3.3528
15.0,3.355848
16.0,3.355848
17.0,3.331464
18.0,1.92024
19.0,1.92024
20.0,1.92024
21.0,2.9382718430330597
22.0,3.7886639127961437
23.0,4.572
24.0,3.934968101737832
25.0,4.1148
26.0,4.1148
27.0,3.9441120813902657
28.0,3.7734239069825533
29.0,3.6210241017378317
30.0,3.048
31.0,3.3588959912796144
32.0,3.355848
33.0,3.355848
34.0,3.020567502938021
35.0,1.911096029067952
36.0,1.92024
37.0,1.92024
38.0,1.92024
39.0,1.92024
40.0,2.0238719970932046
41.0,2.023872
42.0,2.023872
43.0,2.0025360232543616
44.0,2.023872002906795
45.0,2.023872
46.0,2.023872
47.0,2.3134319854660244
48.0,3.038855998546603
49.0,2.566415918609741
50.0,2.2677119563980757
51.0,2.7736800784834648
52.0,3.6972240436019246
53.0,4.572
54.0,4.041647949131088
55.0,4.1148
56.0,4.1148
57.0,4.029455959304871
58.0,3.6758880465087205
59.0,3.727703949131088
60.0,3.048
