t,Velocity
0.0,6.205728000000001
1.0,6.976872
2.0,7.598664
3.0,6.8580000000000005
4.0,6.638544
5.0,6.096
6.0,5.964936000000001
7.0,6.092952
8.0,6.132576
9.0,6.8580000000000005
10.0,6.986016000000001
11.0,8.129016000000002
12.0,8.113776000000001
13.0,7.4676
14.0,7.1170800000000005
15.0,7.616951999999999
16.0,7.616951999999999
17.0,7.595616000000001
18.0,6.467856
19.0,6.096
20.0,6.047232
21.0,6.858000170047515
22.0,7.6291439563980745
23.0,6.8519040087203855
24.0,6.702551908435953
25.0,6.096
26.0,6.05637586919422
27.0,6.092952
28.0,6.083808069763084
29.0,6.8580000000000005
30.0,6.876288156966937
31.0,8.129016000000002
32.0,8.031480117725202
33.0,7.4676
34.0,7.251191808151521
35.0,7.623047991279615
36.0,7.616951999999999
37.0,7.626095956398074
38.0,6.736079616303044
39.0,6.096
40.0,6.095999930236917
41.0,6.092952
42.0,6.504432497061967
43.0,7.525511760189403
44.0,6.425184152606744
45.0,6.096
46.0,6.096
47.0,5.934456
48.0,6.126480187488287
49.0,7.62
50.0,7.610856056682505
51.0,7.507223933143556
52.0,6.86409598546599
53.0,6.577583957851372
54.0,6.096
55.0,5.900928
56.0,6.092952
57.0,6.251448085750657
58.0,6.742175872100717
59.0,7.199376139526493
60.0,8.132064002906802
61.0,8.089391941863962
62.0,7.4676
63.0,7.046976004360204
64.0,7.616951999999999
65.0,7.616951999999999
66.0,7.5041759345969385
67.0,6.248399940410543
68.0,6.095999998546599
69.0,5.931407962211564
70.0,6.092952
71.0,7.202424120632315
72.0,7.117079888088093
73.0,6.568439966571769
74.0,6.096
75.0,6.096
76.0,5.989320034881634
77.0,6.513576164234357
78.0,7.62
79.0,7.51027206685636
80.0,7.184136087203824
81.0,6.766560031974736
82.0,6.348984066856264
83.0,6.096
84.0,5.964935969478662
85.0,6.092952
86.0,6.626351906982588
87.0,6.281928091564015
88.0,7.781543861927281
89.0,8.113776011627177
90.0,7.796784081390235
91.0,7.4676
92.0,7.147559956398089
93.0,7.616951999999999
94.0,7.619999998546603
95.0,7.223760068309662
96.0,6.083808018894162
97.0,6.092952
98.0,5.8521600000000005
99.0,6.092952
100.0,7.5864719375039265
101.0,6.717792078483441
102.0,6.361176065402868
103.0,6.096
104.0,6.096
105.0,6.095999984012632
106.0,7.202423835766132
107.0,7.62
108.0,7.629143960758273
109.0,6.858000187488258
110.0,6.650736047962113
111.0,6.117336130805762
112.0,6.096
113.0,6.0929519433175034
114.0,6.092952
115.0,6.842759895355391
116.0,6.467855729668093
117.0,8.104631843033086
118.0,7.888224196208642
119.0,7.5163681656872985
120.0,7.4676
121.0,7.379207821232127
122.0,7.616951999999999
123.0,7.616951999999999
124.0,7.107936034881537
125.0,6.095999991279616
126.0,6.095999995639808
127.0,6.044183838672894
128.0,6.0868560087203845
129.0,7.620000004360192
130.0,6.5227201308057605
131.0,6.1356241264455695
132.0,6.096
133.0,6.096
134.0,6.096
135.0,7.58951980815155
136.0,7.62
137.0,7.620000000000002
138.0,6.793992000000013
139.0,6.742176000000002
140.0,6.089904000000002
141.0,6.096
142.0,6.092952
143.0,6.092951999999998
144.0,6.864095999999999
145.0,6.848855999999999
146.0,8.132064
147.0,7.781544000000032
148.0,7.458456000000002
149.0,7.467599999999982
150.0,7.604760000000007
151.0,7.619999999999999
152.0,7.616952
153.0,7.080503999999967
154.0,6.095999999999999
155.0,6.096
156.0,6.092952
157.0,6.120384000000037
158.0,7.623047999999996
159.0,6.330696000000001
160.0,6.0899040000000015
161.0,6.096
162.0,6.06247199999998
163.0,6.089904
164.0,7.623048
165.0,7.619999999999998
166.0,7.6291439970932
167.0,6.851903985465995
168.0,6.702552043602015
169.0,6.096
170.0,6.0563760377884135
171.0,6.092952
172.0,6.083808
173.0,6.858000002906802
174.0,6.8762879709319895
175.0,8.129016000000002
176.0,8.031479866287151
177.0,7.467599997093199
178.0,7.2511921453400525
179.0,7.623048005813603
180.0,7.616951999999999
181.0,7.626095997093199
182.0,6.736080215103279
183.0,6.095999997093199
184.0,6.096
185.0,6.092952
186.0,6.504431758735514
187.0,7.525512078483629
188.0,6.425183912795968
189.0,6.095999997093199
190.0,6.096
191.0,5.934456052322419
192.0,6.1264799622115875
193.0,7.62
194.0,7.610856002906801
195.0,7.507224174408089
196.0,6.864095988372794
197.0,6.577584116272059
198.0,6.096
199.0,5.900928122085663
200.0,6.092952
201.0,6.2514477732694855
202.0,6.742176220916913
203.0,7.199375593047794
204.0,8.132063994186396
205.0,8.089392046508824
206.0,7.4676
207.0,7.046976133712869
208.0,7.616951999999999
209.0,7.616951999999999
210.0,7.50417617440809
211.0,6.248400418579414
212.0,6.096
213.0,5.9314082209169126
214.0,6.092952
215.0,7.202423331435659
216.0,7.117080459274635
217.0,6.5684399302367655
218.0,6.096
219.0,6.096
220.0,5.9893198953551465
221.0,6.5135755116573515
222.0,7.62
223.0,7.510272401138241
224.0,7.184136523223046
225.0,6.76656019184845
226.0,6.348984401137668
227.0,6.096
228.0,5.964935816871935
229.0,6.092952
230.0,6.626351441895418
231.0,6.281928549384197
232.0,7.781543171563513
233.0,8.113776069763075
234.0,7.796784488341508
235.0,7.4676
236.0,7.147559738388478
237.0,7.616951999999999
238.0,7.619999991279616
239.0,7.223760409858053
240.0,6.083808113364993
241.0,6.092952
242.0,5.8521600000000005
243.0,6.092952
244.0,7.586471625023484
245.0,6.717792470900741
246.0,6.361176392417284
247.0,6.096
248.0,6.096
249.0,6.095999904075775
250.0,7.202423014596597
251.0,7.62
252.0,7.629143895355389
253.0,6.858000499968701
254.0,6.65073612789897
255.0,6.117336348815373
256.0,6.096
257.0,6.092951848846661
258.0,6.092952
259.0,6.842759720947682
260.0,6.467855279114844
261.0,8.104631581421522
262.0,7.888224523223098
263.0,7.516368441832839
264.0,7.4676
265.0,7.379207523285623
266.0,7.616951999999999
267.0,7.616951999999999
268.0,7.10793609301744
269.0,6.09599997674564
270.0,6.09599998837282
271.0,6.044183569794342
272.0,6.08685602325436
273.0,7.62000001162718
274.0,6.5227203488153975
275.0,6.135624337188219
276.0,6.096
277.0,6.096
278.0,6.096
279.0,7.589519488404083
280.0,7.62
281.0,7.620000007267006
282.0,6.793992
283.0,6.742175876460911
284.0,6.089903992732995
285.0,6.096
286.0,6.092952
287.0,6.092952
288.0,6.864096
289.0,6.848855731120806
290.0,8.132064007267005
291.0,7.781544000000001
292.0,7.458456021801016
293.0,7.4676
294.0,7.604759796523854
295.0,7.62
296.0,7.616951999999999
297.0,7.080504079937058
298.0,6.096
299.0,6.096
300.0,6.092952
