t,Position,v_Vel,v_Acc
0.000000,-18.145354,0.054864,-0.697992
0.100000,-18.145354,0.000000,0.000000
0.200000,-18.145354,0.000000,0.000000
0.300000,-18.145354,0.000000,0.000000
0.400000,-18.145354,0.000000,0.000000
0.500000,-18.145354,0.000000,0.000000
0.600000,-18.145354,0.000000,0.000000
0.700000,-18.145354,0.000000,0.000000
0.800000,-18.145354,0.000000,0.000000
0.900000,-18.145354,0.000000,0.000000
1.000000,-18.145354,0.000000,0.000000
1.100000,-18.145354,0.000000,0.000000
1.200000,-18.145354,0.000000,0.000000
1.300000,-18.145354,0.000000,0.000000
1.400000,-18.145354,0.000000,0.000000
1.500000,-18.145354,0.000000,0.000000
1.600000,-18.145354,0.000000,0.000000
1.700000,-18.145354,0.000000,0.000000
1.800000,-18.145354,0.000000,0.000000
1.900000,-18.145354,0.000000,0.000000
2.000000,-18.145354,0.000000,0.000000
2.100000,-18.145354,0.000000,0.000000
2.200000,-18.145354,0.000000,0.000000
2.300000,-18.145354,0.000000,0.000000
2.400000,-18.145354,0.000000,0.000000
2.500000,-18.145354,0.000000,0.000000
2.600000,-18.145354,0.000000,0.000000
2.700000,-18.145354,0.000000,0.000000
2.800000,-18.145354,0.000000,0.000000
2.900000,-18.145354,0.000000,0.000000
3.000000,-18.145354,0.000000,0.000000
3.100000,-18.145354,0.000000,0.000000
3.200000,-18.145354,0.000000,0.000000
3.300000,-18.145354,0.000000,0.000000
3.400000,-18.145354,0.000000,0.000000
3.500000,-18.145354,0.000000,0.000000
3.600000,-18.145354,0.000000,0.000000
3.700000,-18.145354,0.000000,0.000000
3.800000,-18.145354,0.000000,0.000000
3.900000,-18.145354,0.000000,0.000000
4.000000,-18.145354,0.000000,0.000000
4.100000,-18.145354,0.000000,0.000000
4.200000,-18.145354,0.000000,0.000000
4.300000,-18.145354,0.000000,0.000000
4.400000,-18.145354,0.000000,0.000000
4.500000,-18.145354,0.000000,0.000000
4.600000,-18.145354,0.000000,0.000000
4.700000,-18.145354,0.000000,0.000000
4.800000,-18.145354,0.000000,0.000000
4.900000,-18.145354,0.000000,0.000000
5.000000,-18.145354,0.000000,0.000000
5.100000,-18.145354,0.000000,0.000000
5.200000,-18.145354,0.000000,0.000000
5.300000,-18.145354,0.000000,0.000000
5.400000,-18.145354,0.000000,0.000000
5.500000,-18.145354,0.000000,0.000000
5.600000,-18.145354,0.000000,0.000000
5.700000,-18.145354,0.000000,0.000000
5.800000,-18.145354,0.000000,0.000000
5.900000,-18.145354,0.000000,0.000000
6.000000,-18.145354,0.000000,0.000000
6.100000,-18.145354,0.000000,0.000000
6.200000,-18.145354,0.000000,0.000000
6.300000,-18.145354,0.000000,0.000000
6.400000,-18.145354,0.000000,0.000000
6.500000,-18.145354,0.000000,0.000000
6.600000,-18.145354,0.000000,0.000000
6.700000,-18.145354,0.000000,0.000000
6.800000,-18.145354,0.000000,0.000000
6.900000,-18.152059,0.000000,0.000000
7.000000,-18.138038,0.249936,2.048256
7.100000,-18.109387,0.478536,2.694432
7.200000,-18.063362,0.746760,2.749296
7.300000,-17.994478,1.011936,2.542032
7.400000,-17.907914,1.237488,2.039112
7.500000,-17.806721,1.402080,1.301496
7.600000,-17.684801,1.533144,1.118616
7.700000,-17.576597,1.694688,1.883664
7.800000,-17.442485,1.944624,3.176016
7.900000,-17.282465,2.286000,3.413760
8.000000,-17.097451,2.630424,3.261360
8.100000,-16.885920,2.883408,1.914144
8.200000,-16.649090,3.017520,0.624840
8.300000,-16.418966,3.057144,-0.024384
8.400000,-16.188842,3.054096,-0.076200
8.500000,-15.958414,3.048000,0.000000
8.600000,-15.728290,3.048000,0.000000
8.700000,-15.498166,3.048000,0.000000
8.800000,-15.268042,3.048000,0.000000
8.900000,-15.037613,3.048000,0.000000
