t,Position,v_Vel,v_Acc,Lane_ID,y_coordinate,lane_index,original_vehicle_id,new_vehicle_id,original_sequence_id
0.0,-203.1789447729224,6.096,0.0,3,-3.2,0,581,9,3
0.1000001430511474,-202.5702808494688,6.096,0.0,3,-3.2,0,581,9,3
0.2000000476837158,-201.9616094903461,6.096,0.0,3,-3.2,0,581,9,3
0.2999999523162842,-201.35293078373437,6.096,0.0,3,-3.2,0,581,9,3
0.4000000953674316,-200.74426146821727,6.096,0.0,3,-3.2,0,581,9,3
0.5,-200.13556826033337,6.096,0.0,3,-3.2,0,581,9,3
0.6000001430511475,-199.52718883481583,6.096,0.0,3,-3.2,0,581,9,3
0.7000000476837158,-198.91848146758872,6.096,0.009144,3,-3.2,0,581,9,3
0.7999999523162842,-198.30978356687905,6.096,0.0,3,-3.2,0,581,9,3
0.9000000953674316,-197.7007580024553,6.096,0.0,3,-3.2,0,581,9,3
1.0,-197.09203003078085,6.096,0.0,3,-3.2,0,581,9,3
1.1000001430511477,-196.4833115741071,6.096,0.0,3,-3.2,0,581,9,3
1.2000000476837158,-195.87457024045392,6.096,0.0,3,-3.2,0,581,9,3
1.2999999523162842,-195.2658223709472,6.096,0.0,3,-3.2,0,581,9,3
1.4000000953674316,-194.6570840584876,6.096,0.0,3,-3.2,0,581,9,3
1.5,-194.0483392361301,6.096,0.0,3,-3.2,0,581,9,3
1.6000001430511477,-193.4383545397236,6.083808,-0.195072,3,-3.2,0,581,9,3
1.7000000476837158,-192.8301899035561,6.050280000000001,-0.435864,3,-3.2,0,581,9,3
1.7999999523162842,-192.2290201052221,6.022848000000001,-0.280416,3,-3.2,0,581,9,3
1.900000095367432,-191.63454102602367,6.047232,0.621792,3,-3.2,0,581,9,3
2.0,-191.03816713992228,6.193536000000001,2.237232,3,-3.2,0,581,9,3
2.1000001430511475,-190.4155783498373,6.4648080000000006,3.331464,3,-3.2,0,581,9,3
2.200000047683716,-189.74904117425376,6.736080000000001,2.572512,3,-3.2,0,581,9,3
2.299999952316284,-189.04814724169583,6.848856,-0.009144,3,-3.2,0,581,9,3
2.400000095367432,-188.34773205140743,6.729984,-2.670048,3,-3.2,0,581,9,3
2.5,-187.6868030694524,6.46176,-3.18516,3,-3.2,0,581,9,3
2.6000001430511475,-187.0698461128053,6.251448000000001,-1.374648,3,-3.2,0,581,9,3
2.700000047683716,-186.46884070458484,6.21792,0.8930640000000001,3,-3.2,0,581,9,3
2.799999952316284,-185.8497245209884,6.333744,1.78308,3,-3.2,0,581,9,3
2.900000095367432,-185.2057696300392,6.477,1.2771120000000002,3,-3.2,0,581,9,3
3.0,-184.54993634030225,6.601968,0.957072,3,-3.2,0,581,9,3
3.1000001430511475,-183.89073400013783,6.757416000000001,1.865376,3,-3.2,0,581,9,3
3.200000047683716,-183.2105344118024,6.961632000000001,2.505456,3,-3.2,0,581,9,3
3.299999952316284,-182.49470879100232,7.114032,1.118616,3,-3.2,0,581,9,3
3.400000095367432,-181.76027623489475,7.080504,-1.7343120000000003,3,-3.2,0,581,9,3
3.5,-181.0503099424726,6.8580000000000005,-3.2948880000000003,3,-3.2,0,581,9,3
3.6000001430511475,-180.3906882044822,6.644640000000001,-1.633728,3,-3.2,0,581,9,3
3.700000047683716,-179.75383606638076,6.61416,1.170432,3,-3.2,0,581,9,3
3.799999952316284,-179.09371673994005,6.742176000000001,2.069592,3,-3.2,0,581,9,3
3.900000095367432,-178.39957526872092,6.854952,0.521208,3,-3.2,0,581,9,3
4.0,-177.69770915715355,6.8397120000000005,-1.18872,3,-3.2,0,581,9,3
4.100000143051148,-177.0179211226462,6.754368,-0.94488,3,-3.2,0,581,9,3
4.200000047683716,-176.35213468273378,6.711696,0.1524,3,-3.2,0,581,9,3
4.299999952316284,-175.68475130033897,6.754368,0.9113520000000002,3,-3.2,0,581,9,3
4.400000095367432,-175.00787338618895,6.885432000000001,1.53924,3,-3.2,0,581,9,3
4.5,-174.31831514520127,7.10184,2.6304240000000005,3,-3.2,0,581,9,3
4.600000143051148,-173.59813254347395,7.40664,3.41376,3,-3.2,0,581,9,3
4.700000047683716,-172.83620686528175,7.71144,2.892552,3,-3.2,0,581,9,3
4.799999952316284,-172.0349104298234,7.872984,0.573024,3,-3.2,0,581,9,3
4.900000095367432,-171.23150117573724,7.857744000000001,-1.2649200000000005,3,-3.2,0,581,9,3
5.0,-170.45031916789034,7.74192,-1.4569440000000002,3,-3.2,0,581,9,3
5.100000143051148,-169.69032425569267,7.641336000000001,-0.527304,3,-3.2,0,581,9,3
5.200000047683716,-168.93428090126477,7.607808,0.070104,3,-3.2,0,581,9,3
5.299999952316284,-168.17457771581434,7.62,0.13716,3,-3.2,0,581,9,3
5.400000095367432,-167.41517273151695,7.659624,0.530352,3,-3.2,0,581,9,3
5.5,-166.6521363926042,7.751064,1.2679680000000002,3,-3.2,0,581,9,3
5.600000143051148,-165.87418876450997,7.885176,1.618488,3,-3.2,0,581,9,3
5.700000047683716,-165.07612510437468,8.019288,1.20396,3,-3.2,0,581,9,3
5.799999952316284,-164.26343975783493,8.101583999999999,0.393192,3,-3.2,0,581,9,3
5.900000095367432,-163.45134237514756,8.147304,0.323088,3,-3.2,0,581,9,3
6.0,-162.64109295669377,8.232648000000001,1.197864,3,-3.2,0,581,9,3
6.100000143051148,-161.81955685305223,8.39724,2.215896,3,-3.2,0,581,9,3
6.200000047683716,-160.97304594883397,8.634984,2.6852880000000003,3,-3.2,0,581,9,3
6.299999952316284,-160.09425193243973,8.875776,2.22504,3,-3.2,0,581,9,3
6.400000095367432,-159.190163663358,9.046464,1.2679680000000002,3,-3.2,0,581,9,3
6.5,-158.2745239168475,9.131808,0.399288,3,-3.2,0,581,9,3
6.600000143051148,-157.35642634455078,9.156192,-0.070104,3,-3.2,0,581,9,3
6.700000047683716,-156.4416566889854,9.150096,-0.085344,3,-3.2,0,581,9,3
6.799999952316284,-155.52780620110295,9.137904,-0.12192,3,-3.2,0,581,9,3
6.900000095367432,-154.61516594936774,9.119616,-0.216408,3,-3.2,0,581,9,3
7.0,-153.7058676296977,9.107424,-0.103632,3,-3.2,0,581,9,3
7.100000143051148,-152.79744879954006,9.107424,0.103632,3,-3.2,0,581,9,3
7.200000047683716,-151.88777833014538,9.119616,0.216408,3,-3.2,0,581,9,3
7.299999952316284,-150.9747250117471,9.131808,0.057912,3,-3.2,0,581,9,3
7.400000095367432,-150.06077775402537,9.131808,-0.100584,3,-3.2,0,581,9,3
7.5,-149.15107399139896,9.147048000000002,0.252984,3,-3.2,0,581,9,3
7.6000001430511475,-148.24243884253747,9.229344,1.286256,3,-3.2,0,581,9,3
7.700000047683716,-147.32262783770534,9.424416,2.60604,3,-3.2,0,581,9,3
7.799999952316284,-146.3733801089956,9.704832,3.2400240000000005,3,-3.2,0,581,9,3
7.900000095367432,-145.38554258653548,9.985248,2.6090880000000003,3,-3.2,0,581,9,3
8.0,-144.3682383979245,10.177272,1.283208,3,-3.2,0,581,9,3
8.100000143051147,-143.33971021899643,10.262616,0.24384,3,-3.2,0,581,9,3
8.200000047683716,-142.31252273537518,10.274808,-0.10668,3,-3.2,0,581,9,3
8.299999952316284,-141.2889350881677,10.268712,-0.04572,3,-3.2,0,581,9,3
8.400000095367432,-140.2659270046062,10.268712,0.067056,3,-3.2,0,581,9,3
8.5,-139.24165937794595,10.274808,0.051816,3,-3.2,0,581,9,3
8.600000143051147,-138.21362534000875,10.247376,-0.42672,3,-3.2,0,581,9,3
8.700000047683716,-137.18701598792347,10.143744000000002,-1.524,3,-3.2,0,581,9,3
8.799999952316284,-136.17495983697123,9.93648,-2.721864,3,-3.2,0,581,9,3
8.900000095367432,-135.19346918047376,9.649968,-3.1973520000000004,3,-3.2,0,581,9,3
9.0,-134.24844613976822,9.360408,-2.752344,3,-3.2,0,581,9,3
9.100000143051147,-133.3375201981368,9.168384,-1.23444,3,-3.2,0,581,9,3
9.200000047683716,-132.44128702327026,9.15924,0.923544,3,-3.2,0,581,9,3
9.299999952316284,-131.53021436176627,9.299448000000002,2.200656,3,-3.2,0,581,9,3
9.400000095367432,-130.58676056809523,9.457944,1.520952,3,-3.2,0,581,9,3
9.5,-129.6204687516852,9.506712,-0.554736,3,-3.2,0,581,9,3
9.600000143051147,-128.66360384236236,9.409176,-1.8227040000000003,3,-3.2,0,581,9,3
9.700000047683716,-127.7341596480941,9.259824,-1.414272,3,-3.2,0,581,9,3
9.799999952316284,-126.8220736490256,9.15924,-0.47244,3,-3.2,0,581,9,3
9.900000095367432,-125.91302978369438,9.131808,0.070104,3,-3.2,0,581,9,3
