t,Position,v_Vel,v_Acc
0.000000,-51.575513,10.603992,-0.728472
0.100000,-50.769622,10.469880,-1.810512
0.200000,-49.988724,10.229088,-3.051048
0.300000,-49.234344,9.899904,-3.413760
0.400000,-48.504348,9.558528,-3.261360
0.500000,-47.800870,9.311640,-1.828800
0.600000,-47.122385,9.183624,-0.594360
0.700000,-46.437194,9.104376,-0.597408
0.800000,-45.745298,8.976360,-1.834896
0.900000,-45.079006,8.726424,-3.267456
1.000000,-44.438621,8.382000,-3.413760
1.100000,-43.822925,8.040624,-3.191256
1.200000,-43.233442,7.790688,-1.850136
1.300000,-42.669257,7.629144,-1.139952
1.400000,-42.093794,7.467600,-1.770888
1.500000,-41.532658,7.226808,-3.115056
1.600000,-41.000172,6.891528,-3.413760
1.700000,-40.492985,6.544056,-3.273552
1.800000,-40.011096,6.284976,-2.011680
1.900000,-39.558773,6.138672,-0.804672
2.000000,-39.110412,6.086856,-0.115824
2.100000,-38.659613,6.080760,0.048768
2.200000,-38.208814,6.083808,0.015240
2.300000,-37.758014,6.086856,0.000000
2.400000,-37.307215,6.086856,0.000000
2.500000,-36.856416,6.086856,0.000000
2.600000,-36.405617,6.086856,0.000000
2.700000,-35.954818,6.086856,0.000000
2.800000,-35.504018,6.086856,0.000000
2.900000,-35.052914,6.086856,0.000000
3.000000,-34.602115,6.086856,0.000000
3.100000,-34.152840,6.086856,0.000000
3.200000,-33.704479,6.086856,0.000000
3.300000,-33.255204,6.086856,0.000000
3.400000,-32.804710,6.086856,0.000000
3.500000,-32.353606,6.086856,0.024384
3.600000,-31.902806,6.089904,0.045720
3.700000,-31.452007,6.092952,0.024384
3.800000,-31.001208,6.092952,-0.015240
3.900000,-30.550409,6.092952,-0.042672
4.000000,-30.099305,6.086856,-0.067056
4.100000,-29.648506,6.089904,0.115824
4.200000,-29.197706,6.132576,0.630936
4.300000,-28.752698,6.193536,0.734568
4.400000,-28.276906,6.196584,-0.338328
4.500000,-27.780082,6.065520,-2.221992
4.600000,-27.312823,5.785104,-3.413760
4.700000,-26.872997,5.425440,-3.413760
4.800000,-26.463346,5.120640,-2.542032
4.900000,-26.100329,4.934712,-1.149096
5.000000,-25.735178,4.858512,-0.207264
5.100000,-25.370028,4.846320,0.045720
5.200000,-25.004878,4.849368,0.021336
5.300000,-24.639727,4.852416,0.030480
5.400000,-24.274577,4.846320,-0.118872
5.500000,-23.906378,4.812792,-0.493776
5.600000,-23.543362,4.745736,-0.877824
5.700000,-23.195585,4.660392,-0.917448
5.800000,-22.859390,4.593336,-0.536448
5.900000,-22.526244,4.559808,-0.082296
6.000000,-22.185173,4.556760,0.118872
