t,Position,v_Vel,v_Acc
0.000000,-198.404683,12.499848,2.328672
0.100000,-197.531431,12.795504,3.413760
0.200000,-196.623737,13.194792,3.413760
0.300000,-195.672151,13.655040,3.413760
0.400000,-194.685209,14.075664,3.413760
0.500000,-193.672054,14.322552,1.374648
0.600000,-192.623846,14.346936,-1.018032
0.700000,-191.561618,14.212824,-2.048256
0.800000,-190.512802,14.045184,-1.511808
0.900000,-189.481358,13.938504,-0.539496
1.000000,-188.465765,13.904976,-0.027432
1.100000,-187.469069,13.901928,0.012192
1.200000,-186.466277,13.901928,-0.027432
1.300000,-185.463485,13.898880,-0.048768
1.400000,-184.460693,13.901928,0.115824
1.500000,-183.457901,13.953744,0.734568
1.600000,-182.462119,14.069568,1.597152
1.700000,-181.427933,14.255496,2.261616
1.800000,-180.358694,14.465808,2.093976
1.900000,-179.253185,14.645640,1.533144
2.000000,-178.112928,14.794992,1.301496
2.100000,-176.933962,14.919960,1.182624
2.200000,-175.762006,15.017496,0.935736
2.300000,-174.590050,15.084552,0.368808
2.400000,-173.418398,15.102840,-0.097536
2.500000,-172.246442,15.105888,0.106680
2.600000,-171.072353,15.169896,0.984504
2.700000,-169.904664,15.340584,2.362200
2.800000,-168.743986,15.593568,3.008376
2.900000,-167.569286,15.800832,1.609344
3.000000,-166.387882,15.809976,-1.283208
3.100000,-165.250673,15.563088,-3.413760
3.200000,-164.139372,15.133320,-3.413760
3.300000,-163.064952,14.657832,-3.413760
3.400000,-162.027718,14.191488,-3.413760
3.500000,-161.021268,13.740384,-3.413760
3.600000,-160.048651,13.322808,-3.413760
3.700000,-159.100723,13.008864,-2.429256
3.800000,-158.187238,12.883896,-0.060960
3.900000,-157.264913,12.944856,1.533144
4.000000,-156.328872,13.106400,1.914144
4.100000,-155.370886,13.295376,1.813560
4.200000,-154.409242,13.469112,1.642872
4.300000,-153.433577,13.603224,1.219200
4.400000,-152.438710,13.691616,0.515112
4.500000,-151.450243,13.722096,-0.024384
4.600000,-150.461777,13.719048,-0.079248
4.700000,-149.473310,13.719048,0.073152
4.800000,-148.484844,13.703808,-0.231648
4.900000,-147.496378,13.630656,-1.097280
5.000000,-146.501510,13.472160,-2.145792
5.100000,-145.530418,13.216128,-3.063240
5.200000,-144.584928,12.893040,-3.410712
5.300000,-143.663213,12.582144,-3.017520
5.400000,-142.767101,12.344400,-1.895856
5.500000,-141.895068,12.213336,-0.606552
5.600000,-141.016330,12.173712,0.030480
5.700000,-140.137591,12.179808,0.076200
5.800000,-139.259158,12.182856,0.000000
5.900000,-138.380419,12.182856,0.000000
6.000000,-137.501681,12.182856,0.000000
6.100000,-136.623247,12.185904,0.027432
6.200000,-135.744509,12.188952,0.054864
6.300000,-134.865770,12.182856,-0.109728
6.400000,-133.984898,12.149328,-0.545592
6.500000,-133.106160,12.063984,-1.149096
6.600000,-132.239614,11.923776,-1.703832
6.700000,-131.389526,11.746992,-1.877568
6.800000,-130.547669,11.588496,-1.420368
6.900000,-129.700020,11.500104,-0.441960
7.000000,-128.846580,11.481816,0.243840
7.100000,-127.994359,11.466576,-0.252984
7.200000,-127.152502,11.365992,-1.648968
7.300000,-126.324665,11.161776,-2.673096
7.400000,-125.508410,10.924032,-2.380488
7.500000,-124.702519,10.747248,-1.207008
7.600000,-123.898457,10.668000,-0.222504
7.700000,-123.092261,10.658856,0.115824
7.800000,-122.286065,10.661904,0.009144
7.900000,-121.478040,10.652760,-0.201168
8.000000,-120.673063,10.622280,-0.393192
8.100000,-119.878145,10.582656,-0.469392
8.200000,-119.089932,10.543032,-0.341376
8.300000,-118.303243,10.518648,-0.131064
8.400000,-117.510763,10.512552,0.000000
8.500000,-116.714626,10.500360,-0.185928
8.600000,-115.920012,10.469880,-0.393192
8.700000,-115.125398,10.448544,-0.188976
8.800000,-114.330785,10.448544,0.195072
8.900000,-113.536171,10.472928,0.402336
9.000000,-112.741558,10.503408,0.210312
9.100000,-111.946944,10.515600,0.000000
9.200000,-111.152330,10.515600,0.000000
9.300000,-110.358022,10.515600,0.000000
9.400000,-109.563408,10.515600,0.000000
9.500000,-108.768794,10.515600,0.000000
9.600000,-107.974181,10.515600,0.000000
9.700000,-107.179567,10.515600,0.024384
9.800000,-106.384954,10.521696,0.045720
9.900000,-105.590340,10.515600,-0.097536
10.000000,-104.795422,10.482072,-0.524256
10.100000,-104.000808,10.399776,-1.075944
10.200000,-103.207718,10.283952,-1.341120
10.300000,-102.416458,10.171176,-1.075944
10.400000,-101.626416,10.088880,-0.524256
10.500000,-100.836679,10.055352,-0.097536
10.600000,-100.046638,10.049256,0.045720
10.700000,-99.256596,10.055352,0.024384
10.800000,-98.466859,10.055352,0.000000
10.900000,-97.676818,10.055352,0.000000
11.000000,-96.886776,10.055352,0.000000
11.100000,-96.096734,10.055352,0.000000
11.200000,-95.306693,10.055352,0.000000
11.300000,-94.516651,10.055352,0.000000
11.400000,-93.726914,10.055352,0.000000
11.500000,-92.936873,10.055352,0.000000
11.600000,-92.146831,10.055352,0.000000
11.700000,-91.356790,10.061448,0.091440
11.800000,-90.566748,10.058400,-0.064008
11.900000,-89.777011,9.997440,-0.950976
12.000000,-88.980264,9.835896,-2.267712
12.100000,-88.220093,9.573768,-3.209544
12.200000,-87.484915,9.281160,-2.852928
12.300000,-86.772293,9.083040,-1.277112
12.400000,-86.098075,9.028176,0.243840
12.500000,-85.417457,9.064752,0.807720
12.600000,-84.721903,9.119616,0.377952
12.700000,-84.030922,9.144000,-0.039624
12.800000,-83.339940,9.171432,0.445008
12.900000,-82.655664,9.262872,1.365504
13.000000,-81.950662,9.406128,1.700784
13.100000,-81.232248,9.512808,0.749808
13.200000,-80.495851,9.512808,-0.807720
13.300000,-79.777438,9.427464,-1.255776
13.400000,-79.077617,9.384792,0.033528
13.500000,-78.381454,9.476232,1.953768
13.600000,-77.654810,9.707880,2.977896
13.700000,-76.908660,9.973056,2.493264
13.800000,-76.139040,10.155936,1.228344
13.900000,-75.351132,10.232136,0.182880
14.000000,-74.566882,10.247376,-0.103632
14.100000,-73.782022,10.247376,0.118872
14.200000,-72.997771,10.235184,-0.146304
14.300000,-72.210473,10.152888,-1.328928
14.400000,-71.438414,9.973056,-2.414016
14.500000,-70.688911,9.787128,-1.776984
14.600000,-69.959525,9.689592,-0.252984
14.700000,-69.235625,9.628632,-0.280416
14.800000,-68.485207,9.476232,-2.447544
14.900000,-67.771670,9.113520,-3.413760
15.000000,-67.094710,8.586216,-3.413760
15.100000,-66.457068,8.107680,-3.413760
15.200000,-65.870938,7.793736,-2.054352
15.300000,-65.303705,7.613904,-1.057656
15.400000,-64.726109,7.455408,-1.856232
15.500000,-64.173811,7.205472,-3.270504
15.600000,-63.647726,6.858000,-3.413760
15.700000,-63.146026,6.513576,-3.267456
15.800000,-62.670842,6.257544,-1.914144
15.900000,-62.220653,6.129528,-0.542544
16.000000,-61.764062,6.096000,0.054864
16.100000,-61.307167,6.062472,-0.542544
16.200000,-60.843871,5.934456,-1.914144
16.300000,-60.405569,5.678424,-3.267456
16.400000,-59.993784,5.334000,-3.413760
16.500000,-59.606383,4.986528,-3.258312
16.600000,-59.245195,4.733544,-1.905000
16.700000,-58.909306,4.608576,-0.548640
16.800000,-58.566710,4.572000,0.042672
16.900000,-58.224115,4.535424,-0.548640
17.000000,-57.875119,4.410456,-1.905000
17.100000,-57.551117,4.157472,-3.258312
17.200000,-57.253327,3.810000,-3.413760
17.300000,-56.980226,3.465576,-3.267456
17.400000,-56.733034,3.209544,-1.914144
17.500000,-56.511444,3.078480,-0.618744
17.600000,-56.283149,3.038856,0.030480
17.700000,-56.054854,3.044952,0.079248
17.800000,-55.826254,3.054096,0.073152
17.900000,-55.597958,3.057144,0.015240
18.000000,-55.369663,3.026664,-0.487680
18.100000,-55.134662,2.932176,-1.335024
18.200000,-54.920083,2.767584,-2.078736
18.300000,-54.719830,2.572512,-2.002536
18.400000,-54.535730,2.410968,-1.316736
18.500000,-54.369919,2.286000,-0.975360
18.600000,-54.193135,2.164080,-1.319784
18.700000,-54.034944,1.999488,-2.008632
18.800000,-53.892298,1.804416,-2.084832
18.900000,-53.764282,1.639824,-1.338072
19.000000,-53.656992,1.545336,-0.484632
19.100000,-53.542692,1.514856,0.018288
19.200000,-53.428392,1.517904,0.073152
19.300000,-53.314397,1.524000,0.000000
19.400000,-53.200097,1.524000,0.009144
