t,Position,v_Vel,v_Acc
0.000000,-204.780490,7.214616,0.000000
0.100000,-204.284275,7.214616,0.000000
0.200000,-203.788366,7.211568,-0.030480
0.300000,-203.292151,7.211568,-0.033528
0.400000,-202.795937,7.223760,0.243840
0.500000,-202.303685,7.284720,0.856488
0.600000,-201.802289,7.400544,1.542288
0.700000,-201.279557,7.565136,1.865376
0.800000,-200.742499,7.732776,1.554480
0.900000,-200.183801,7.851648,0.868680
1.000000,-199.615654,7.909560,0.249936
1.100000,-199.051774,7.924800,-0.036576
1.200000,-198.487894,7.921752,-0.036576
1.300000,-197.924014,7.918704,0.000000
1.400000,-197.360134,7.918704,0.000000
1.500000,-196.796254,7.918704,0.000000
1.600000,-196.232374,7.918704,0.000000
1.700000,-195.668189,7.918704,0.000000
1.800000,-195.104309,7.918704,0.000000
1.900000,-194.540429,7.897368,-0.326136
2.000000,-193.976549,7.851648,-0.600456
2.100000,-193.412669,7.821168,-0.280416
2.200000,-192.848789,7.821168,0.304800
2.300000,-192.284604,7.854696,0.618744
2.400000,-191.720724,7.903464,0.344424
2.500000,-191.156844,7.918704,-0.085344
2.600000,-190.592050,7.897368,-0.313944
2.700000,-190.026036,7.885176,-0.073152
2.800000,-189.472214,7.943088,1.018032
2.900000,-188.929670,8.104632,2.282952
3.000000,-188.367010,8.321040,2.444496
3.100000,-187.792157,8.482584,0.987552
3.200000,-187.204807,8.513064,-0.536448
3.300000,-186.630564,8.482584,-0.499872
3.400000,-186.077962,8.513064,0.923544
3.500000,-185.504328,8.668512,2.435352
3.600000,-184.911492,8.924544,2.868168
3.700000,-184.295186,9.186672,2.456688
3.800000,-183.650230,9.406128,1.923288
3.900000,-182.981803,9.576816,1.441704
4.000000,-182.289907,9.686544,0.838200
4.100000,-181.581552,9.720072,-0.124968
4.200000,-180.882036,9.656064,-1.152144
4.300000,-180.175205,9.537192,-1.459992
4.400000,-179.452524,9.442704,-0.655320
4.500000,-178.724052,9.433560,0.524256
4.600000,-178.001066,9.485376,0.804672
4.700000,-177.296674,9.506712,-0.170688
4.800000,-176.608435,9.439656,-1.319784
4.900000,-175.933303,9.311640,-1.496568
5.000000,-175.274326,9.198864,-0.810768
5.100000,-174.618091,9.144000,-0.152400
5.200000,-173.959114,9.137904,0.054864
5.300000,-173.300136,9.140952,0.030480
5.400000,-172.641158,9.144000,0.000000
5.500000,-171.982181,9.144000,0.000000
5.600000,-171.323203,9.137904,-0.076200
5.700000,-170.664226,9.134856,-0.030480
5.800000,-170.005248,9.165336,0.509016
5.900000,-169.352671,9.247632,1.118616
6.000000,-168.680892,9.351264,1.216152
6.100000,-167.994787,9.439656,0.582168
6.200000,-167.292528,9.436608,-0.591312
6.300000,-166.606728,9.320784,-1.682496
6.400000,-165.936473,9.125712,-2.392680
6.500000,-165.288773,8.909304,-2.164080
6.600000,-164.656618,8.769096,-0.813816
6.700000,-164.040922,8.766048,0.819912
6.800000,-163.408766,8.881872,1.700784
6.900000,-162.762590,9.022080,1.374648
7.000000,-162.097212,9.119616,0.515112
7.100000,-161.438234,9.150096,-0.027432
7.200000,-160.779257,9.147048,-0.082296
7.300000,-160.120279,9.140952,0.000000
7.400000,-159.461302,9.140952,0.000000
7.500000,-158.802324,9.140952,0.000000
7.600000,-158.143346,9.140952,0.000000
7.700000,-157.484369,9.140952,0.000000
7.800000,-156.825391,9.140952,0.000000
7.900000,-156.166414,9.140952,0.000000
8.000000,-155.507436,9.140952,0.000000
8.100000,-154.848458,9.140952,0.000000
8.200000,-154.189481,9.140952,0.000000
8.300000,-153.530503,9.140952,0.000000
8.400000,-152.871526,9.140952,0.000000
8.500000,-152.212548,9.140952,0.000000
8.600000,-151.553570,9.140952,0.000000
8.700000,-150.894593,9.140952,0.000000
8.800000,-150.235615,9.140952,0.000000
8.900000,-149.576638,9.140952,0.000000
9.000000,-148.917660,9.140952,0.006096
9.100000,-148.258682,9.144000,0.000000
9.200000,-147.599400,9.144000,0.000000
9.300000,-146.940422,9.144000,0.000000
9.400000,-146.281445,9.140952,0.000000
9.500000,-145.622467,9.140952,0.000000
9.600000,-144.963490,9.147048,0.073152
9.700000,-144.304512,9.150096,0.033528
9.800000,-143.645534,9.119616,-0.502920
9.900000,-142.980156,9.028176,-1.295400
10.000000,-142.333980,8.894064,-1.600200
10.100000,-141.701825,8.756904,-1.264920
10.200000,-141.079728,8.628888,-1.106424
10.300000,-140.453974,8.476488,-1.783080
10.400000,-139.850774,8.253984,-2.727960
10.500000,-139.263120,7.991856,-2.779776
10.600000,-138.696802,7.769352,-1.789176
10.700000,-138.153953,7.644384,-0.606552
10.800000,-137.605008,7.592568,-0.249936
10.900000,-137.055758,7.552944,-0.460248
11.000000,-136.506509,7.528560,-0.262128
11.100000,-135.957564,7.528560,0.243840
11.200000,-135.408314,7.555992,0.521208
11.300000,-134.859065,7.595616,0.280416
11.400000,-134.310120,7.613904,0.000000
11.500000,-133.760870,7.613904,0.006096
11.600000,-133.211621,7.616952,0.000000
11.700000,-132.662371,7.616952,0.000000
11.800000,-132.113426,7.613904,0.000000
11.900000,-131.564177,7.613904,0.000000
12.000000,-131.014927,7.613904,0.000000
12.100000,-130.465982,7.620000,0.082296
12.200000,-129.916733,7.623048,0.033528
12.300000,-129.367483,7.586472,-0.612648
12.400000,-128.811833,7.461504,-1.795272
12.500000,-128.280262,7.242048,-2.776728
12.600000,-127.769417,6.979920,-2.715768
12.700000,-127.274422,6.757416,-1.773936
12.800000,-126.801982,6.605016,-1.106424
12.900000,-126.325579,6.477000,-1.264920
13.000000,-125.859235,6.339840,-1.600200
13.100000,-125.407217,6.202680,-1.371600
13.200000,-124.974401,6.105144,-0.536448
13.300000,-124.534879,6.105144,0.502920
13.400000,-124.102063,6.199632,1.383792
13.500000,-123.650045,6.370320,2.112264
13.600000,-123.183396,6.598920,2.529840
13.700000,-122.699983,6.854952,2.609088
13.800000,-122.194930,7.104888,2.474976
13.900000,-121.674026,7.312152,1.770888
14.000000,-121.135140,7.424928,0.566928
14.100000,-120.587110,7.437120,-0.420624
14.200000,-120.055234,7.391400,-0.740664
14.300000,-119.530978,7.309104,-0.792480
14.400000,-119.009770,7.208520,-1.124712
14.500000,-118.483685,7.092696,-1.328928
14.600000,-117.949675,7.004304,-0.652272
14.700000,-117.412618,7.004304,0.624840
14.800000,-116.878913,7.098792,1.463040
14.900000,-116.355876,7.235952,1.453896
15.000000,-115.832534,7.363968,1.082040
15.100000,-115.288162,7.464552,0.829056
15.200000,-114.732511,7.537704,0.670560
15.300000,-114.157354,7.583424,0.329184
15.400000,-113.578538,7.607808,0.091440
15.500000,-113.002466,7.647432,0.487680
15.600000,-112.433405,7.735824,1.267968
15.700000,-111.843617,7.866888,1.584960
15.800000,-111.240418,8.004048,1.267968
15.900000,-110.625636,8.135112,1.127760
16.000000,-110.015122,8.287512,1.780032
16.100000,-109.380223,8.506968,2.694432
16.200000,-108.729780,8.769096,2.755392
16.300000,-108.057696,8.988552,1.795272
16.400000,-107.360009,9.113520,0.630936
16.500000,-106.669027,9.137904,-0.249936
16.600000,-105.978046,9.101328,-0.505968
16.700000,-105.287064,9.073896,-0.207264
16.800000,-104.596082,9.073896,0.204216
16.900000,-103.905101,9.095232,0.426720
17.000000,-103.214119,9.128760,0.228600
17.100000,-102.523442,9.144000,0.000000
17.200000,-101.832461,9.144000,0.000000
17.300000,-101.141479,9.144000,0.000000
17.400000,-100.450498,9.137904,-0.076200
17.500000,-99.759516,9.134856,-0.024384
17.600000,-99.068534,9.174480,0.624840
