t,Velocity
0.0,4.983480000000001
1.0,5.044440000000001
2.0,6.096
3.0,6.699504
4.0,7.272528
5.0,7.263384
6.0,7.263384
7.0,6.236208
8.0,6.245352
9.0,5.9954160000000005
10.0,6.028944000000001
11.0,6.083808
12.0,6.288024
13.0,6.236208
14.0,6.096
15.0,7.43712
16.0,7.62
17.0,7.62
18.0,6.394704000000001
19.0,6.245352
20.0,5.903976000000001
21.0,6.089904005813591
22.0,6.126479950584482
23.0,7.263384
24.0,7.263384
25.0,6.992112136619375
26.0,6.245352
27.0,6.224016029067952
28.0,6.044184052322313
29.0,6.083808
30.0,6.095999985466024
31.0,5.980176087203857
32.0,6.096000014533976
33.0,6.083808008720386
34.0,7.266432116271808
35.0,7.62
36.0,7.629143997093206
37.0,6.245351997093205
38.0,6.248399997093205
39.0,5.876544000000001
40.0,5.8826399970932055
41.0,6.09599999418641
42.0,6.092952
43.0,6.092952
44.0,5.593080104644628
45.0,5.830823877914601
46.0,6.096
47.0,6.086856002906795
48.0,7.619999976745638
49.0,7.62
50.0,7.62
51.0,6.184392077030067
52.0,6.196584098831029
53.0,7.3914
54.0,7.299959899715573
55.0,7.3914
56.0,7.345679952037884
57.0,5.8704477616428115
58.0,6.083808
59.0,6.105144015987373
60.0,5.864352
