t,Position,v_Vel,v_Acc
0.000000,-75.273408,10.658856,0.000000
0.100000,-74.504702,10.661904,0.076200
0.200000,-73.735997,10.664952,0.000000
0.300000,-72.966986,10.664952,0.000000
0.400000,-72.198281,10.664952,0.000000
0.500000,-71.429270,10.664952,0.000000
0.600000,-70.660565,10.649712,-0.262128
0.700000,-69.891859,10.610088,-0.499872
0.800000,-69.122849,10.582656,-0.252984
0.900000,-68.354143,10.582656,0.219456
1.000000,-67.585438,10.613136,0.566928
1.100000,-66.816427,10.655808,0.301752
1.200000,-66.047722,10.634472,-0.606552
1.300000,-65.272310,10.500360,-1.908048
1.400000,-64.520978,10.247376,-3.285744
1.500000,-63.795250,9.899904,-3.413760
1.600000,-63.093295,9.549384,-3.273552
1.700000,-62.416944,9.296400,-1.895856
1.800000,-61.764367,9.165336,-0.606552
1.900000,-61.105390,9.128760,0.033528
2.000000,-60.446412,9.131808,0.076200
2.100000,-59.787434,9.137904,0.000000
2.200000,-59.128457,9.140952,0.027432
2.300000,-58.469479,9.144000,0.048768
2.400000,-57.810197,9.137904,-0.103632
2.500000,-57.149086,9.101328,-0.560832
2.600000,-56.490108,9.015984,-1.152144
2.700000,-55.842103,8.897112,-1.377696
2.800000,-55.208424,8.775192,-1.097280
2.900000,-54.586022,8.671560,-0.893064
3.000000,-53.964535,8.564880,-1.100328
3.100000,-53.343048,8.455152,-1.243584
3.200000,-52.725523,8.375904,-0.545592
3.300000,-52.109522,8.385048,0.722376
3.400000,-51.492302,8.442960,0.813816
3.500000,-50.868072,8.418576,-0.920496
3.600000,-50.248414,8.220456,-3.200400
3.700000,-49.660759,7.848600,-3.413760
3.800000,-49.095355,7.397496,-3.413760
3.900000,-48.557078,6.986016,-3.413760
4.000000,-48.048062,6.641592,-3.044952
4.100000,-47.558858,6.379464,-2.182368
4.200000,-47.084285,6.208776,-1.301496
4.300000,-46.630438,6.117336,-0.484632
4.400000,-46.169885,6.086856,0.024384
4.500000,-45.709027,6.089904,0.073152
4.600000,-45.248474,6.096000,0.000000
4.700000,-44.787922,6.096000,0.000000
4.800000,-44.327369,6.099048,0.079248
4.900000,-43.866511,6.102096,0.018288
5.000000,-43.405958,6.074664,-0.490728
5.100000,-42.938700,5.971032,-1.453896
5.200000,-42.492168,5.766816,-2.694432
5.300000,-42.064838,5.443728,-3.413760
5.400000,-41.667074,5.032248,-3.413760
5.500000,-41.303753,4.572000,-3.413760
5.600000,-40.976093,4.111752,-3.413760
5.700000,-40.682875,3.700272,-3.413760
5.800000,-40.419223,3.377184,-2.703576
5.900000,-40.174774,3.169920,-1.453896
6.000000,-39.951355,3.069336,-0.481584
6.100000,-39.720926,3.038856,0.021336
6.200000,-39.490802,3.041904,0.076200
6.300000,-39.260374,3.048000,0.000000
6.400000,-39.029945,3.048000,0.000000
6.500000,-38.799821,3.048000,0.000000
6.600000,-38.569392,3.048000,0.000000
6.700000,-38.338963,3.048000,0.000000
6.800000,-38.108839,3.048000,0.000000
6.900000,-37.878410,3.048000,0.000000
7.000000,-37.648286,3.038856,-0.131064
7.100000,-37.417858,3.011424,-0.365760
7.200000,-37.187429,2.953512,-0.813816
7.300000,-36.950294,2.819400,-1.722120
7.400000,-36.739068,2.587752,-2.865120
7.500000,-36.553750,2.273808,-3.413760
7.600000,-36.393425,1.941576,-3.261360
7.700000,-36.259618,1.685544,-1.914144
7.800000,-36.151109,1.554480,-0.627888
7.900000,-36.035894,1.514856,0.021336
8.000000,-35.920680,1.517904,0.076200
8.100000,-35.805770,1.524000,0.000000
8.200000,-35.690556,1.524000,0.006096
8.300000,-35.575342,1.524000,0.000000
8.400000,-35.460127,1.524000,0.000000
8.500000,-35.344913,1.524000,-0.009144
8.600000,-35.229698,1.524000,0.000000
8.700000,-35.114789,1.524000,0.000000
8.800000,-34.999574,1.524000,0.009144
8.900000,-34.884360,1.524000,0.000000
9.000000,-34.769146,1.524000,-0.006096
9.100000,-34.653931,1.524000,0.000000
9.200000,-34.539022,1.517904,-0.076200
9.300000,-34.423807,1.514856,-0.018288
9.400000,-34.308593,1.554480,0.621792
9.500000,-34.200084,1.685544,1.905000
9.600000,-34.066277,1.941576,3.273552
9.700000,-33.905952,2.261616,3.413760
9.800000,-33.725510,2.511552,1.889760
9.900000,-33.506969,2.587752,-0.374904
10.000000,-33.315250,2.478024,-2.072640
10.100000,-33.140599,2.252472,-2.590800
10.200000,-32.990942,2.002536,-2.459736
10.300000,-32.860793,1.783080,-2.014728
10.400000,-32.747712,1.624584,-1.213104
10.500000,-32.647738,1.539240,-0.411480
10.600000,-32.542582,1.514856,0.039624
10.700000,-32.437426,1.520952,0.064008
10.800000,-32.332270,1.524000,0.000000
10.900000,-32.227114,1.527048,0.060960
11.000000,-32.124701,1.536192,0.091440
11.100000,-32.017411,1.545336,0.155448
11.200000,-31.897930,1.594104,0.670560
11.300000,-31.778143,1.728216,1.819656
11.400000,-31.638850,1.972056,3.133344
11.500000,-31.473648,2.279904,3.358896
11.600000,-31.291987,2.532888,1.993392
11.700000,-31.075274,2.648712,0.259080
11.800000,-30.873192,2.639568,-0.777240
11.900000,-30.681778,2.545080,-1.069848
12.000000,-30.486401,2.417064,-1.377696
12.100000,-30.310531,2.273808,-1.603248
12.200000,-30.140758,2.170176,-0.752856
12.300000,-29.997806,2.151888,0.393192
12.400000,-29.837177,2.170176,0.411480
12.500000,-29.651858,2.142744,-0.798576
12.600000,-29.492448,2.011680,-2.075688
12.700000,-29.348887,1.810512,-2.157984
12.800000,-29.219652,1.639824,-1.338072
12.900000,-29.111143,1.545336,-0.490728
13.000000,-28.995929,1.511808,-0.057912
13.100000,-28.881019,1.511808,0.054864
13.200000,-28.765805,1.554480,0.630936
13.300000,-28.657296,1.688592,1.914144
13.400000,-28.523184,1.941576,3.261360
13.500000,-28.362859,2.286000,3.413760
13.600000,-28.177846,2.630424,3.255264
13.700000,-27.966314,2.883408,1.911096
13.800000,-27.729180,3.017520,0.627888
13.900000,-27.499056,3.051048,-0.097536
14.000000,-27.268627,3.044952,-0.097536
14.100000,-27.038503,3.069336,0.490728
14.200000,-26.814780,3.160776,1.313688
14.300000,-26.570330,3.328416,2.106168
14.400000,-26.311555,3.557016,2.514600
14.500000,-26.035102,3.810000,2.575560
14.600000,-25.735788,4.056888,2.438400
14.700000,-25.418796,4.282440,2.084832
14.800000,-25.087478,4.486656,1.947672
14.900000,-24.742140,4.712208,2.404872
15.000000,-24.377599,4.995672,3.243072
15.100000,-23.986846,5.340096,3.413760
15.200000,-23.571403,5.678424,3.252216
15.300000,-23.129748,5.931408,1.908048
15.400000,-22.662490,6.065520,0.627888
15.500000,-22.201632,6.105144,-0.024384
15.600000,-21.741079,6.099048,-0.079248
15.700000,-21.280526,6.096000,0.000000
15.800000,-20.819974,6.096000,0.000000
15.900000,-20.359116,6.096000,0.000000
16.000000,-19.898563,6.096000,0.000000
16.100000,-19.438010,6.096000,0.000000
16.200000,-18.977458,6.096000,0.000000
16.300000,-18.516600,6.096000,0.000000
16.400000,-18.056047,6.096000,0.000000
16.500000,-17.595494,6.096000,0.000000
16.600000,-17.134942,6.096000,0.000000
16.700000,-16.674084,6.096000,0.009144
16.800000,-16.213531,6.092952,-0.076200
16.900000,-15.752978,6.086856,-0.039624
17.000000,-15.290292,6.129528,0.652272
17.100000,-14.840712,6.269736,2.023872
17.200000,-14.363700,6.531864,3.413760
17.300000,-13.849807,6.894576,3.413760
