t,Velocity
0.0,9.150096
1.0,8.775192
2.0,8.26008
3.0,8.51916
4.0,8.805672000000001
5.0,9.823704
6.0,10.634472
7.0,11.469624
8.0,11.164824
9.0,10.674096000000002
10.0,9.05256
11.0,9.140952
12.0,9.820656
13.0,10.899648
14.0,11.59764
15.0,11.939016
16.0,11.661648
17.0,12.192
18.0,12.81684
19.0,13.1064
20.0,12.899136
21.0,12.801600002906795
22.0,12.798552002906796
23.0,12.643104261611567
24.0,13.045439997093204
25.0,12.466319299462356
26.0,13.594080095924243
27.0,13.435584159873736
28.0,12.8016
29.0,12.652248098831038
30.0,12.198096
31.0,11.311128148246555
32.0,11.05509608429706
33.0,11.353800122085397
34.0,10.820399901168962
35.0,10.978895866287422
36.0,11.049
37.0,8.92454418894169
38.0,8.89101585466024
39.0,9.153143997093204
40.0,9.147047979652434
41.0,9.293351694786505
42.0,10.698479962211664
43.0,12.027408110458216
44.0,11.308080122085398
45.0,10.326624
46.0,10.329671997093206
47.0,10.085831965118459
48.0,9.134856
49.0,10.122407979652433
50.0,10.232136
51.0,10.308336039241826
52.0,8.933688069763246
53.0,9.427463976745585
54.0,9.144
55.0,9.061703943317363
56.0,8.488679986919392
57.0,8.619743898261934
58.0,7.918704111911874
59.0,8.909304050869034
60.0,8.714232
