t,Velocity
0.0,10.701528
1.0,11.448288000000002
2.0,11.027664
3.0,10.8966
4.0,11.137392
5.0,11.378184
6.0,11.378184
7.0,10.701528
8.0,11.1252
9.0,10.152888
10.0,10.16508
11.0,10.235184
12.0,10.046208
13.0,9.854184
14.0,10.509504
15.0,10.518648
16.0,10.668
17.0,10.57656
18.0,10.527792
19.0,10.872216000000002
20.0,10.668
21.0,11.219688327014453
22.0,11.036807986919422
23.0,10.8966
24.0,11.018520170047516
25.0,11.378184
26.0,11.378184
27.0,10.960607629383622
28.0,10.997184183128095
29.0,10.226039895355374
30.0,10.113264074123276
31.0,10.235184
32.0,10.110215908435952
33.0,9.732264174407709
34.0,10.509504
35.0,10.482072052322312
36.0,10.668
37.0,10.658855882274798
38.0,10.530839995639807
39.0,10.957559877914605
40.0,10.668
41.0,11.356848466540617
42.0,11.055095969478652
43.0,11.64945609592424
44.0,11.5824
45.0,11.5824
46.0,11.932919877914603
47.0,11.811
48.0,12.195048
49.0,11.94511198255923
50.0,10.506455590141886
51.0,10.698479779083566
52.0,10.963656
53.0,10.625328215102845
54.0,10.277855767456384
55.0,10.78382372094766
56.0,11.137392180221303
57.0,11.305032000000002
58.0,10.695431622116626
59.0,10.960608
60.0,10.927080063949495
61.0,10.42720814533976
62.0,10.396727593048672
63.0,11.045952000000002
64.0,10.930127877914602
65.0,11.433048
66.0,11.51229577908358
67.0,11.75004
68.0,11.75004
69.0,11.527536325561062
70.0,11.631167680252528
71.0,10.658856040695133
72.0,10.585703936050505
73.0,10.543032168594124
74.0,10.668
75.0,11.05814398837282
76.0,11.564112453460051
77.0,11.23492799418641
78.0,10.820400005813589
79.0,10.701528
80.0,11.582399936050377
81.0,10.988040018894207
82.0,10.8935520014534
83.0,11.256263943317379
84.0,11.378184
85.0,11.378184
86.0,10.53693607848363
87.0,11.207495960758187
88.0,10.26871194477078
89.0,10.213847976745592
90.0,10.17727202761461
91.0,10.000488021801008
92.0,10.08278389099496
93.0,10.494264007267002
94.0,10.567415976745592
95.0,10.6710479985466
96.0,10.45464005813602
97.0,10.524744001453401
98.0,10.777728045055415
99.0,10.668
100.0,11.917679888088161
101.0,10.905744061042823
102.0,11.737847989826196
103.0,11.5824
104.0,11.579352001453403
105.0,11.811000017440806
106.0,11.807952001453403
107.0,12.192000001453401
108.0,11.99387997093199
109.0,10.332719838672663
110.0,10.90574387355413
111.0,10.963656
112.0,10.162032313934578
113.0,10.552175808151093
114.0,11.085575777629675
115.0,11.061192
116.0,11.308079995639797
117.0,11.042903899715345
118.0,10.960608
119.0,10.744200156967286
120.0,10.26871208720405
121.0,10.908791716586842
122.0,11.045952000000002
123.0,11.274551742748057
124.0,11.433048
125.0,11.670791886634737
126.0,11.75004
127.0,11.75004
128.0,10.890504488342673
129.0,11.71651198255919
130.0,10.661904
131.0,10.661903952037774
132.0,10.482072
133.0,10.668
134.0,10.811256200569312
135.0,11.201400187488705
136.0,11.070336187488705
137.0,10.8204
138.0,10.701528
139.0,11.512296203475636
140.0,10.899648079936856
141.0,10.796016232543586
142.0,11.375135912796155
143.0,11.378184
144.0,11.378184
145.0,10.573511861927246
146.0,11.256263963665065
147.0,10.628375622116675
148.0,10.238232000000002
149.0,9.95781621800961
150.0,9.979152007266986
151.0,10.436351687519558
152.0,10.466832021800963
153.0,10.652759920063144
154.0,10.671048
155.0,10.287000130805767
156.0,10.594847876461222
157.0,10.674096087203846
158.0,10.668
159.0,12.0396
160.0,10.616184261611533
161.0,11.710416043601922
162.0,11.5824
163.0,11.597639963665065
164.0,11.811
165.0,11.826239956398078
166.0,12.192
167.0,12.12799190552917
168.0,9.90295260025457
169.0,10.966703949130968
170.0,10.878312284866574
171.0,9.829800488342702
172.0,9.988297546418554
173.0,11.280647766002454
174.0,11.234927674438199
175.0,11.30808
176.0,10.96060808139045
177.0,10.960608
178.0,10.558272254345157
179.0,10.433303582873943
180.0,11.030711857566711
181.0,11.048999989826193
182.0,11.439143847392907
183.0,11.372088203476126
184.0,11.75003991860955
185.0,11.75004
186.0,11.75004
187.0,10.567416264518963
188.0,11.612880254345157
189.0,10.634472050869032
190.0,10.668000010173806
191.0,10.63142370495962
192.0,10.664952010173806
193.0,10.856975654090586
194.0,11.195303888088132
195.0,10.71372051886412
196.0,10.8204
197.0,10.701528
198.0,11.253216549384236
199.0,10.893551986919423
200.0,10.40892069327058
201.0,11.378184026161152
202.0,11.378184
203.0,11.384279973838847
204.0,10.701527790710768
205.0,11.2227361700475
206.0,10.576560379336733
207.0,10.235184
208.0,10.055351581421535
209.0,9.988295986919425
210.0,10.472928013080576
211.0,10.463784013080577
212.0,10.671047986919424
213.0,10.661904026161153
214.0,10.402823659904998
215.0,10.77467956834096
216.0,10.664951986919423
217.0,10.655808039241732
218.0,11.676889020285008
219.0,10.860023175923649
220.0,11.658600117725193
221.0,11.5824
222.0,11.734799594502112
223.0,11.811
224.0,11.954255646824421
225.0,12.192
226.0,12.033504366256157
227.0,10.076687088717625
228.0,10.963656
229.0,10.546080703446046
230.0,9.77798388808813
231.0,9.454896495609713
232.0,11.31112798401259
233.0,11.314175904075539
234.0,11.149584815357915
235.0,10.96060798401259
236.0,10.960608
237.0,10.521696015987413
238.0,10.555224063949641
239.0,11.049
240.0,11.036808079937051
241.0,11.43304803197482
242.0,11.131296527584533
243.0,11.75004001598741
244.0,11.75004
245.0,11.75004
246.0,10.786871168654676
247.0,11.210545263005399
248.0,10.597896111911872
249.0,10.668
250.0,10.668
251.0,10.692383840125899
252.0,11.490958113485608
253.0,11.320271744201438
254.0,10.732007712226618
255.0,10.8204
256.0,10.817351662810978
257.0,11.058144302307399
258.0,10.8966
259.0,10.573511360503577
260.0,11.378184
261.0,11.378184
262.0,11.338560186035322
263.0,10.77467981396468
264.0,10.811257023194274
265.0,10.229088686005253
266.0,10.235184
267.0,10.219943848846302
268.0,9.863328348816228
269.0,10.472927965118377
270.0,10.463784
271.0,10.668
272.0,10.674095953491172
273.0,10.524743825591885
274.0,10.96060770931981
275.0,10.668
276.0,10.79906355816611
277.0,11.146536883667782
278.0,11.353799081450594
279.0,11.609832093017662
280.0,11.5824
281.0,11.975591616302149
282.0,11.811
283.0,12.131039686065394
284.0,12.143232186035322
285.0,11.430001453400957
286.0,10.494262909951814
287.0,10.963656
288.0,10.652759258767235
289.0,10.034014975354706
290.0,10.286996228433283
291.0,11.295888130805782
292.0,11.305032021800965
293.0,10.524745874882877
294.0,10.960608
295.0,10.963655978199037
296.0,10.530839978199037
297.0,10.171177242654931
298.0,11.045952000000002
299.0,10.902696545024094
300.0,11.433048
