t,Position,v_Vel,v_Acc
0.000000,-201.004627,12.192000,0.000000
0.100000,-200.185020,12.192000,0.000000
0.200000,-199.365718,12.176760,-0.210312
0.300000,-198.546110,12.146280,-0.399288
0.400000,-197.726808,12.124944,-0.198120
0.500000,-196.907201,12.124944,0.188976
0.600000,-196.087594,12.143232,0.341376
0.700000,-195.268291,12.170664,0.216408
0.800000,-194.446550,12.216384,0.505968
0.900000,-193.638830,12.310872,1.347216
1.000000,-192.801850,12.478512,2.087880
1.100000,-191.926769,12.697968,2.395728
1.200000,-191.016636,12.926568,2.200656
1.300000,-190.070842,13.109448,1.581912
1.400000,-189.083594,13.228320,0.774192
1.500000,-188.102138,13.280136,0.152400
1.600000,-187.120682,13.292328,0.039624
1.700000,-186.139226,13.283184,-0.146304
1.800000,-185.157770,13.182600,-1.542288
1.900000,-184.171742,12.938760,-3.297936
2.000000,-183.229606,12.612624,-3.413760
2.100000,-182.324959,12.298680,-2.691384
2.200000,-181.455974,12.115800,-0.826008
2.300000,-180.629662,12.082272,0.256032
2.400000,-179.823466,12.109704,0.454152
2.500000,-179.000201,12.155424,0.499872
2.600000,-178.180898,12.240768,0.923544
2.700000,-177.366473,12.402312,2.197608
2.800000,-176.506937,12.694920,3.413760
2.900000,-175.603205,13.124688,3.413760
3.000000,-174.653143,13.600176,3.413760
3.100000,-173.659190,13.984224,3.163824
3.200000,-172.622870,14.173200,0.633984
3.300000,-171.586246,14.173200,-1.033272
3.400000,-170.538343,14.087856,-0.975360
3.500000,-169.483126,14.029944,-0.124968
3.600000,-168.442538,14.008608,-0.045720
3.700000,-167.419630,13.965936,-0.728472
3.800000,-166.412570,13.877544,-1.179576
3.900000,-165.424104,13.783056,-0.893064
4.000000,-164.438381,13.722096,-0.246888
4.100000,-163.449914,13.703808,-0.015240
4.200000,-162.461448,13.703808,0.000000
4.300000,-161.472982,13.737336,0.512064
4.400000,-160.490916,13.834872,1.374648
4.500000,-159.489648,13.959840,1.405128
4.600000,-158.474359,14.026896,0.234696
4.700000,-157.442306,13.996416,-1.072896
4.800000,-156.427018,13.883640,-1.447800
4.900000,-155.425750,13.764768,-0.899160
5.000000,-154.443684,13.706856,-0.240792
5.100000,-153.455218,13.725144,0.502920
5.200000,-152.473152,13.822680,1.420368
5.300000,-151.471884,13.993368,2.100072
5.400000,-150.456290,14.194536,2.097024
5.500000,-149.424847,14.362176,1.335024
5.600000,-148.376335,14.450568,0.396240
5.700000,-147.331481,14.474952,-0.054864
5.800000,-146.289370,14.499336,0.396240
5.900000,-145.251221,14.587728,1.335024
6.000000,-144.196003,14.755368,2.100072
6.100000,-143.124936,14.956536,2.103120
6.200000,-142.039238,15.124176,1.344168
6.300000,-140.934643,15.215616,0.478536
6.400000,-139.836144,15.246096,-0.027432
6.500000,-138.737950,15.243048,-0.076200
6.600000,-137.639755,15.236952,0.000000
6.700000,-136.541256,15.236952,0.000000
6.800000,-135.443062,15.236952,0.000000
6.900000,-134.344562,15.236952,0.000000
7.000000,-133.246368,15.236952,0.000000
7.100000,-132.148174,15.236952,0.000000
7.200000,-131.049674,15.236952,0.000000
7.300000,-129.951480,15.236952,0.000000
7.400000,-128.853286,15.218664,-0.313944
7.500000,-127.754786,15.172944,-0.591312
7.600000,-126.656592,15.139416,-0.295656
7.700000,-125.558093,15.136368,0.262128
7.800000,-124.459898,15.166848,0.566928
7.900000,-123.361704,15.209520,0.307848
8.000000,-122.263205,15.230856,0.000000
8.100000,-121.165010,15.233904,0.079248
8.200000,-120.066511,15.240000,0.036576
8.300000,-118.968317,15.206472,-0.554736
8.400000,-117.863417,15.084552,-1.743456
8.500000,-116.782596,14.862048,-2.868168
8.600000,-115.718539,14.587728,-2.862072
8.700000,-114.678562,14.380464,-1.508760
8.800000,-113.628221,14.301216,0.027432
8.900000,-112.561116,14.307312,0.448056
