t,Position,v_Vel,v_Acc
0.000000,-145.052796,13.697712,-0.390144
0.100000,-144.064939,13.609320,-1.277112
0.200000,-143.087750,13.438632,-2.203704
0.300000,-142.121230,13.213080,-2.487168
0.400000,-141.160500,13.002768,-1.862328
0.500000,-140.197637,12.865608,-0.859536
0.600000,-139.232030,12.810744,-0.140208
0.700000,-138.267338,12.804648,0.085344
0.800000,-137.302342,12.810744,0.060960
0.900000,-136.337650,12.813792,-0.030480
1.000000,-135.372653,12.798552,-0.222504
1.100000,-134.404913,12.780264,-0.192024
1.200000,-133.444183,12.807696,0.542544
1.300000,-132.494426,12.932664,1.865376
1.400000,-131.541926,13.158216,2.837688
1.500000,-130.573577,13.414248,2.581656
1.600000,-129.589682,13.609320,1.417320
1.700000,-128.596949,13.688568,0.079248
1.800000,-127.608482,13.670280,-0.588264
1.900000,-126.620016,13.636752,-0.310896
2.000000,-125.631550,13.630656,0.216408
2.100000,-124.643083,13.655040,0.469392
2.200000,-123.654617,13.691616,0.252984
2.300000,-122.666150,13.706856,0.000000
2.400000,-121.677684,13.706856,0.006096
2.500000,-120.689218,13.706856,0.000000
2.600000,-119.700751,13.712952,0.073152
2.700000,-118.711980,13.716000,0.024384
2.800000,-117.723514,13.685520,-0.475488
2.900000,-116.728646,13.594080,-1.338072
3.000000,-115.752982,13.423392,-2.157984
3.100000,-114.791642,13.216128,-2.136648
3.200000,-113.846153,13.072872,-0.975360
3.300000,-112.922304,13.048488,0.521208
3.400000,-111.983520,13.121640,1.231392
3.500000,-111.035592,13.203936,0.627888
3.600000,-110.077910,13.222224,-0.347472
3.700000,-109.109256,13.200888,-0.365760
3.800000,-108.145783,13.210032,0.432816
3.900000,-107.188406,13.255752,0.765048
4.000000,-106.229506,13.289280,0.124968
4.100000,-105.262070,13.280136,-0.527304
4.200000,-104.286101,13.261848,-0.106680
4.300000,-103.290624,13.313664,1.115568
4.400000,-102.281736,13.447776,1.780032
4.500000,-101.259437,13.594080,1.368552
4.600000,-100.216106,13.691616,0.533400
4.700000,-99.179786,13.722096,-0.027432
4.800000,-98.143162,13.719048,-0.082296
