t,Position,v_Vel,v_Acc,Lane_ID,y_coordinate,lane_index,original_vehicle_id,new_vehicle_id,original_sequence_id
0.0,-126.06289088929776,8.857488,0.0,3,-3.2,0,538,4,3
0.1000001430511474,-125.17825397387398,8.857488,0.0,3,-3.2,0,538,4,3
0.2000000476837158,-124.29391250477332,8.857488,0.0,3,-3.2,0,538,4,3
0.2999999523162842,-123.40926899994544,8.857488,0.0,3,-3.2,0,538,4,3
0.4000000953674316,-122.52490952642106,8.857488,0.0,3,-3.2,0,538,4,3
0.5,-121.64022520095448,8.857488,0.0,3,-3.2,0,538,4,3
0.6000001430511475,-120.75555505037228,8.857488,0.0,3,-3.2,0,538,4,3
0.7000000476837158,-119.8711694157018,8.857488,0.0,3,-3.2,0,538,4,3
0.7999999523162842,-118.986470666237,8.857488,0.0,3,-3.2,0,538,4,3
0.9000000953674316,-118.10206807803227,8.857488,0.0,3,-3.2,0,538,4,3
1.0,-117.21582958194938,8.842248000000001,-0.237744,3,-3.2,0,538,4,3
1.1000001430511477,-116.33294449739827,8.805672000000001,-0.445008,3,-3.2,0,538,4,3
1.2000000476837158,-115.45643671812252,8.781288,-0.210312,3,-3.2,0,538,4,3
1.2999999523162842,-114.58294501494773,8.784336,0.216408,3,-3.2,0,538,4,3
1.4000000953674316,-113.70632308102128,8.80872,0.445008,3,-3.2,0,538,4,3
1.5,-112.82329759882214,8.842248000000001,0.237744,3,-3.2,0,538,4,3
1.6000001430511477,-111.9369037604498,8.857488,0.0,3,-3.2,0,538,4,3
1.7000000476837158,-111.0520478429047,8.857488,0.0,3,-3.2,0,538,4,3
1.7999999523162842,-110.16717437462188,8.857488,0.0,3,-3.2,0,538,4,3
1.900000095367432,-109.28258819147004,8.857488,0.0,3,-3.2,0,538,4,3
2.0,-108.39771220681354,8.857488,0.0,3,-3.2,0,538,4,3
2.1000001430511475,-107.51280844682805,8.857488,0.0,3,-3.2,0,538,4,3
2.200000047683716,-106.62791943818112,8.857488,0.0,3,-3.2,0,538,4,3
2.299999952316284,-105.74330760752945,8.857488,0.0,3,-3.2,0,538,4,3
2.400000095367432,-104.85839540744388,8.857488,0.0,3,-3.2,0,538,4,3
2.5,-103.97348737748035,8.857488,0.0,3,-3.2,0,538,4,3
2.6000001430511475,-103.08855239469447,8.857488,0.0,3,-3.2,0,538,4,3
2.700000047683716,-102.20362171216914,8.857488,0.0,3,-3.2,0,538,4,3
2.799999952316284,-101.31594335044412,8.830056,-0.44196,3,-3.2,0,538,4,3
2.900000095367432,-100.43374231338964,8.766048000000001,-0.819912,3,-3.2,0,538,4,3
3.0,-99.56432987956651,8.720328,-0.390144,3,-3.2,0,538,4,3
3.1000001430511475,-98.69946099900818,8.723376,0.39624,3,-3.2,0,538,4,3
3.200000047683716,-97.82956142135224,8.766048000000001,0.819912,3,-3.2,0,538,4,3
3.299999952316284,-96.94747229589672,8.830056,0.435864,3,-3.2,0,538,4,3
3.400000095367432,-96.05928622886633,8.857488,0.0,3,-3.2,0,538,4,3
3.5,-95.17443697573782,8.857488,0.01524,3,-3.2,0,538,4,3
3.6000001430511475,-94.28959356267352,8.863584,0.079248,3,-3.2,0,538,4,3
3.700000047683716,-93.40261355307013,8.863584,-0.042672,3,-3.2,0,538,4,3
3.799999952316284,-92.51373265689938,8.82396,-0.5913120000000001,3,-3.2,0,538,4,3
3.900000095367432,-91.62984023706326,8.726424,-1.344168,3,-3.2,0,538,4,3
4.0,-90.76203887245106,8.583168,-1.703832,3,-3.2,0,538,4,3
4.100000143051148,-89.91596775110065,8.446008,-1.228344,3,-3.2,0,538,4,3
4.200000047683716,-89.08414982719455,8.366760000000001,-0.347472,3,-3.2,0,538,4,3
4.299999952316284,-88.25395130227861,8.35152,0.185928,3,-3.2,0,538,4,3
4.400000095367432,-87.41876839126138,8.363712000000001,0.143256,3,-3.2,0,538,4,3
4.5,-86.57722234245068,8.333232,-0.6096,3,-3.2,0,538,4,3
4.600000143051148,-85.74664925934275,8.272272000000001,-0.795528,3,-3.2,0,538,4,3
4.700000047683716,-84.93007675909695,8.266176000000002,0.277368,3,-3.2,0,538,4,3
4.799999952316284,-84.10966517163092,8.339328,1.395984,3,-3.2,0,538,4,3
4.900000095367432,-83.27213390446855,8.470392,1.63068,3,-3.2,0,538,4,3
5.0,-82.41450255064063,8.616696000000001,1.130808,3,-3.2,0,538,4,3
5.100000143051148,-81.54773849161307,8.753856,1.347216,3,-3.2,0,538,4,3
5.200000047683716,-80.66937631891108,8.903208000000001,1.8257520000000005,3,-3.2,0,538,4,3
5.299999952316284,-79.76421115807403,9.012936,0.789432,3,-3.2,0,538,4,3
5.400000095367432,-78.84808496400973,9.003792,-0.9906,3,-3.2,0,538,4,3
5.5,-77.94930318410388,8.912352,-1.383792,3,-3.2,0,538,4,3
5.600000143051148,-77.07642431952246,8.88492,0.460248,3,-3.2,0,538,4,3
5.700000047683716,-76.2007919731447,9.028176,2.6426160000000003,3,-3.2,0,538,4,3
5.799999952316284,-75.2867790787522,9.262872,2.639568,3,-3.2,0,538,4,3
5.900000095367432,-74.33468990707468,9.409176,0.5334,3,-3.2,0,538,4,3
6.0,-73.37892378408878,9.38784,-1.313688,3,-3.2,0,538,4,3
6.100000143051148,-72.4444997013195,9.268968,-1.46304,3,-3.2,0,538,4,3
6.200000047683716,-71.53138151059426,9.165336,-0.5516880000000001,3,-3.2,0,538,4,3
6.299999952316284,-70.62283997416068,9.131808,0.073152,3,-3.2,0,538,4,3
6.400000095367432,-69.71032640072588,9.144,0.158496,3,-3.2,0,538,4,3
6.5,-68.7947817574929,9.156192,0.073152,3,-3.2,0,538,4,3
6.600000143051148,-67.87525612868916,9.122664,-0.554736,3,-3.2,0,538,4,3
6.700000047683716,-66.96030714854953,9.019032,-1.466088,3,-3.2,0,538,4,3
6.799999952316284,-66.06729213583088,8.906256,-1.237488,3,-3.2,0,538,4,3
6.900000095367432,-65.19407857894225,8.891016,0.618744,3,-3.2,0,538,4,3
7.0,-64.31171396672278,9.000744000000001,2.020824,3,-3.2,0,538,4,3
7.100000143051148,-63.39662404251823,9.116568,0.94488,3,-3.2,0,538,4,3
7.200000047683716,-62.46447353982677,9.089136,-1.58496,3,-3.2,0,538,4,3
7.299999952316284,-61.55488502826745,8.891016,-2.8956,3,-3.2,0,538,4,3
7.400000095367432,-60.68858487995431,8.674608000000001,-1.755648,3,-3.2,0,538,4,3
7.5,-59.8466283199549,8.6106,0.417576,3,-3.2,0,538,4,3
7.6000001430511475,-58.99568920152223,8.711184,1.877568,3,-3.2,0,538,4,3
7.700000047683716,-58.11821497940872,8.894064,2.04216,3,-3.2,0,538,4,3
7.799999952316284,-57.21057951944164,9.028176,0.8260080000000001,3,-3.2,0,538,4,3
