t,Position,v_Vel,v_Acc,Lane_ID,y_coordinate,lane_index,original_vehicle_id,new_vehicle_id,original_sequence_id
0.0,-16.13622003520294,7.266432,3.41376,3,-3.2,0,371,1,2
0.1000001430511474,-15.382453752284276,7.534656,1.6703040000000002,3,-3.2,0,371,1,2
0.2000000476837158,-14.608018532899225,7.638288,-0.042672,3,-3.2,0,371,1,2
0.2999999523162842,-13.843329899802711,7.629144000000001,-0.164592,3,-3.2,0,371,1,2
0.4000000953674316,-13.082913987081156,7.62,0.0,3,-3.2,0,371,1,2
0.5,-12.321267822293578,7.62,0.0,3,-3.2,0,371,1,2
0.6000001430511475,-11.559629325277283,7.62,0.0,3,-3.2,0,371,1,2
0.7000000476837158,-10.79797924319837,7.62,0.0,3,-3.2,0,371,1,2
0.7999999523162842,-10.036327239325884,7.62,0.0,3,-3.2,0,371,1,2
0.9000000953674316,-9.274682874933262,7.62,0.0,3,-3.2,0,371,1,2
1.0,-8.513027049557877,7.62,0.0,3,-3.2,0,371,1,2
1.1000001430511477,-7.751369349293327,7.62,0.0,3,-3.2,0,371,1,2
1.2000000476837158,-6.989719259903609,7.62,0.0,3,-3.2,0,371,1,2
1.2999999523162842,-6.228057830828732,7.62,0.0,3,-3.2,0,371,1,2
1.4000000953674316,-5.4664039933351205,7.62,0.0,3,-3.2,0,371,1,2
1.5,-4.704434240550427,7.62,0.0,3,-3.2,0,371,1,2
1.6000001430511477,-3.942767342143384,7.62,0.0,3,-3.2,0,371,1,2
1.7000000476837158,-3.18049869301376,7.616951999999999,-0.0762,3,-3.2,0,371,1,2
1.7999999523162842,-2.419437527078628,7.60476,-0.118872,3,-3.2,0,371,1,2
1.900000095367432,-1.6638584525285864,7.632192,0.481584,3,-3.2,0,371,1,2
2.0,-0.906882712007075,7.75716,1.840992,3,-3.2,0,371,1,2
2.1000001430511475,-0.1332068565147324,8.010144,3.3467040000000003,3,-3.2,0,371,1,2
2.200000047683716,0.6851524213560083,8.363712000000001,3.41376,3,-3.2,0,371,1,2
2.299999952316284,1.5385753860989553,8.705088,3.081528,3,-3.2,0,371,1,2
2.400000095367432,2.4327816333836267,8.933688,1.5453360000000005,3,-3.2,0,371,1,2
2.5,3.3404446205116187,9.043416,0.435864,3,-3.2,0,371,1,2
2.6000001430511475,4.248520940749756,9.08304,0.164592,3,-3.2,0,371,1,2
2.700000047683716,5.155272765776317,9.101328,0.316992,3,-3.2,0,371,1,2
2.799999952316284,6.066515526267835,9.12876,0.237744,3,-3.2,0,371,1,2
2.900000095367432,6.981668063944369,9.144,0.048768,3,-3.2,0,371,1,2
3.0,7.896637577922149,9.147048000000002,-0.021336,3,-3.2,0,371,1,2
3.1000001430511475,8.81068645743676,9.144,-0.009144,3,-3.2,0,371,1,2
3.200000047683716,9.724737496889476,9.144,0.0,3,-3.2,0,371,1,2
3.299999952316284,10.638790676440408,9.144,0.0,3,-3.2,0,371,1,2
3.400000095367432,11.552845976491938,9.144,0.0,3,-3.2,0,371,1,2
3.5,12.4669033776849,9.144,0.0,3,-3.2,0,371,1,2
3.6000001430511475,13.38097147613405,9.144,0.0,3,-3.2,0,371,1,2
3.700000047683716,14.295024407229503,9.144,0.0,3,-3.2,0,371,1,2
3.799999952316284,15.209096563139894,9.144,0.0,3,-3.2,0,371,1,2
3.900000095367432,16.123762975504746,9.137904,-0.079248,3,-3.2,0,371,1,2
4.0,17.037229755042006,9.12876,-0.115824,3,-3.2,0,371,1,2
4.100000143051148,17.945197219698343,9.15924,0.509016,3,-3.2,0,371,1,2
4.200000047683716,18.85470702376017,9.287256,1.87452,3,-3.2,0,371,1,2
4.299999952316284,19.782203456619754,9.543288,3.38328,3,-3.2,0,371,1,2
4.400000095367432,20.75391460266212,9.884664,3.41376,3,-3.2,0,371,1,2
4.5,21.76269841210876,10.192512,2.6852880000000003,3,-3.2,0,371,1,2
4.600000143051148,22.802917640133444,10.411968,1.530096,3,-3.2,0,371,1,2
4.700000047683716,23.856958593126024,10.536936,0.8351520000000001,3,-3.2,0,371,1,2
4.799999952316284,24.9165273341294,10.603992,0.588264,3,-3.2,0,371,1,2
4.900000095367432,25.98127737720944,10.649712,0.301752,3,-3.2,0,371,1,2
5.0,27.049989985614676,10.668,0.0,3,-3.2,0,371,1,2
5.100000143051148,28.11657140070309,10.668,0.0,3,-3.2,0,371,1,2
5.200000047683716,29.18377202437506,10.661904,-0.10668,3,-3.2,0,371,1,2
5.299999952316284,30.248528466369574,10.658856,-0.009144,3,-3.2,0,371,1,2
5.400000095367432,31.307802049788734,10.716768,0.947928,3,-3.2,0,371,1,2
5.5,32.37336134439096,10.902696000000002,2.6304240000000005,3,-3.2,0,371,1,2
5.600000143051148,33.475104357089094,11.237976,3.41376,3,-3.2,0,371,1,2
5.700000047683716,34.6231380737467,11.68908,3.41376,3,-3.2,0,371,1,2
5.799999952316284,35.81428529171126,12.143232,3.41376,3,-3.2,0,371,1,2
5.900000095367432,37.0514890076297,12.481560000000002,2.657856,3,-3.2,0,371,1,2
6.0,38.3255710180058,12.667488,0.94488,3,-3.2,0,371,1,2
6.100000143051148,39.605584477662944,12.7254,-0.01524,3,-3.2,0,371,1,2
6.200000047683716,40.8798434421991,12.722352,-0.0762,3,-3.2,0,371,1,2
6.299999952316284,42.15198786935207,12.722352,0.054864,3,-3.2,0,371,1,2
6.400000095367432,43.42655496129623,12.716256,-0.097536,3,-3.2,0,371,1,2
6.5,44.70215439043415,12.67968,-0.588264,3,-3.2,0,371,1,2
6.600000143051148,45.972417733670966,12.58824,-1.23444,3,-3.2,0,371,1,2
6.700000047683716,47.2277435656398,12.454128,-1.5483840000000002,3,-3.2,0,371,1,2
6.799999952316284,48.4637449878345,12.320016,-1.240536,3,-3.2,0,371,1,2
6.900000095367432,49.68481168403298,12.228576,-0.59436,3,-3.2,0,371,1,2
7.0,50.900554056679255,12.192,-0.097536,3,-3.2,0,371,1,2
7.100000143051148,52.11974390289822,12.164568,-0.283464,3,-3.2,0,371,1,2
7.200000047683716,53.3359077893868,12.118848,-0.6400800000000001,3,-3.2,0,371,1,2
7.299999952316284,54.54262244689073,12.082272,-0.353568,3,-3.2,0,371,1,2
7.400000095367432,55.74427545303479,12.08532,0.390144,3,-3.2,0,371,1,2
7.5,56.94897872568231,12.149328,1.088136,3,-3.2,0,371,1,2
7.6000001430511475,58.167420725216346,12.265152,1.240536,3,-3.2,0,371,1,2
7.700000047683716,59.40125343799088,12.384024000000002,1.103376,3,-3.2,0,371,1,2
7.799999952316284,60.64626602233892,12.478512,0.88392,3,-3.2,0,371,1,2
7.900000095367432,61.90147892566614,12.545568,0.438912,3,-3.2,0,371,1,2
8.0,63.160685497884685,12.576048,0.109728,3,-3.2,0,371,1,2
8.100000143051147,64.41955593107707,12.582144,0.0,3,-3.2,0,371,1,2
8.200000047683716,65.67841900089132,12.576048,-0.109728,3,-3.2,0,371,1,2
8.299999952316284,66.93762723235261,12.545568,-0.438912,3,-3.2,0,371,1,2
8.400000095367432,68.19284310038552,12.478512,-0.8869680000000001,3,-3.2,0,371,1,2
8.5,69.44182270685957,12.347448,-1.694688,3,-3.2,0,371,1,2
8.600000143051147,70.66926874111999,12.167616,-1.993392,3,-3.2,0,371,1,2
8.700000047683716,71.86944879603783,12.0396,-0.963168,3,-3.2,0,371,1,2
8.799999952316284,73.05964739608152,12.012168,0.448056,3,-3.2,0,371,1,2
8.900000095367432,74.25701321084733,12.067032,1.1338560000000002,3,-3.2,0,371,1,2
9.0,75.47267027080284,12.149328,0.521208,3,-3.2,0,371,1,2
9.100000143051147,76.69503218574539,12.176760000000002,-0.118872,3,-3.2,0,371,1,2
9.200000047683716,77.90763735842495,12.20724,0.505968,3,-3.2,0,371,1,2
9.299999952316284,79.12177525626583,12.335256,1.92024,3,-3.2,0,371,1,2
9.400000095367432,80.35482154954536,12.597384,3.41376,3,-3.2,0,371,1,2
9.5,81.63208965352464,12.935712,3.41376,3,-3.2,0,371,1,2
9.600000143051147,82.95069067527515,13.203936,2.029968,3,-3.2,0,371,1,2
9.700000047683716,84.2937468069216,13.313664,0.0762,3,-3.2,0,371,1,2
9.799999952316284,85.62978873381383,13.322808,-0.399288,3,-3.2,0,371,1,2
9.900000095367432,86.95363649460444,13.347192,0.679704,3,-3.2,0,371,1,2
10.0,88.2845017127845,13.447776,1.655064,3,-3.2,0,371,1,2
10.100000143051147,89.63640077887032,13.603224,1.627632,3,-3.2,0,371,1,2
10.200000047683716,91.00541048428852,13.773912,1.5727680000000002,3,-3.2,0,371,1,2
10.299999952316284,92.38718897621465,13.965936,2.161032,3,-3.2,0,371,1,2
10.400000095367432,93.79024871277296,14.200632000000002,2.69748,3,-3.2,0,371,1,2
10.5,95.2239379036214,14.44752,2.447544,3,-3.2,0,371,1,2
10.600000143051147,96.68625177611102,14.64564,1.50876,3,-3.2,0,371,1,2
10.700000047683716,98.16485905180838,14.740128,0.417576,3,-3.2,0,371,1,2
10.799999952316284,99.64440678571316,14.75232,-0.277368,3,-3.2,0,371,1,2
10.900000095367432,101.11841533704217,14.727936,-0.405384,3,-3.2,0,371,1,2
11.0,102.5863344353969,14.700504,-0.131064,3,-3.2,0,371,1,2
11.100000143051147,104.05487495109536,14.67612,-0.219456,3,-3.2,0,371,1,2
11.200000047683716,105.52521995720252,14.606016000000002,-1.042416,3,-3.2,0,371,1,2
11.299999952316284,106.98738525236264,14.444472,-2.212848,3,-3.2,0,371,1,2
11.400000095367432,108.42759894824576,14.167104,-3.33756,3,-3.2,0,371,1,2
11.5,109.82471797215528,13.804392,-3.41376,3,-3.2,0,371,1,2
11.600000143051147,111.18301242093132,13.386816,-3.41376,3,-3.2,0,371,1,2
11.700000047683716,112.49965395595814,12.954,-3.41376,3,-3.2,0,371,1,2
11.799999952316284,113.7745928583588,12.609576,-2.901696,3,-3.2,0,371,1,2
11.900000095367432,115.00530785577844,12.45108,-0.481584,3,-3.2,0,371,1,2
12.0,116.23479248462657,12.469368,1.316736,3,-3.2,0,371,1,2
12.100000143051147,117.4886641480229,12.560808000000002,0.9906,3,-3.2,0,371,1,2
12.200000047683716,118.76141735892644,12.566904,-0.8717280000000001,3,-3.2,0,371,1,2
12.299999952316284,120.02077883788996,12.444984,-1.892808,3,-3.2,0,371,1,2
12.400000095367432,121.24996815056448,12.323064,-0.94488,3,-3.2,0,371,1,2
12.5,122.46514237959524,12.323064,0.938784,3,-3.2,0,371,1,2
12.600000143051147,123.69464090007006,12.444984,1.892808,3,-3.2,0,371,1,2
12.700000047683716,124.95248787411026,12.579096000000002,1.085088,3,-3.2,0,371,1,2
12.799999952316284,126.22709035444734,12.597384,-0.707136,3,-3.2,0,371,1,2
12.900000095367432,127.49072499535556,12.484608,-1.776984,3,-3.2,0,371,1,2
