t,Position,v_Vel,v_Acc,Lane_ID,y_coordinate,lane_index,original_vehicle_id,new_vehicle_id,original_sequence_id
0.0,0.0,10.524744,0.0,3.0,-3.2,2,492.0,20,3.0
0.1,1.0724744,10.724744,2.0,3.0,-3.2,2,492.0,20,3.0
0.2,2.1849488,11.124744,4.0,3.0,-3.2,2,492.0,20,3.0
0.30000000000000004,3.3374232,11.524744,4.0,3.0,-3.2,2,492.0,20,3.0
0.4,4.5298976,11.924744,4.0,3.0,-3.2,2,492.0,20,3.0
0.5,5.762372,12.324744,4.0,3.0,-3.2,2,492.0,20,3.0
0.6000000000000001,7.0348464,12.724744000000001,4.0,3.0,-3.2,2,492.0,20,3.0
0.7000000000000001,8.3473208,13.124744000000002,4.0,3.0,-3.2,2,492.0,20,3.0
0.8,9.6997952,13.524744000000002,4.0,3.0,-3.2,2,492.0,20,3.0
0.9,11.092269600000002,13.924744000000002,4.0,3.0,-3.2,2,492.0,20,3.0
1.0,12.524744000000002,14.324744000000003,4.0,3.0,-3.2,2,492.0,20,3.0
1.1,13.977218400000002,14.524744000000002,2.0,3.0,-3.2,2,492.0,20,3.0
1.2000000000000002,15.429692800000002,14.524744000000002,0.0,3.0,-3.2,2,492.0,20,3.0
1.3,16.862167200000002,14.324744000000003,-2.0,3.0,-3.2,2,492.0,20,3.0
1.4000000000000001,18.2646416,14.024744000000002,-3.0,3.0,-3.2,2,492.0,20,3.0
1.5,19.637116000000002,13.724744000000001,-3.0,3.0,-3.2,2,492.0,20,3.0
1.6,20.979590400000003,13.424744,-3.0,3.0,-3.2,2,492.0,20,3.0
1.7000000000000002,22.292064800000002,13.124744,-3.0,3.0,-3.2,2,492.0,20,3.0
1.8,23.574539200000004,12.824743999999999,-3.0,3.0,-3.2,2,492.0,20,3.0
1.9000000000000001,24.827013600000004,12.524743999999998,-3.0,3.0,-3.2,2,492.0,20,3.0
2.0,26.049488000000004,12.224743999999998,-3.0,3.0,-3.2,2,492.0,20,3.0
2.1,27.241962400000002,11.924743999999997,-3.0,3.0,-3.2,2,492.0,20,3.0
2.2,28.404436800000003,11.624743999999996,-3.0,3.0,-3.2,2,492.0,20,3.0
2.3000000000000003,29.536911200000002,11.324743999999995,-3.0,3.0,-3.2,2,492.0,20,3.0
2.4000000000000004,30.6393856,11.024743999999995,-3.0,3.0,-3.2,2,492.0,20,3.0
2.5,31.71186,10.724743999999994,-3.0,3.0,-3.2,2,492.0,20,3.0
2.6,32.7543344,10.424743999999993,-3.0,3.0,-3.2,2,492.0,20,3.0
2.7,33.7668088,10.124743999999993,-3.0,3.0,-3.2,2,492.0,20,3.0
2.8000000000000003,34.7492832,9.824743999999992,-3.0,3.0,-3.2,2,492.0,20,3.0
2.9000000000000004,35.7017576,9.524743999999991,-3.0,3.0,-3.2,2,492.0,20,3.0
3.0,36.624232,9.22474399999999,-3.0,3.0,-3.2,2,492.0,20,3.0
3.1,37.5167064,8.92474399999999,-3.0,3.0,-3.2,2,492.0,20,3.0
3.2,38.37918079999999,8.624743999999989,-3.0,3.0,-3.2,2,492.0,20,3.0
3.3000000000000003,39.211655199999996,8.324743999999988,-3.0,3.0,-3.2,2,492.0,20,3.0
3.4000000000000004,40.0141296,8.024743999999988,-3.0,3.0,-3.2,2,492.0,20,3.0
3.5,40.786604,7.724743999999988,-3.0,3.0,-3.2,2,492.0,20,3.0
3.6,41.529078399999996,7.424743999999988,-3.0,3.0,-3.2,2,492.0,20,3.0
3.7,42.241552799999994,7.124743999999988,-3.0,3.0,-3.2,2,492.0,20,3.0
3.8000000000000003,42.92402719999999,6.824743999999988,-3.0,3.0,-3.2,2,492.0,20,3.0
3.9000000000000004,43.576501599999986,6.5247439999999886,-3.0,3.0,-3.2,2,492.0,20,3.0
4.0,44.19897599999999,6.224743999999989,-3.0,3.0,-3.2,2,492.0,20,3.0
4.1000000000000005,44.79145039999999,5.924743999999989,-3.0,3.0,-3.2,2,492.0,20,3.0
4.2,45.35392479999999,5.624743999999989,-3.0,3.0,-3.2,2,492.0,20,3.0
4.3,45.89232182649753,5.383970264975422,-2.40773735024567,3.0,-3.2,2,492.0,20,3.0
4.4,46.41615397487048,5.238321483729517,-1.4564878124590503,3.0,-3.2,2,492.0,20,3.0
4.5,46.93362338521502,5.174694103445408,-0.6362738028410817,3.0,-3.2,2,492.0,20,3.0
4.6000000000000005,47.45175277851713,5.181293933021139,0.06599829575730531,3.0,-3.2,2,492.0,20,3.0
4.7,47.97650618775124,5.247534092341083,0.6624015931994407,3.0,-3.2,2,492.0,20,3.0
4.800000000000001,48.51290004881815,5.363938610669093,1.1640451832800967,3.0,-3.2,2,492.0,20,3.0
4.9,49.06510520861888,5.52205159800729,1.5811298733819719,3.0,-3.2,2,492.0,20,3.0
5.0,49.63654039662943,5.714351880105463,1.9230028209817256,3.0,-3.2,2,492.0,20,3.0
5.1000000000000005,50.20720561284979,5.7066521622036355,-0.07699717901827441,3.0,-3.2,2,492.0,20,3.0
5.2,50.75710085727997,5.498952444301808,-2.0769971790182744,3.0,-3.2,2,492.0,20,3.0
5.300000000000001,51.276996101710154,5.198952444301808,-3.0,3.0,-3.2,2,492.0,20,3.0
5.4,51.76689134614033,4.898952444301808,-3.0,3.0,-3.2,2,492.0,20,3.0
5.5,52.227453189487825,4.6056184334748975,-2.933340108269107,3.0,-3.2,2,492.0,20,3.0
5.6000000000000005,52.66592790935082,4.384747198629925,-2.208712348449729,3.0,-3.2,2,492.0,20,3.0
5.7,53.088651538675656,4.227236293248326,-1.575109053815992,3.0,-3.2,2,492.0,20,3.0
5.800000000000001,53.50113571419102,4.124841755153691,-1.0239453809463495,3.0,-3.2,2,492.0,20,3.0
5.9,53.90814724274679,4.070115285557689,-0.5472646959600151,3.0,-3.2,2,492.0,20,3.0
6.0,54.31378169134103,4.056344485942326,-0.13770799615362872,3.0,-3.2,2,492.0,20,3.0
6.1000000000000005,54.73803905997372,4.2425736863269625,1.8622920038463713,3.0,-3.2,2,492.0,20,3.0
6.2,55.20091934864488,4.6288028867116,3.8622920038463713,3.0,-3.2,2,492.0,20,3.0
6.300000000000001,55.70379963731604,5.0288028867116,4.0,3.0,-3.2,2,492.0,20,3.0
6.4,56.246679925987195,5.4288028867116,4.0,3.0,-3.2,2,492.0,20,3.0
6.5,56.82956021465836,5.828802886711601,4.0,3.0,-3.2,2,492.0,20,3.0
