t,Position,v_Vel,v_Acc
0.000000,-189.998299,3.209544,1.908048
0.100000,-189.749887,3.465576,3.261360
0.200000,-189.475567,3.810000,3.413760
0.300000,-189.176254,4.154424,3.261360
0.400000,-188.850727,4.410456,1.908048
0.500000,-188.499598,4.541520,0.624840
0.600000,-188.155478,4.581144,-0.021336
0.700000,-187.811054,4.572000,-0.152400
0.800000,-187.466935,4.562856,-0.021336
0.900000,-187.122511,4.602480,0.624840
1.000000,-186.785098,4.736592,1.911096
1.100000,-186.421776,4.989576,3.264408
1.200000,-186.032546,5.309616,3.413760
1.300000,-185.623200,5.565648,1.981200
1.400000,-185.177887,5.678424,0.207264
1.500000,-184.747205,5.699760,-0.274320
1.600000,-184.333591,5.730240,0.731520
1.700000,-183.901994,5.836920,1.661160
1.800000,-183.456986,5.977128,1.365504
1.900000,-182.991252,6.071616,0.515112
2.000000,-182.532223,6.099048,-0.097536
2.100000,-182.073194,6.092952,-0.097536
2.200000,-181.614166,6.126480,0.624840
2.300000,-181.161842,6.257544,1.905000
2.400000,-180.683916,6.510528,3.258312
2.500000,-180.180082,6.861048,3.413760
2.600000,-179.651254,7.211568,3.307080
2.700000,-179.096213,7.431024,1.347216
2.800000,-178.510997,7.440168,-1.185672
2.900000,-177.947726,7.242048,-3.051048
3.000000,-177.414936,6.928104,-3.413760
3.100000,-176.910187,6.626352,-2.706624
3.200000,-176.433785,6.412992,-1.588008
3.300000,-175.988167,6.297168,-0.640080
3.400000,-175.551084,6.254496,-0.121920
3.500000,-175.110648,6.248400,0.012192
3.600000,-174.670212,6.245352,-0.033528
3.700000,-174.229776,6.248400,0.033528
3.800000,-173.789340,6.275832,0.429768
3.900000,-173.355305,6.348984,1.021080
4.000000,-172.898105,6.470904,1.508760
4.100000,-172.415606,6.629400,1.697736
4.200000,-171.909943,6.787896,1.520952
4.300000,-171.378677,6.909816,1.027176
4.400000,-170.824246,6.982968,0.426720
4.500000,-170.276215,7.013448,0.030480
4.600000,-169.728490,7.010400,-0.057912
4.700000,-169.180459,7.004304,-0.048768
4.800000,-168.632429,7.007352,0.067056
4.900000,-168.084094,7.040880,0.515112
5.000000,-167.538197,7.129272,1.194816
5.100000,-166.993519,7.266432,1.664208
5.200000,-166.442136,7.418832,1.536192
5.300000,-165.879170,7.540752,0.926592
5.400000,-165.305842,7.604760,0.310896
5.500000,-164.730074,7.623048,0.000000
5.600000,-164.156136,7.623048,-0.039624
5.700000,-163.582502,7.620000,-0.009144
5.800000,-163.008564,7.620000,0.000000
5.900000,-162.434930,7.620000,0.000000
6.000000,-161.860992,7.620000,0.000000
6.100000,-161.287358,7.620000,0.000000
6.200000,-160.713420,7.620000,0.000000
6.300000,-160.139786,7.620000,0.000000
6.400000,-159.565848,7.620000,0.000000
6.500000,-158.992214,7.620000,0.000000
6.600000,-158.418276,7.620000,0.000000
6.700000,-157.844642,7.620000,0.000000
6.800000,-157.270704,7.620000,0.000000
6.900000,-156.697070,7.620000,0.000000
7.000000,-156.123132,7.623048,0.057912
7.100000,-155.549498,7.632192,0.103632
7.200000,-154.975560,7.635240,0.048768
7.300000,-154.401622,7.635240,-0.048768
7.400000,-153.827988,7.635240,-0.024384
7.500000,-153.254050,7.632192,-0.027432
7.600000,-152.680416,7.589520,-0.621792
7.700000,-152.099772,7.458456,-1.908048
7.800000,-151.544731,7.205472,-3.261360
7.900000,-151.015903,6.858000,-3.413760
8.000000,-150.512069,6.513576,-3.261360
8.100000,-150.034142,6.257544,-1.911096
8.200000,-149.581819,6.126480,-0.630936
8.300000,-149.122790,6.086856,0.018288
8.400000,-148.663762,6.089904,0.079248
8.500000,-148.204733,6.096000,0.000000
8.600000,-147.745704,6.096000,0.000000
8.700000,-147.286675,6.096000,0.000000
8.800000,-146.827646,6.096000,0.000000
8.900000,-146.368618,6.096000,0.000000
9.000000,-145.909589,6.096000,0.000000
9.100000,-145.450560,6.096000,0.000000
9.200000,-144.991531,6.096000,0.000000
9.300000,-144.532502,6.096000,0.000000
9.400000,-144.073474,6.096000,0.000000
9.500000,-143.614445,6.096000,0.000000
9.600000,-143.155416,6.096000,0.000000
9.700000,-142.696387,6.096000,0.000000
9.800000,-142.237358,6.096000,0.000000
9.900000,-141.778330,6.096000,0.000000
10.000000,-141.319301,6.096000,0.000000
10.100000,-140.860272,6.096000,0.000000
10.200000,-140.401243,6.096000,0.000000
10.300000,-139.942214,6.096000,0.000000
10.400000,-139.483186,6.096000,0.018288
10.500000,-139.024157,6.099048,0.033528
10.600000,-138.565128,6.096000,-0.079248
10.700000,-138.105490,6.068568,-0.408432
10.800000,-137.646461,6.007608,-0.835152
10.900000,-137.190175,5.916168,-1.039368
11.000000,-136.737242,5.827776,-0.838200
11.100000,-136.287053,5.763768,-0.417576
11.200000,-135.837473,5.736336,-0.079248
11.300000,-135.387588,5.733288,0.039624
11.400000,-134.937398,5.736336,0.024384
11.500000,-134.486599,5.736336,-0.018288
11.600000,-134.035800,5.733288,-0.039624
11.700000,-133.585001,5.736336,0.073152
11.800000,-133.135421,5.763768,0.408432
11.900000,-132.685231,5.824728,0.838200
12.000000,-132.232603,5.916168,1.048512
12.100000,-131.776622,6.007608,0.841248
12.200000,-131.317898,6.068568,0.408432
12.300000,-130.858870,6.096000,0.073152
12.400000,-130.400450,6.099048,-0.039624
12.500000,-129.942031,6.096000,-0.021336
12.600000,-129.483307,6.096000,0.000000
12.700000,-129.024888,6.096000,0.000000
12.800000,-128.566164,6.096000,0.000000
12.900000,-128.107745,6.096000,0.000000
13.000000,-127.649326,6.096000,0.000000
13.100000,-127.190602,6.096000,0.000000
13.200000,-126.732182,6.096000,0.000000
13.300000,-126.273458,6.096000,0.000000
13.400000,-125.815039,6.096000,0.000000
13.500000,-125.356315,6.096000,0.000000
13.600000,-124.897896,6.096000,0.000000
13.700000,-124.439477,6.096000,0.000000
13.800000,-123.980753,6.096000,0.000000
13.900000,-123.522334,6.096000,-0.006096
14.000000,-123.063610,6.096000,0.000000
14.100000,-122.605190,6.096000,0.000000
14.200000,-122.146771,6.092952,-0.048768
14.300000,-121.688047,6.086856,-0.097536
14.400000,-121.229628,6.080760,-0.048768
14.500000,-120.770904,6.080760,0.045720
14.600000,-120.312485,6.083808,0.091440
14.700000,-119.853761,6.092952,0.051816
14.800000,-119.395342,6.096000,0.000000
14.900000,-118.936922,6.096000,0.000000
15.000000,-118.478198,6.096000,0.000000
15.100000,-118.019779,6.096000,0.000000
15.200000,-117.561055,6.096000,0.000000
15.300000,-117.102636,6.096000,0.000000
15.400000,-116.643912,6.096000,0.000000
15.500000,-116.185493,6.096000,0.000000
15.600000,-115.727074,6.096000,0.000000
15.700000,-115.268350,6.096000,0.000000
15.800000,-114.809930,6.096000,0.000000
15.900000,-114.351206,6.096000,0.000000
16.000000,-113.892787,6.089904,-0.076200
16.100000,-113.434368,6.086856,-0.018288
16.200000,-112.975644,6.117336,0.490728
16.300000,-112.523930,6.208776,1.322832
16.400000,-112.051490,6.376416,2.115312
16.500000,-111.564420,6.605016,2.511552
16.600000,-111.059671,6.858000,2.566416
16.700000,-110.532672,7.110984,2.514600
16.800000,-109.987994,7.339584,2.115312
16.900000,-109.428686,7.507224,1.319784
17.000000,-108.848652,7.598664,0.481584
17.100000,-108.275628,7.623048,-0.100584
17.200000,-107.702299,7.616952,-0.097536
17.300000,-107.129275,7.650480,0.627888
17.400000,-106.562652,7.781544,1.908048
17.500000,-105.970730,8.037576,3.261360
17.600000,-105.352596,8.382000,3.413760
17.700000,-104.709773,8.726424,3.261360
17.800000,-104.040737,8.982456,1.908048
17.900000,-103.346098,9.107424,0.545592
18.000000,-102.658469,9.144000,-0.045720
18.100000,-101.970535,9.177528,0.551688
18.200000,-101.289612,9.305544,1.914144
18.300000,-100.582781,9.561576,3.261360
18.400000,-99.850042,9.906000,3.413760
18.500000,-99.092614,10.250424,3.258312
18.600000,-98.308973,10.506456,1.908048
18.700000,-97.499729,10.637520,0.624840
18.800000,-96.697190,10.677144,-0.015240
18.900000,-95.894957,10.683240,0.060960
19.000000,-95.092418,10.725912,0.701040
19.100000,-94.296586,10.856976,1.834896
19.200000,-93.475454,11.100816,3.102864
19.300000,-92.628110,11.436096,3.413760
19.400000,-91.755773,11.777472,3.261360
19.500000,-90.857527,12.030456,1.908048
19.600000,-89.933678,12.161520,0.621792
19.700000,-89.016535,12.195048,-0.106680
19.800000,-88.099392,12.188952,-0.106680
19.900000,-87.182554,12.222480,0.624840
