t,Velocity
0.0,10.948416000000002
1.0,10.668
2.0,10.668
3.0,10.83564
4.0,10.616184
5.0,11.286744
6.0,12.167616
7.0,12.716256
8.0,12.192
9.0,12.210288000000002
10.0,12.347448
11.0,13.712952
12.0,14.548104
13.0,13.844016000000002
14.0,14.801088000000002
15.0,13.88364
16.0,15.24
17.0,15.24
18.0,15.694152
19.0,15.249144
20.0,14.225016000000002
21.0,15.172944029067951
22.0,13.77391208429706
23.0,13.395959918609737
24.0,14.38656015115335
25.0,14.176248107551421
26.0,14.020799997093205
27.0,15.023592020347568
28.0,14.084808023254363
29.0,13.463016002906794
30.0,13.697712026161156
31.0,13.520927781990359
32.0,13.04848806685629
33.0,12.192
34.0,12.192
35.0,12.31392
36.0,12.192
37.0,14.276831625023421
38.0,13.715999997093204
39.0,13.716
40.0,13.716
41.0,13.947648
42.0,15.12417584303306
43.0,15.24
44.0,16.10258405522911
45.0,15.492983869194216
46.0,16.39519197674564
47.0,16.19402372966805
48.0,16.821911944770893
49.0,16.75790400581359
50.0,16.821912226730028
51.0,16.764
52.0,16.974312129352686
53.0,16.83410398401259
54.0,16.767047989826192
55.0,15.657575989826194
56.0,15.724631995639797
57.0,15.422879946224164
58.0,14.13357587936772
59.0,13.68551993750376
60.0,12.192
61.0,12.225528066856445
62.0,13.624559928783354
63.0,13.124687949130967
64.0,12.673583904075537
65.0,12.192
66.0,12.219431986919387
67.0,12.063984045055415
68.0,12.75587994913098
69.0,12.810743992732997
70.0,13.50264
71.0,12.978384081390429
72.0,14.28597602616121
73.0,14.353032000000002
74.0,14.346935995639798
75.0,14.871192
76.0,14.8681440014534
77.0,15.364967998546598
78.0,15.9288479985466
79.0,15.203424021801009
80.0,15.239999997093198
81.0,16.648175921516373
82.0,16.76399994186398
83.0,15.791688213649877
84.0,15.24
85.0,14.13052816568766
86.0,14.44447189535516
87.0,16.620744001453403
88.0,14.484095995639798
89.0,13.554456062496223
90.0,12.265152
91.0,11.929872068309825
92.0,13.194791909889167
93.0,12.1919999985466
94.0,12.192
95.0,12.192
96.0,12.192
97.0,12.158472056682498
98.0,12.649199899715583
99.0,12.795504004360192
100.0,13.502639947677695
101.0,13.149072357535747
102.0,14.340840052322305
103.0,14.353032004360195
104.0,14.337791908435968
105.0,14.871192004360193
106.0,14.871192
107.0,15.361919921516543
108.0,15.92579982559232
109.0,15.249144004360192
110.0,15.23390397819904
111.0,16.483583672985596
112.0,16.642079799431166
113.0,16.23974467582977
114.0,15.24
115.0,14.478000453459973
116.0,14.225015677345791
117.0,16.62379199563981
118.0,14.474951991279617
119.0,13.685520039241728
120.0,12.265151965118465
121.0,12.073128135165954
122.0,13.005815625023484
123.0,12.188951995639808
124.0,12.191999973838849
125.0,12.192
126.0,12.192
127.0,12.198095999999989
128.0,12.579096000000021
129.0,12.798552
130.0,13.46606400000001
131.0,13.39900799999993
132.0,14.377415999999991
133.0,14.35608
134.0,14.273784000000017
135.0,14.87424
136.0,14.871192
137.0,15.307056000000015
138.0,15.803880000000035
139.0,15.252192
140.0,15.218664000000004
141.0,16.254984000000064
142.0,16.50187200000004
143.0,16.712183999999866
144.0,15.24
145.0,14.79499199999991
146.0,13.999464000000064
147.0,16.620744000000002
148.0,14.468856000000002
149.0,13.712951999999992
150.0,12.240768000000006
151.0,12.167615999999974
152.0,12.743688000000075
153.0,12.185904
154.0,12.173712000000005
155.0,12.192
156.0,12.192
157.0,12.198096
158.0,12.579096017440808
159.0,12.8016
160.0,13.380719927329974
161.0,13.50264
162.0,14.39570397383879
163.0,14.359127985465994
164.0,14.11833589535516
165.0,14.8772879941864
166.0,14.871192
167.0,15.175991883727958
168.0,15.550895706413096
169.0,15.240000008720404
170.0,15.206472008720405
171.0,16.001999758735515
172.0,16.392144000000002
173.0,17.093184212196476
174.0,15.24
175.0,14.98701608139043
176.0,13.828775912795969
177.0,16.56283183431234
178.0,14.532864186035267
179.0,13.709904037788414
180.0,12.182856
