t,Position,v_Vel,v_Acc
0.000000,-98.255328,1.530096,-0.131064
0.100000,-98.167850,1.520952,-0.015240
0.200000,-98.080678,1.520952,-0.021336
0.300000,-97.993505,1.524000,0.060960
0.400000,-97.908770,1.539240,0.243840
0.500000,-97.821598,1.575816,0.460248
0.600000,-97.719490,1.624584,0.569976
0.700000,-97.604580,1.673352,0.472440
0.800000,-97.474430,1.709928,0.249936
0.900000,-97.341842,1.734312,0.158496
1.000000,-97.211998,1.749552,0.170688
1.100000,-97.082153,1.758696,0.082296
1.200000,-96.952308,1.758696,-0.091440
1.300000,-96.822158,1.749552,-0.195072
1.400000,-96.692314,1.734312,-0.103632
1.500000,-96.562469,1.728216,0.000000
1.600000,-96.432624,1.728216,0.000000
1.700000,-96.302474,1.728216,0.000000
1.800000,-96.172630,1.728216,0.000000
1.900000,-96.042785,1.728216,0.000000
2.000000,-95.912940,1.728216,0.000000
2.100000,-95.782790,1.728216,0.000000
2.200000,-95.652946,1.728216,0.000000
2.300000,-95.523101,1.728216,0.000000
2.400000,-95.393256,1.728216,0.000000
2.500000,-95.263106,1.728216,0.000000
2.600000,-95.133262,1.728216,0.000000
2.700000,-95.003417,1.728216,0.000000
2.800000,-94.873572,1.728216,0.000000
2.900000,-94.743422,1.728216,0.000000
3.000000,-94.613578,1.728216,0.000000
3.100000,-94.483733,1.722120,-0.054864
3.200000,-94.353888,1.719072,-0.067056
3.300000,-94.223738,1.740408,0.399288
3.400000,-94.097551,1.844040,1.511808
3.500000,-93.962220,2.054352,2.758440
3.600000,-93.800981,2.350008,3.352800
3.700000,-93.618406,2.648712,2.810256
3.800000,-93.415409,2.874264,1.734312
3.900000,-93.184980,3.035808,1.298448
4.000000,-92.960342,3.212592,1.969008
4.100000,-92.712235,3.468624,3.200400
4.200000,-92.438220,3.810000,3.413760
4.300000,-92.139211,4.157472,3.270504
4.400000,-91.813990,4.410456,1.905000
4.500000,-91.463165,4.541520,0.615696
4.600000,-91.119350,4.581144,-0.024384
4.700000,-90.775536,4.578096,-0.073152
4.800000,-90.431722,4.572000,0.000000
4.900000,-90.087602,4.572000,0.000000
5.000000,-89.743788,4.572000,0.000000
5.100000,-89.399974,4.572000,0.000000
5.200000,-89.055854,4.572000,0.000000
5.300000,-88.712040,4.572000,0.000000
5.400000,-88.368226,4.572000,0.000000
5.500000,-88.024106,4.572000,0.000000
5.600000,-87.680292,4.572000,0.000000
5.700000,-87.336478,4.572000,0.000000
5.800000,-86.992358,4.572000,0.000000
5.900000,-86.648544,4.572000,0.000000
6.000000,-86.304730,4.572000,0.000000
6.100000,-85.960610,4.575048,0.067056
6.200000,-85.616796,4.575048,-0.054864
6.300000,-85.272982,4.544568,-0.457200
6.400000,-84.924290,4.529328,-0.094488
6.500000,-84.594802,4.626864,1.673352
6.600000,-84.247939,4.910328,3.413760
6.700000,-83.855357,5.382768,3.413760
6.800000,-83.426198,5.937504,3.413760
6.900000,-82.958026,6.391656,3.413760
7.000000,-82.443218,6.669024,1.731264
7.100000,-81.932678,6.784848,0.237744
7.200000,-81.422138,6.797040,-0.112776
7.300000,-80.911294,6.790944,0.024384
7.400000,-80.400754,6.793992,0.051816
7.500000,-79.890214,6.787896,-0.118872
7.600000,-79.376930,6.748272,-0.618744
7.700000,-78.866390,6.653784,-1.252728
7.800000,-78.369262,6.519672,-1.557528
7.900000,-77.885544,6.382512,-1.258824
8.000000,-77.415542,6.291072,-0.627888
8.100000,-76.947979,6.248400,-0.124968
8.200000,-76.477978,6.242304,0.054864
8.300000,-76.007976,6.251448,0.109728
8.400000,-75.537974,6.254496,-0.033528
8.500000,-75.067973,6.208776,-0.676656
8.600000,-74.590656,6.092952,-1.648968
8.700000,-74.144734,5.919216,-2.075688
8.800000,-73.710089,5.769864,-1.152144
8.900000,-73.304400,5.708904,-0.009144
9.000000,-72.883471,5.669280,-0.280416
9.100000,-72.439378,5.553456,-1.914144
9.200000,-72.031860,5.303520,-3.398520
9.300000,-71.643240,4.986528,-3.243072
9.400000,-71.280528,4.733544,-1.898904
9.500000,-70.943419,4.602480,-0.621792
9.600000,-70.599300,4.562856,0.027432
9.700000,-70.255486,4.565904,0.079248
9.800000,-69.911671,4.572000,0.000000
9.900000,-69.567552,4.572000,0.000000
10.000000,-69.223738,4.562856,-0.134112
10.100000,-68.879923,4.544568,-0.256032
