t,Position,v_Vel,v_Acc
0.000000,-82.837020,1.524000,0.000000
0.100000,-82.722415,1.524000,0.000000
0.200000,-82.607810,1.524000,0.000000
0.300000,-82.493206,1.524000,0.000000
0.400000,-82.378601,1.517904,-0.079248
0.500000,-82.263996,1.514856,-0.024384
0.600000,-82.149391,1.545336,0.484632
0.700000,-82.041492,1.636776,1.322832
0.800000,-81.912866,1.804416,2.118360
0.900000,-81.769915,2.033016,2.517648
1.000000,-81.608981,2.286000,2.572512
1.100000,-81.425796,2.538984,2.508504
1.200000,-81.224933,2.767584,2.112264
1.300000,-81.009744,2.935224,1.319784
1.400000,-80.773524,3.026664,0.481584
1.500000,-80.544314,3.051048,-0.106680
1.600000,-80.315105,3.044952,-0.100584
1.700000,-80.085895,3.078480,0.630936
1.800000,-79.863391,3.209544,1.914144
1.900000,-79.615284,3.465576,3.261360
2.000000,-79.340964,3.810000,3.413760
2.100000,-79.042260,4.157472,3.264408
2.200000,-78.717038,4.410456,1.914144
2.300000,-78.366214,4.541520,0.618744
2.400000,-78.022399,4.575048,-0.106680
2.500000,-77.678585,4.568952,-0.097536
2.600000,-77.334466,4.593336,0.490728
2.700000,-76.997357,4.684776,1.319784
2.800000,-76.639522,4.852416,2.106168
2.900000,-76.267361,5.081016,2.511552
3.000000,-75.877217,5.334000,2.572512
3.100000,-75.464822,5.586984,2.517648
3.200000,-75.034750,5.815584,2.112264
3.300000,-74.590046,5.986272,1.389888
3.400000,-74.124617,6.080760,0.496824
3.500000,-73.666198,6.083808,-0.448056
3.600000,-73.203206,6.028944,-0.755904
3.700000,-72.756065,6.004560,-0.015240
3.800000,-72.307704,6.086856,1.557528
3.900000,-71.818805,6.312408,3.136392
4.000000,-71.303083,6.632448,3.413760
4.100000,-70.757796,6.915912,2.468880
4.200000,-70.173190,7.092696,1.054608
4.300000,-69.594070,7.153656,-0.030480
4.400000,-69.015254,7.144512,-0.249936
4.500000,-68.436439,7.123176,-0.182880
4.600000,-67.857319,7.068312,-0.725424
4.700000,-67.271189,6.931152,-1.883664
4.800000,-66.723768,6.684264,-3.182112
4.900000,-66.210790,6.345936,-3.413760
5.000000,-65.734387,5.995416,-3.319272
5.100000,-65.292732,5.730240,-2.136648
5.200000,-64.889482,5.577840,-0.853440
5.300000,-64.478916,5.522976,-0.079248
5.400000,-64.068960,5.519928,0.064008
5.500000,-63.660528,5.522976,0.000000
5.600000,-63.253010,5.522976,0.000000
5.700000,-62.844578,5.522976,0.000000
5.800000,-62.434622,5.522976,0.000000
5.900000,-62.024057,5.522976,0.000000
6.000000,-61.613796,5.522976,0.000000
6.100000,-61.203535,5.522976,0.000000
6.200000,-60.792970,5.522976,0.000000
6.300000,-60.382709,5.522976,0.000000
6.400000,-59.972448,5.522976,0.000000
6.500000,-59.562187,5.522976,0.000000
6.600000,-59.151926,5.522976,0.000000
6.700000,-58.741666,5.522976,0.000000
6.800000,-58.331100,5.522976,0.000000
6.900000,-57.920839,5.522976,0.000000
7.000000,-57.510578,5.522976,0.000000
7.100000,-57.100318,5.522976,0.000000
7.200000,-56.690057,5.522976,0.000000
7.300000,-56.279796,5.522976,0.000000
7.400000,-55.869230,5.522976,0.000000
7.500000,-55.458970,5.526024,0.027432
7.600000,-55.048709,5.529072,0.054864
7.700000,-54.638448,5.519928,-0.176784
7.800000,-54.225139,5.468112,-0.768096
7.900000,-53.815488,5.358384,-1.466088
8.000000,-53.425649,5.199888,-1.804416
8.100000,-53.046782,5.041392,-1.469136
8.200000,-52.687728,4.931664,-0.771144
8.300000,-52.332636,4.879848,-0.179832
8.400000,-51.974191,4.870704,0.057912
8.500000,-51.616051,4.876800,0.060960
8.600000,-51.257606,4.882896,0.039624
8.700000,-50.899162,4.873752,-0.124968
8.800000,-50.537974,4.840224,-0.527304
8.900000,-50.181662,4.767072,-0.944880
9.000000,-49.838458,4.675632,-0.999744
9.100000,-49.503787,4.599432,-0.600456
9.200000,-49.169726,4.562856,-0.112776
9.300000,-48.827131,4.556760,0.118872
9.400000,-48.479659,4.568952,0.091440
9.500000,-48.134321,4.572000,0.000000
9.600000,-47.788982,4.572000,-0.015240
9.700000,-47.443949,4.572000,0.000000
9.800000,-47.098610,4.572000,0.000000
9.900000,-46.753272,4.572000,0.000000
10.000000,-46.407934,4.572000,0.000000
10.100000,-46.062595,4.572000,0.000000
10.200000,-45.717257,4.572000,0.000000
10.300000,-45.372223,4.593336,0.335280
10.400000,-45.026885,4.642104,0.630936
10.500000,-44.681546,4.675632,0.301752
10.600000,-44.336208,4.675632,-0.304800
10.700000,-43.990870,4.642104,-0.633984
