t,Position,v_Vel,v_Acc
0.000000,-109.776463,1.359408,-1.914144
0.100000,-109.680451,1.106424,-3.261360
0.200000,-109.610957,0.765048,-3.413760
0.300000,-109.565846,0.432816,-3.115056
0.400000,-109.547254,0.185928,-1.837944
0.500000,-109.553959,0.054864,-0.691896
0.600000,-109.553959,0.000000,0.000000
0.700000,-109.553959,0.000000,0.000000
0.800000,-109.553959,0.000000,0.000000
0.900000,-109.553959,0.000000,0.000000
1.000000,-109.553959,0.000000,0.000000
1.100000,-109.553959,0.000000,0.000000
1.200000,-109.553959,0.000000,0.000000
1.300000,-109.553959,0.000000,0.000000
1.400000,-109.553959,0.000000,0.000000
1.500000,-109.553959,0.000000,0.000000
1.600000,-109.553959,0.000000,0.000000
1.700000,-109.553959,0.000000,0.000000
1.800000,-109.553959,0.000000,0.000000
1.900000,-109.553959,0.000000,0.000000
2.000000,-109.553959,0.000000,0.000000
2.100000,-109.553959,0.000000,0.000000
2.200000,-109.553959,0.000000,0.000000
2.300000,-109.553959,0.000000,0.000000
2.400000,-109.553959,0.000000,0.000000
2.500000,-109.553959,0.000000,0.000000
2.600000,-109.553959,0.000000,0.000000
2.700000,-109.553959,0.000000,0.000000
2.800000,-109.553959,0.000000,0.000000
2.900000,-109.553959,0.000000,0.000000
3.000000,-109.553959,0.000000,0.000000
3.100000,-109.553959,0.000000,0.000000
3.200000,-109.553959,0.000000,0.000000
3.300000,-109.553959,0.000000,0.000000
3.400000,-109.560665,0.000000,0.000000
3.500000,-109.542072,0.384048,3.197352
3.600000,-109.496962,0.731520,3.413760
3.700000,-109.427467,1.094232,3.413760
3.800000,-109.331455,1.359408,1.938528
3.900000,-109.210145,1.493520,0.627888
4.000000,-109.095540,1.533144,-0.018288
4.100000,-108.980935,1.530096,-0.076200
4.200000,-108.866026,1.520952,-0.085344
4.300000,-108.751421,1.514856,-0.030480
4.400000,-108.636816,1.554480,0.627888
4.500000,-108.528917,1.685544,1.914144
4.600000,-108.395719,1.941576,3.261360
4.700000,-108.236004,2.286000,3.413760
4.800000,-108.051600,2.630424,3.258312
4.900000,-107.840983,2.883408,1.911096
5.000000,-107.605068,3.011424,0.551688
5.100000,-107.375858,3.048000,-0.042672
5.200000,-107.146649,3.084576,0.551688
5.300000,-106.924145,3.212592,1.908048
5.400000,-106.676038,3.465576,3.255264
5.500000,-106.401718,3.810000,3.413760
5.600000,-106.103014,4.154424,3.261360
5.700000,-105.777792,4.407408,1.914144
5.800000,-105.426967,4.541520,0.624840
5.900000,-105.083153,4.581144,-0.021336
6.000000,-104.739338,4.578096,-0.073152
6.100000,-104.395219,4.572000,0.000000
6.200000,-104.051405,4.572000,0.000000
6.300000,-103.707590,4.572000,0.000000
6.400000,-103.363471,4.572000,0.000000
6.500000,-103.019657,4.572000,0.000000
6.600000,-102.675842,4.572000,0.000000
6.700000,-102.331723,4.572000,0.000000
6.800000,-101.987909,4.572000,0.000000
6.900000,-101.644094,4.572000,0.000000
7.000000,-101.300280,4.572000,0.000000
7.100000,-100.956161,4.572000,0.000000
7.200000,-100.612346,4.572000,0.000000
7.300000,-100.268532,4.572000,0.000000
7.400000,-99.924413,4.572000,0.000000
7.500000,-99.580598,4.572000,0.000000
7.600000,-99.236784,4.572000,0.000000
7.700000,-98.892665,4.572000,0.000000
7.800000,-98.548850,4.572000,0.000000
7.900000,-98.205036,4.572000,0.000000
8.000000,-97.860917,4.565904,-0.085344
8.100000,-97.517102,4.568952,0.057912
8.200000,-97.173288,4.620768,0.792480
8.300000,-96.836179,4.760976,1.993392
8.400000,-96.473467,5.013960,3.188208
8.500000,-96.084542,5.352288,3.413760
8.600000,-95.670929,5.684520,3.172968
8.700000,-95.231102,5.934456,1.908048
8.800000,-94.765978,6.065520,0.621792
8.900000,-94.307254,6.105144,-0.024384
9.000000,-93.848834,6.102096,-0.076200
9.100000,-93.390110,6.096000,0.000000
9.200000,-92.931691,6.096000,0.000000
9.300000,-92.472967,6.096000,0.000000
9.400000,-92.014548,6.096000,0.000000
9.500000,-91.556129,6.096000,0.000000
9.600000,-91.097405,6.096000,0.000000
9.700000,-90.638986,6.096000,0.000000
9.800000,-90.180262,6.096000,0.000000
9.900000,-89.721842,6.096000,0.000000
10.000000,-89.263118,6.096000,0.000000
10.100000,-88.804699,6.096000,0.000000
10.200000,-88.346280,6.096000,0.000000
10.300000,-87.887556,6.096000,0.000000
10.400000,-87.429137,6.096000,0.000000
10.500000,-86.970413,6.096000,0.000000
10.600000,-86.511994,6.096000,0.000000
10.700000,-86.053574,6.096000,0.000000
10.800000,-85.594850,6.096000,0.000000
10.900000,-85.136431,6.096000,0.000000
11.000000,-84.677707,6.096000,0.000000
11.100000,-84.219288,6.099048,0.067056
11.200000,-83.760564,6.105144,0.051816
11.300000,-83.302145,6.074664,-0.524256
11.400000,-82.839154,5.949696,-1.804416
11.500000,-82.390488,5.705856,-3.185160
11.600000,-81.971083,5.367528,-3.413760
11.700000,-81.577891,5.026152,-3.224784
11.800000,-81.210607,4.770120,-1.975104
11.900000,-80.873803,4.626864,-0.789432
12.000000,-80.541571,4.575048,-0.115824
12.100000,-80.206901,4.568952,0.042672
12.200000,-79.872230,4.572000,0.009144
12.300000,-79.537255,4.572000,0.009144
12.400000,-79.202585,4.575048,0.021336
12.500000,-78.867610,4.572000,-0.030480
12.600000,-78.533244,4.562856,-0.176784
12.700000,-78.198574,4.535424,-0.362712
12.800000,-77.861465,4.495800,-0.445008
12.900000,-77.521308,4.456176,-0.359664
13.000000,-77.178713,4.431792,-0.179832
13.100000,-76.835813,4.419600,-0.033528
13.200000,-76.493522,4.416552,0.018288
13.300000,-76.150927,4.419600,0.012192
13.400000,-75.808332,4.419600,0.000000
13.500000,-75.466042,4.419600,0.000000
13.600000,-75.122227,4.419600,0.000000
13.700000,-74.779937,4.419600,0.000000
13.800000,-74.443438,4.419600,0.006096
13.900000,-74.114863,4.419600,0.000000
14.000000,-73.792385,4.419600,0.000000
14.100000,-73.471430,4.419600,0.000000
14.200000,-73.148952,4.419600,0.000000
14.300000,-72.826474,4.419600,0.000000
14.400000,-72.503995,4.419600,-0.009144
14.500000,-72.181822,4.416552,-0.024384
14.600000,-71.858429,4.416552,0.000000
14.700000,-71.538084,4.425696,0.124968
14.800000,-71.220178,4.447032,0.326136
14.900000,-70.897394,4.486656,0.466344
15.000000,-70.564553,4.526280,0.405384
15.100000,-70.221348,4.556760,0.213360
15.200000,-69.875400,4.572000,0.045720
15.300000,-69.531586,4.575048,-0.018288
15.400000,-69.187771,4.565904,-0.134112
15.500000,-68.843652,4.547616,-0.231648
15.600000,-68.499838,4.535424,-0.106680
15.700000,-68.156023,4.535424,0.118872
15.800000,-67.811904,4.547616,0.219456
15.900000,-67.467175,4.559808,0.060960
16.000000,-67.123361,4.556760,-0.131064
16.100000,-66.783814,4.544568,-0.164592
16.200000,-66.450058,4.529328,-0.128016
16.300000,-66.120874,4.520184,-0.064008
16.400000,-65.792299,4.517136,-0.015240
16.500000,-65.463115,4.514088,0.000000
16.600000,-65.133931,4.517136,0.006096
16.700000,-64.804747,4.517136,0.000000
16.800000,-64.475258,4.517136,0.000000
16.900000,-64.145770,4.517136,0.000000
17.000000,-63.816890,4.517136,0.000000
17.100000,-63.488926,4.517136,0.000000
17.200000,-63.161570,4.517136,0.000000
17.300000,-62.833606,4.514088,0.000000
17.400000,-62.504726,4.517136,0.000000
17.500000,-62.175238,4.517136,0.000000
17.600000,-61.845749,4.517136,0.009144
17.700000,-61.517479,4.520184,0.057912
17.800000,-61.188295,4.529328,0.131064
17.900000,-60.854539,4.544568,0.167640
18.000000,-60.514078,4.556760,0.131064
18.100000,-60.168739,4.568952,0.060960
18.200000,-59.822486,4.572000,0.012192
18.300000,-59.477148,4.572000,0.000000
18.400000,-59.131810,4.572000,0.000000
18.500000,-58.786776,4.572000,0.000000
18.600000,-58.441438,4.572000,0.000000
18.700000,-58.096099,4.565904,-0.079248
18.800000,-57.750761,4.562856,-0.024384
18.900000,-57.405422,4.602480,0.627888
19.000000,-57.067094,4.733544,1.911096
19.100000,-56.702858,4.989576,3.261360
19.200000,-56.312410,5.334000,3.413760
19.300000,-55.897272,5.678424,3.261360
19.400000,-55.455617,5.934456,1.911096
19.500000,-54.988358,6.065520,0.621792
19.600000,-54.528110,6.105144,-0.024384
19.700000,-54.067558,6.102096,-0.076200
19.800000,-53.607310,6.096000,0.000000
19.900000,-53.147062,6.096000,0.000000
