t,Velocity
0.0,7.62
1.0,7.626096
2.0,7.921752
3.0,8.177783999999999
4.0,8.177783999999999
5.0,8.065008
6.0,8.065008
7.0,7.549896
8.0,8.827008000000001
9.0,9.881616
10.0,9.872472
11.0,10.085832000000002
12.0,10.668
13.0,10.668
14.0,10.966704
15.0,9.293352
16.0,9.137904
17.0,9.137904
18.0,9.232392
19.0,10.649712
20.0,10.8204
21.0,10.668
22.0,10.70762406540289
23.0,10.91793583867287
24.0,9.012936104644625
25.0,9.137904
26.0,9.13790404796212
27.0,9.384792156966936
28.0,10.695432008720388
29.0,10.8204
30.0,11.20140026161156
31.0,11.5824
32.0,11.716512100284431
33.0,11.783567960758267
34.0,11.692128122085396
35.0,10.695431943317496
36.0,10.637520043601928
37.0,10.674095973838845
38.0,7.656576802275456
39.0,9.960863969478652
40.0,9.174479860473834
41.0,9.003791978199038
42.0,6.089904008720386
43.0,6.096
44.0,6.096
45.0,6.144768039241734
46.0,6.096
47.0,6.095999991279615
48.0,7.50722413080578
49.0,9.00988804796212
50.0,9.144
51.0,9.055608
52.0,8.513063812511714
53.0,7.613904008720386
54.0,7.62
55.0,7.62
56.0,7.62
57.0,7.62
58.0,7.62
59.0,7.62
60.0,7.604759834312677
61.0,6.693407585781695
62.0,6.239256
63.0,6.2362080043601935
64.0,6.239256
65.0,6.096
66.0,7.589520052322316
67.0,7.62
68.0,7.619999899715563
69.0,7.62
70.0,7.586471954944557
71.0,8.098536037788437
72.0,8.177783999999999
73.0,8.1808319985466
74.0,8.065008
75.0,8.065008
76.0,7.22071196802517
77.0,8.900160004360204
78.0,9.848087954944557
79.0,9.88466403197483
80.0,10.250424122085718
81.0,10.668
82.0,10.680192013080612
83.0,10.963655978198979
84.0,9.064751975292177
85.0,9.137904
86.0,9.1348560014534
87.0,9.293352043602042
88.0,10.658856017440817
89.0,10.8204
90.0,11.015472088657486
91.0,11.5824
92.0,11.64945603197483
93.0,11.820143982559184
94.0,11.707367992732994
95.0,10.826495937503742
96.0,10.573512030521428
97.0,10.668000002906801
98.0,7.339584151153744
99.0,10.07059194767755
100.0,9.272015953491156
101.0,8.997696002906801
102.0,6.099047995639797
103.0,6.092952001453401
104.0,6.096
105.0,6.1112400159874145
106.0,6.096
107.0,6.096
108.0,7.339584079937076
109.0,8.884920059589456
110.0,9.144
111.0,9.086087985465987
112.0,8.607551954944556
113.0,7.610856001453401
114.0,7.62
115.0,7.62
116.0,7.62
117.0,7.62
118.0,7.62
119.0,7.62
120.0,7.62914398837279
121.0,7.074407818324827
122.0,6.239256
123.0,6.239255998546599
124.0,6.239256
125.0,6.092952001453401
126.0,7.455408063949662
127.0,7.62
128.0,7.62
129.0,7.62
130.0,7.626096
131.0,7.9217519375039265
132.0,8.177784001453396
133.0,8.177783999999999
134.0,8.065007968025265
135.0,8.065008
136.0,7.549896177314442
137.0,8.827007918609766
138.0,9.881616
139.0,9.872472002906795
140.0,10.08583201598737
141.0,10.668
142.0,10.668
143.0,10.966703997093205
144.0,9.293352167140663
145.0,9.137904
146.0,9.137904
147.0,9.232392004360191
148.0,10.649712005813587
149.0,10.8204
150.0,10.88745597093206
151.0,11.5824
152.0,11.60373598982622
153.0,11.84452800436019
154.0,11.777472027614543
155.0,11.039856113364971
156.0,10.527792
157.0,10.668
158.0,7.339584151153294
159.0,10.274808104644588
160.0,9.403080050868896
161.0,8.936735921516558
162.0,6.199632129352339
163.0,6.080759991279617
164.0,6.096
165.0,6.096
166.0,6.096
167.0,6.096
168.0,7.110983879368044
169.0,8.65022384593991
170.0,9.134855991279617
171.0,9.125712008720383
172.0,8.665464042148514
173.0,7.644384043601911
174.0,7.62
175.0,7.62
176.0,7.620000013080574
177.0,7.62
178.0,7.62
179.0,7.62
180.0,7.62
