t,Velocity
0.0,3.130296
1.0,3.048
2.0,2.279904
3.0,1.6520160000000002
4.0,3.054096
5.0,4.20624
6.0,4.572
7.0,4.093464
8.0,4.1148
9.0,4.1148
10.0,3.776472000000001
11.0,3.776472000000001
12.0,3.142488
13.0,3.03276
14.0,3.3528
15.0,3.355848
16.0,3.355848
17.0,3.331464
18.0,1.92024
19.0,1.92024
20.0,1.92024
21.0,2.9382718430330597
22.0,3.7886639127961437
23.0,4.572
24.0,3.934968101737832
25.0,4.1148
26.0,4.1148
27.0,3.9441120813902657
28.0,3.7734239069825533
29.0,3.6210241017378317
30.0,3.048
31.0,3.3588959912796144
32.0,3.355848
33.0,3.355848
34.0,3.020567502938021
35.0,1.911096029067952
36.0,1.92024
37.0,1.92024
38.0,1.92024
39.0,1.92024
40.0,2.0238719970932046
41.0,2.023872
42.0,2.023872
43.0,2.0025360232543616
44.0,2.023872002906795
45.0,2.023872
46.0,2.023872
47.0,2.3134319854660244
48.0,3.038855998546603
49.0,2.566415918609741
50.0,2.2677119563980757
51.0,2.7736800784834648
52.0,3.6972240436019246
53.0,4.572
54.0,4.041647949131088
55.0,4.1148
56.0,4.1148
57.0,4.029455959304871
58.0,3.6758880465087205
59.0,3.727703949131088
60.0,3.048
61.0,3.3497520043601927
62.0,3.355848
63.0,3.355848
64.0,2.499360248530971
65.0,1.9415759854660206
66.0,1.92024
67.0,1.92024
68.0,1.92024
69.0,1.92024
70.0,2.020824001453398
71.0,2.023872
72.0,2.023872
73.0,2.026919988372817
74.0,2.026919998546602
75.0,2.023872
76.0,2.023872
77.0,2.2981920072669895
78.0,3.130296
79.0,2.770632079937029
80.0,2.2951439985465996
81.0,2.542031877914356
82.0,3.4564318779143557
83.0,4.572
84.0,4.239768088657432
85.0,4.1148
86.0,4.1148
87.0,4.090416011627204
88.0,3.4625279302367744
89.0,3.776472002906802
90.0,3.0479999985465995
91.0,3.316223965118388
92.0,3.355848
93.0,3.3558479985465994
94.0,2.1336000130806045
95.0,2.0634961148186415
96.0,1.92024
97.0,1.92024
98.0,1.92024
99.0,1.92024
100.0,2.0147279912795972
101.0,2.023872
102.0,2.0238719985465994
103.0,2.026919997093199
104.0,2.0299679869193956
105.0,2.020824
106.0,2.023872
107.0,2.3378160072670027
108.0,3.130296
109.0,2.9382721308057618
110.0,2.292095991279616
111.0,2.2859996250234844
112.0,3.200399816871934
113.0,4.572
114.0,4.425696165687298
115.0,4.1148
116.0,4.1148
117.0,4.114800004360192
118.0,3.3162240087203845
119.0,3.7825679956398077
120.0,3.041904
