t,Position,v_Vel,v_Acc
0.000000,-156.339845,4.102608,0.402336
0.100000,-156.002431,4.053840,-1.645920
0.200000,-155.698546,3.846576,-2.752344
0.300000,-155.413558,3.569208,-2.804160
0.400000,-155.148686,3.328416,-2.161032
0.500000,-154.913381,3.179064,-0.969264
0.600000,-154.680514,3.157728,0.603504
0.700000,-154.451914,3.255264,1.496568
0.800000,-154.234591,3.383280,1.304544
0.900000,-154.012087,3.477768,0.600456
1.000000,-153.789888,3.514344,0.000000
1.100000,-153.567384,3.505200,-0.167640
1.200000,-153.345185,3.499104,0.027432
1.300000,-153.122986,3.541776,0.627888
1.400000,-152.908711,3.654552,1.606296
1.500000,-152.662738,3.852672,2.490216
1.600000,-152.388722,4.114800,2.831592
1.700000,-152.086361,4.373880,2.481072
1.800000,-151.755958,4.575048,1.603248
1.900000,-151.394465,4.687824,0.630936
2.000000,-151.040287,4.727448,0.033528
2.100000,-150.686414,4.727448,-0.067056
2.200000,-150.332542,4.724400,0.000000
2.300000,-149.978364,4.724400,0.000000
2.400000,-149.624491,4.724400,0.000000
2.500000,-149.270618,4.724400,0.000000
2.600000,-148.916441,4.724400,0.000000
2.700000,-148.562568,4.724400,0.000000
2.800000,-148.208695,4.724400,0.000000
2.900000,-147.854518,4.724400,-0.006096
3.000000,-147.500645,4.724400,-0.006096
3.100000,-147.146772,4.718304,-0.067056
3.200000,-146.792899,4.715256,-0.039624
3.300000,-146.438722,4.745736,0.493776
3.400000,-146.090335,4.858512,1.630680
3.500000,-145.723966,5.077968,2.877312
3.600000,-145.333517,5.385816,3.413760
3.700000,-144.923256,5.690616,2.877312
3.800000,-144.489221,5.913120,1.636776
3.900000,-144.037202,6.025896,0.499872
4.000000,-143.590670,6.056376,-0.045720
4.100000,-143.144138,6.050280,-0.070104
4.200000,-142.697606,6.047232,0.000000
4.300000,-142.251074,6.047232,0.000000
4.400000,-141.804542,6.047232,0.000000
4.500000,-141.358010,6.047232,0.000000
4.600000,-140.911478,6.047232,0.000000
4.700000,-140.464946,6.047232,0.000000
4.800000,-140.018414,6.047232,0.000000
4.900000,-139.571882,6.047232,0.000000
5.000000,-139.125350,6.047232,0.000000
5.100000,-138.678818,6.047232,0.000000
5.200000,-138.232286,6.047232,0.000000
5.300000,-137.785754,6.041136,-0.112776
5.400000,-137.339222,6.022848,-0.216408
5.500000,-136.892690,6.010656,-0.103632
5.600000,-136.446158,6.010656,0.100584
5.700000,-135.999626,6.022848,0.210312
5.800000,-135.553094,6.038088,0.112776
5.900000,-135.106562,6.047232,0.000000
6.000000,-134.660030,6.047232,0.000000
6.100000,-134.213498,6.047232,0.000000
6.200000,-133.766662,6.047232,0.009144
6.300000,-133.320130,6.047232,0.000000
6.400000,-132.873598,6.044184,-0.048768
6.500000,-132.425542,6.035040,-0.124968
6.600000,-131.981143,6.025896,-0.121920
6.700000,-131.542536,6.022848,0.030480
6.800000,-131.103624,6.035040,0.228600
6.900000,-130.658006,6.056376,0.292608
7.000000,-130.202635,6.080760,0.192024
7.100000,-129.743911,6.092952,0.057912
7.200000,-129.287016,6.096000,-0.009144
7.300000,-128.830426,6.096000,-0.009144
7.400000,-128.373530,6.096000,0.000000
7.500000,-127.916940,6.096000,0.000000
7.600000,-127.460045,6.096000,0.000000
7.700000,-127.003454,6.096000,0.000000
7.800000,-126.546559,6.096000,0.000000
7.900000,-126.089969,6.096000,0.000000
8.000000,-125.633074,6.096000,0.000000
8.100000,-125.176483,6.096000,0.000000
8.200000,-124.719588,6.096000,0.000000
8.300000,-124.262998,6.092952,-0.039624
8.400000,-123.806102,6.096000,0.036576
8.500000,-123.349512,6.117336,0.347472
8.600000,-122.899932,6.172200,0.771144
8.700000,-122.424749,6.275832,1.274064
8.800000,-121.930668,6.419088,1.633728
8.900000,-121.420738,6.571488,1.524000
9.000000,-120.880327,6.690360,0.950976
