t,Position,v_Vel,v_Acc
0.000000,-78.190039,4.568952,-0.042672
0.100000,-77.840434,4.572000,0.100584
0.200000,-77.496619,4.578096,0.060960
0.300000,-77.152500,4.541520,-0.621792
0.400000,-76.801980,4.416552,-1.792224
0.500000,-76.476758,4.197096,-2.755392
0.600000,-76.172873,3.938016,-2.688336
0.700000,-75.884837,3.718560,-1.776984
0.800000,-75.620880,3.563112,-1.133856
0.900000,-75.352961,3.435096,-1.277112
1.000000,-75.096319,3.300984,-1.496568
1.100000,-74.853089,3.182112,-1.115568
1.200000,-74.636376,3.093720,-0.533400
1.300000,-74.392536,3.041904,-0.335280
1.400000,-74.127970,3.017520,-0.292608
1.500000,-73.842372,3.011424,0.088392
1.600000,-73.556470,3.035808,0.490728
1.700000,-73.287941,3.066288,0.286512
1.800000,-73.049587,3.066288,-0.280416
1.900000,-72.780754,3.035808,-0.490728
2.000000,-72.495156,3.011424,-0.097536
2.100000,-72.209254,3.020568,0.368808
2.200000,-71.944992,3.051048,0.362712
2.300000,-71.701152,3.069336,0.027432
2.400000,-71.477734,3.066288,-0.176784
2.500000,-71.248219,3.054096,-0.103632
2.600000,-71.019010,3.048000,0.000000
2.700000,-70.789800,3.048000,0.006096
2.800000,-70.560590,3.048000,0.000000
2.900000,-70.331076,3.054096,0.073152
3.000000,-70.101866,3.057144,0.015240
3.100000,-69.872657,3.023616,-0.521208
3.200000,-69.636742,2.929128,-1.368552
3.300000,-69.421248,2.785872,-1.682496
3.400000,-69.219470,2.676144,-0.780288
3.500000,-69.035676,2.676144,0.786384
3.600000,-68.833594,2.779776,1.578864
3.700000,-68.618405,2.907792,1.164336
3.800000,-68.382490,2.990088,0.414528
3.900000,-68.152975,3.023616,0.073152
4.000000,-67.923766,3.029712,0.124968
4.100000,-67.694556,3.035808,0.045720
4.200000,-67.465346,3.038856,-0.042672
4.300000,-67.236137,3.069336,0.487680
4.400000,-67.012109,3.179064,1.621536
4.500000,-66.770402,3.401568,2.868168
4.600000,-66.504922,3.706368,3.413760
4.700000,-66.219324,4.011168,2.874264
4.800000,-65.909952,4.233672,1.624584
4.900000,-65.582597,4.343400,0.487680
5.000000,-65.261033,4.373880,-0.048768
5.100000,-64.939164,4.367784,-0.070104
5.200000,-64.617295,4.364736,0.000000
5.300000,-64.295426,4.364736,0.000000
5.400000,-63.973253,4.364736,0.000000
5.500000,-63.651994,4.364736,0.000000
5.600000,-63.332563,4.364736,0.000000
5.700000,-63.013742,4.364736,0.000000
5.800000,-62.694007,4.364736,0.000000
5.900000,-62.372443,4.364736,0.000000
6.000000,-62.050270,4.364736,0.000000
6.100000,-61.728706,4.364736,0.000000
6.200000,-61.406837,4.364736,0.000000
6.300000,-61.084968,4.364736,0.000000
6.400000,-60.763099,4.364736,0.000000
6.500000,-60.441230,4.364736,0.000000
6.600000,-60.119362,4.364736,0.000000
6.700000,-59.797798,4.364736,0.000000
6.800000,-59.475929,4.358640,-0.085344
6.900000,-59.154060,4.358640,0.000000
7.000000,-58.832191,4.404360,0.765048
7.100000,-58.518552,4.550664,2.060448
7.200000,-58.171385,4.806696,3.203448
7.300000,-57.800138,5.114544,3.212592
7.400000,-57.410604,5.349240,1.719072
7.500000,-56.982360,5.413248,-0.384048
7.600000,-56.568137,5.306568,-2.008632
7.700000,-56.176469,5.087112,-2.557272
7.800000,-55.802784,4.855464,-2.142744
7.900000,-55.443425,4.687824,-1.313688
8.000000,-55.104792,4.593336,-0.484632
8.100000,-54.759454,4.565904,0.018288
8.200000,-54.414115,4.565904,0.067056
8.300000,-54.068777,4.572000,0.000000
8.400000,-53.723743,4.572000,0.006096
8.500000,-53.378405,4.572000,0.006096
8.600000,-53.033066,4.572000,0.000000
8.700000,-52.687728,4.572000,-0.006096
8.800000,-52.342390,4.572000,0.000000
8.900000,-51.997051,4.572000,0.000000
9.000000,-51.652018,4.572000,0.000000
9.100000,-51.306679,4.578096,0.076200
9.200000,-50.961341,4.581144,0.018288
9.300000,-50.616002,4.541520,-0.627888
9.400000,-50.263958,4.407408,-1.905000
9.500000,-49.937518,4.154424,-3.255264
9.600000,-49.637290,3.810000,-3.413760
9.700000,-49.362055,3.465576,-3.261360
9.800000,-49.113034,3.212592,-1.911096
9.900000,-48.889615,3.078480,-0.624840
10.000000,-48.659491,3.038856,0.021336
10.100000,-48.429062,3.041904,0.073152
10.200000,-48.198938,3.048000,0.000000
10.300000,-47.968814,3.051048,0.079248
10.400000,-47.738690,3.057144,0.027432
10.500000,-47.508566,3.017520,-0.624840
10.600000,-47.271432,2.883408,-1.911096
10.700000,-47.060206,2.630424,-3.261360
10.800000,-46.875192,2.286000,-3.413760
10.900000,-46.714867,1.941576,-3.258312
11.000000,-46.580755,1.688592,-1.914144
