t,Position,v_Vel,v_Acc
0.000000,-170.200320,6.096000,0.000000
0.100000,-169.741291,6.096000,0.000000
0.200000,-169.282262,6.096000,0.000000
0.300000,-168.823234,6.089904,-0.079248
0.400000,-168.364205,6.086856,-0.027432
0.500000,-167.905176,6.126480,0.621792
0.600000,-167.452853,6.257544,1.911096
0.700000,-166.974926,6.510528,3.264408
0.800000,-166.471092,6.858000,3.413760
0.900000,-165.942264,7.205472,3.261360
1.000000,-165.387223,7.458456,1.908048
1.100000,-164.806579,7.589520,0.621792
1.200000,-164.232946,7.629144,-0.024384
1.300000,-163.659007,7.626096,-0.076200
1.400000,-163.085374,7.620000,0.000000
1.500000,-162.511435,7.620000,0.000000
1.600000,-161.937802,7.620000,0.000000
1.700000,-161.363863,7.620000,0.000000
1.800000,-160.790230,7.620000,0.000000
1.900000,-160.216291,7.620000,0.000000
2.000000,-159.642658,7.620000,0.000000
2.100000,-159.068719,7.620000,0.000000
2.200000,-158.495086,7.620000,0.000000
2.300000,-157.921147,7.623048,0.048768
2.400000,-157.347514,7.629144,0.088392
2.500000,-156.773575,7.635240,0.042672
2.600000,-156.199942,7.635240,-0.042672
2.700000,-155.626003,7.629144,-0.088392
2.800000,-155.052065,7.623048,-0.048768
2.900000,-154.478431,7.620000,0.000000
3.000000,-153.904493,7.620000,0.000000
3.100000,-153.330859,7.620000,0.000000
3.200000,-152.756921,7.620000,0.000000
3.300000,-152.183287,7.620000,0.000000
3.400000,-151.609349,7.620000,0.000000
3.500000,-151.035715,7.620000,0.000000
3.600000,-150.461777,7.620000,0.000000
3.700000,-149.888143,7.620000,0.000000
3.800000,-149.314205,7.620000,0.000000
3.900000,-148.740571,7.620000,0.000000
4.000000,-148.166633,7.620000,0.000000
4.100000,-147.592999,7.620000,0.000000
4.200000,-147.019061,7.620000,0.000000
4.300000,-146.445427,7.620000,0.000000
4.400000,-145.871489,7.620000,0.000000
4.500000,-145.297550,7.620000,0.000000
4.600000,-144.723917,7.620000,0.000000
