t,Position,v_Vel,v_Acc
0.000000,-37.963450,1.533144,0.018288
0.100000,-37.848845,1.499616,-0.515112
0.200000,-37.727534,1.408176,-1.286256
0.300000,-37.626950,1.277112,-1.584960
0.400000,-37.539473,1.136904,-1.267968
0.500000,-37.463578,1.008888,-1.133856
0.600000,-37.383720,0.853440,-1.783080
0.700000,-37.327637,0.640080,-2.615184
0.800000,-37.287708,0.390144,-2.609088
0.900000,-37.268810,0.179832,-1.719072
1.000000,-37.275516,0.054864,-0.697992
1.100000,-37.275516,0.000000,0.000000
1.200000,-37.275516,0.000000,0.000000
1.300000,-37.275516,0.000000,0.000000
1.400000,-37.275516,0.000000,0.000000
1.500000,-37.275516,0.000000,0.000000
1.600000,-37.275516,0.000000,0.000000
1.700000,-37.275516,0.000000,0.000000
1.800000,-37.275516,0.000000,0.000000
1.900000,-37.275516,0.000000,0.000000
2.000000,-37.275516,0.000000,0.000000
2.100000,-37.275516,0.000000,0.000000
2.200000,-37.275516,0.000000,0.000000
2.300000,-37.282222,0.000000,0.000000
2.400000,-37.263629,0.384048,3.194304
2.500000,-37.218518,0.731520,3.413760
2.600000,-37.149024,1.094232,3.413760
2.700000,-37.053012,1.359408,1.941576
2.800000,-36.931702,1.493520,0.621792
2.900000,-36.817097,1.533144,-0.024384
3.000000,-36.702492,1.530096,-0.076200
3.100000,-36.587887,1.517904,-0.079248
3.200000,-36.473282,1.514856,-0.027432
3.300000,-36.358678,1.554480,0.624840
3.400000,-36.250778,1.685544,1.914144
3.500000,-36.117276,1.941576,3.264408
3.600000,-35.957561,2.286000,3.413760
3.700000,-35.773462,2.633472,3.261360
3.800000,-35.562845,2.886456,1.908048
3.900000,-35.326930,3.017520,0.621792
4.000000,-35.097415,3.051048,-0.100584
4.100000,-34.868206,3.044952,-0.097536
4.200000,-34.638996,3.069336,0.484632
4.300000,-34.416492,3.160776,1.316736
4.400000,-34.173262,3.328416,2.115312
4.500000,-33.915706,3.557016,2.517648
4.600000,-33.640166,3.810000,2.572512
4.700000,-33.342377,4.062984,2.508504
4.800000,-33.026909,4.291584,2.112264
4.900000,-32.697115,4.459224,1.322832
5.000000,-32.346290,4.550664,0.490728
5.100000,-32.002476,4.581144,-0.024384
5.200000,-31.658357,4.578096,-0.079248
5.300000,-31.314542,4.572000,0.000000
5.400000,-30.970728,4.572000,0.000000
5.500000,-30.626609,4.565904,-0.079248
5.600000,-30.282794,4.562856,-0.027432
5.700000,-29.938980,4.602480,0.627888
5.800000,-29.601871,4.718304,1.670304
5.900000,-29.239159,4.919472,2.508504
6.000000,-28.855111,5.166360,2.548128
6.100000,-28.455518,5.391912,2.005584
6.200000,-28.032151,5.586984,1.816608
6.300000,-27.612137,5.797296,2.215896
6.400000,-27.171701,6.031992,2.575560
6.500000,-26.721206,6.251448,2.087880
6.600000,-26.242975,6.403848,0.950976
6.700000,-25.769621,6.464808,0.097536
6.800000,-25.296876,6.467856,-0.103632
6.900000,-24.823826,6.461760,-0.018288
7.000000,-24.351691,6.458712,0.000000
7.100000,-23.880470,6.458712,0.000000
7.200000,-23.409554,6.458712,0.000000
7.300000,-22.938334,6.455664,-0.057912
7.400000,-22.466198,6.452616,-0.009144
7.500000,-21.993149,6.486144,0.499872
7.600000,-21.526500,6.586728,1.466088
7.700000,-21.038515,6.778752,2.462784
7.800000,-20.525537,7.040880,2.892552
7.900000,-19.990308,7.299960,2.462784
8.000000,-19.430086,7.491984,1.463040
8.100000,-18.848527,7.595616,0.493776
8.200000,-18.273065,7.626096,-0.012192
8.300000,-17.697602,7.623048,-0.057912
8.400000,-17.122140,7.620000,0.000000
8.500000,-16.546678,7.620000,0.000000
8.600000,-15.971215,7.620000,0.000000
8.700000,-15.395753,7.620000,0.000000
8.800000,-14.820290,7.620000,0.000000
8.900000,-14.244828,7.620000,0.000000
9.000000,-13.669366,7.620000,0.000000
9.100000,-13.093903,7.620000,0.000000
9.200000,-12.518441,7.626096,0.079248
9.300000,-11.942978,7.629144,0.027432
9.400000,-11.367516,7.589520,-0.624840
9.500000,-10.785043,7.464552,-1.792224
9.600000,-10.228478,7.245096,-2.755392
9.700000,-9.693250,6.986016,-2.694432
9.800000,-9.173870,6.766560,-1.783080
9.900000,-8.678570,6.611112,-1.133856
10.000000,-8.179308,6.483096,-1.271016
10.100000,-7.691628,6.342888,-1.591056
10.200000,-7.217054,6.208776,-1.286256
10.300000,-6.763512,6.120384,-0.512064
10.400000,-6.303264,6.086856,0.024384
10.500000,-5.842711,6.111240,0.402336
10.600000,-5.382463,6.163056,0.606552
10.700000,-4.921910,6.199632,0.368808
10.800000,-4.461662,6.205728,-0.271272
10.900000,-4.001110,6.132576,-1.234440
11.000000,-3.534156,5.952744,-2.237232
11.100000,-3.092501,5.678424,-3.264408
11.200000,-2.677363,5.334000,-3.413760
11.300000,-2.286914,4.986528,-3.264408
11.400000,-1.922678,4.733544,-1.905000
11.500000,-1.584350,4.602480,-0.618744
11.600000,-1.239012,4.562856,0.030480
11.700000,-0.893674,4.565904,0.079248
11.800000,-0.548335,4.572000,0.000000
11.900000,-0.202997,4.572000,0.000000
12.000000,0.142342,4.572000,0.000000
12.100000,0.487375,4.572000,0.000000
12.200000,0.832714,4.572000,0.000000
12.300000,1.178052,4.572000,0.000000
12.400000,1.523390,4.572000,0.000000
12.500000,1.868729,4.572000,0.000000
12.600000,2.214067,4.572000,0.000000
12.700000,2.559101,4.572000,0.000000
12.800000,2.904439,4.572000,0.000000
12.900000,3.249778,4.572000,0.000000
13.000000,3.595116,4.572000,0.000000
13.100000,3.940454,4.572000,0.000000
13.200000,4.285793,4.572000,0.000000
13.300000,4.630826,4.572000,0.000000
13.400000,4.976165,4.572000,0.000000
13.500000,5.321503,4.572000,0.000000
13.600000,5.666842,4.572000,0.000000
13.700000,6.012180,4.572000,0.000000
13.800000,6.357518,4.572000,0.000000
13.900000,6.702552,4.572000,0.000000
14.000000,7.047890,4.572000,0.000000
14.100000,7.393229,4.572000,0.000000
14.200000,7.738567,4.572000,0.000000
14.300000,8.083906,4.572000,0.000000
14.400000,8.429244,4.572000,0.000000
14.500000,8.774278,4.572000,0.000000
14.600000,9.119616,4.572000,0.000000
14.700000,9.464954,4.572000,0.000000
14.800000,9.810293,4.572000,0.000000
14.900000,10.155631,4.572000,0.000000
15.000000,10.500970,4.572000,0.000000
15.100000,10.846003,4.544568,-0.423672
15.200000,11.191342,4.492752,-0.670560
15.300000,11.536680,4.495800,0.316992
15.400000,11.875313,4.626864,2.225040
15.500000,12.239549,4.916424,3.413760
15.600000,12.629998,5.312664,3.413760
15.700000,13.045135,5.678424,3.261360
15.800000,13.486486,5.931408,1.914144
15.900000,13.953744,6.065520,0.630936
16.000000,14.413992,6.105144,-0.024384
16.100000,14.874545,6.102096,-0.079248
16.200000,15.334793,6.096000,0.000000
16.300000,15.795346,6.089904,-0.076200
16.400000,16.255594,6.086856,-0.021336
16.500000,16.716146,6.126480,0.627888
