t,Position,v_Vel,v_Acc
0.000000,-100.587353,3.048000,-0.039624
0.100000,-100.354181,3.081528,0.557784
0.200000,-100.128019,3.212592,1.917192
0.300000,-99.875645,3.465576,3.252216
0.400000,-99.596753,3.810000,3.413760
0.500000,-99.292867,4.154424,3.246120
0.600000,-98.962769,4.407408,1.911096
0.700000,-98.606153,4.535424,0.573024
0.800000,-98.256852,4.581144,0.109728
0.900000,-97.907246,4.623816,0.591312
1.000000,-97.550021,4.736592,1.642872
1.100000,-97.220837,4.953000,2.712720
1.200000,-96.912379,5.212080,2.718816
1.300000,-96.571918,5.431536,1.886712
1.400000,-96.200366,5.611368,1.380744
1.500000,-95.796506,5.766816,1.569720
1.600000,-95.349060,5.913120,1.679448
1.700000,-94.889422,6.038088,0.929640
1.800000,-94.432526,6.099048,0.091440
1.900000,-93.975936,6.096000,-0.167640
2.000000,-93.519041,6.086856,-0.030480
2.100000,-93.062450,6.126480,0.618744
2.200000,-92.612566,6.251448,1.816608
2.300000,-92.137078,6.492240,3.096768
2.400000,-91.635682,6.830568,3.413760
2.500000,-91.109292,7.174992,3.343656
2.600000,-90.556994,7.437120,2.075688
2.700000,-89.979398,7.583424,0.713232
2.800000,-89.408508,7.629144,-0.024384
2.900000,-88.837618,7.623048,-0.076200
3.000000,-88.266727,7.613904,-0.079248
3.100000,-87.695837,7.610856,-0.021336
3.200000,-87.124946,7.641336,0.490728
3.300000,-86.560762,7.732776,1.322832
3.400000,-85.975850,7.900416,2.106168
3.500000,-85.376614,8.129016,2.508504
3.600000,-84.760003,8.382000,2.572512
3.700000,-84.120838,8.634984,2.520696
3.800000,-83.463994,8.863584,2.118360
3.900000,-82.792519,9.031224,1.322832
4.000000,-82.100928,9.122664,0.487680
4.100000,-81.415738,9.153144,-0.024384
4.200000,-80.730547,9.144000,-0.158496
4.300000,-80.045357,9.147048,0.140208
4.400000,-79.360471,9.259824,1.761744
4.500000,-78.681986,9.589008,3.413760
4.600000,-77.957782,10.165080,3.413760
4.700000,-77.157072,10.866120,3.413760
4.800000,-76.303632,11.399520,3.413760
4.900000,-75.396852,11.536680,-1.060704
5.000000,-74.509579,11.277600,-3.413760
5.100000,-73.650653,10.826496,-3.413760
5.200000,-72.860002,10.454640,-2.749296
5.300000,-72.073008,10.262616,-0.685800
5.400000,-71.285100,10.222992,0.091440
5.500000,-70.497497,10.222992,-0.106680
5.600000,-69.710198,10.213848,-0.073152
5.700000,-68.922595,10.262616,0.780288
5.800000,-68.140783,10.427208,2.398776
5.900000,-67.338854,10.741152,3.413760
6.000000,-66.507665,11.170920,3.413760
6.100000,-65.648738,11.606784,3.413760
6.200000,-64.762380,11.935968,2.639568
6.300000,-63.844627,12.124944,1.042416
6.400000,-62.924436,12.192000,0.094488
6.500000,-62.006378,12.198096,-0.070104
6.600000,-61.088321,12.192000,-0.009144
6.700000,-60.170263,12.192000,0.000000
6.800000,-59.252206,12.192000,0.000000
6.900000,-58.334148,12.192000,0.000000
7.000000,-57.416090,12.192000,0.000000
7.100000,-56.498033,12.192000,0.000000
7.200000,-55.579975,12.192000,0.000000
7.300000,-54.661918,12.192000,0.000000
7.400000,-53.743860,12.192000,0.000000
7.500000,-52.825802,12.192000,0.000000
7.600000,-51.907745,12.192000,0.000000
7.700000,-50.989687,12.192000,0.000000
7.800000,-50.071630,12.192000,0.000000
7.900000,-49.153572,12.192000,0.000000
8.000000,-48.235210,12.192000,0.000000
8.100000,-47.317152,12.192000,0.000000
8.200000,-46.399094,12.192000,0.000000
8.300000,-45.481037,12.192000,0.000000
8.400000,-44.562979,12.192000,0.000000
8.500000,-43.644922,12.192000,0.000000
8.600000,-42.726864,12.192000,0.000000
8.700000,-41.808806,12.192000,0.000000
8.800000,-40.890749,12.192000,0.000000
8.900000,-39.972691,12.192000,0.000000
9.000000,-39.054634,12.192000,0.000000
9.100000,-38.136576,12.192000,0.000000
9.200000,-37.218518,12.192000,0.000000
9.300000,-36.300461,12.192000,0.000000
9.400000,-35.382403,12.188952,-0.030480
9.500000,-34.464346,12.192000,0.060960
9.600000,-33.546288,12.234672,0.661416
9.700000,-32.634936,12.368784,1.862328
9.800000,-31.697981,12.615672,3.172968
9.900000,-30.735118,12.957048,3.413760
10.000000,-29.747261,13.298424,3.270504
10.100000,-28.733191,13.554456,1.914144
10.200000,-27.693518,13.685520,0.621792
10.300000,-26.660551,13.725144,-0.027432
10.400000,-25.627889,13.722096,-0.079248
10.500000,-24.594922,13.716000,0.000000
10.600000,-23.562259,13.716000,0.000000
10.700000,-22.529292,13.716000,0.000000
10.800000,-21.496630,13.719048,0.051816
10.900000,-20.463662,13.728192,0.152400
11.000000,-19.436791,13.752576,0.316992
11.100000,-18.389498,13.810488,0.752856
11.200000,-17.317822,13.932408,1.575816
11.300000,-16.224504,14.121384,2.298192
11.400000,-15.106802,14.328648,2.130552
11.500000,-13.969594,14.496288,1.292352
11.600000,-12.837871,14.590776,0.402336
11.700000,-11.707063,14.581632,-0.463296
11.800000,-10.565282,14.496288,-1.237488
11.900000,-9.459468,14.362176,-1.648968
12.000000,-8.374685,14.243304,-0.938784
12.100000,-7.306970,14.237208,0.746760
12.200000,-6.279185,14.362176,1.905000
12.300000,-5.231282,14.526768,1.770888
12.400000,-4.166006,14.651736,0.765048
12.500000,-3.107131,14.700504,-0.048768
12.600000,-2.047951,14.691360,-0.173736
12.700000,-0.989076,14.679168,-0.045720
12.800000,0.070104,14.676120,-0.030480
12.900000,1.129284,14.654784,-0.295656
13.000000,2.192122,14.602968,-0.716280
13.100000,3.242158,14.520672,-1.027176
13.200000,4.288536,14.410944,-1.179576
13.300000,5.348630,14.279880,-1.344168
13.400000,6.414821,14.154912,-1.277112
13.500000,7.470953,14.078712,-0.438912
13.600000,8.517636,14.078712,0.515112
13.700000,9.577426,14.103096,0.326136
13.800000,10.654894,14.075664,-0.792480
13.900000,11.713769,14.005560,-1.033272
14.000000,12.752832,13.990320,0.423672
14.100000,13.796467,14.118336,2.319528
14.200000,14.868449,14.353032,2.785872
14.300000,15.955975,14.551152,1.414272
14.400000,17.074591,14.618208,-0.182880
14.500000,18.175529,14.581632,-0.883920
14.600000,19.259093,14.484096,-1.030224
14.700000,20.353630,14.356080,-1.341120
14.800000,21.429574,14.188440,-2.078736
14.900000,22.489668,13.987272,-2.106168
15.000000,23.535437,13.862304,-0.716280
15.100000,24.553774,13.908024,1.524000
15.200000,25.604114,14.145768,3.413760
15.300000,26.680973,14.505432,3.413760
15.400000,27.782215,14.855952,3.169920
15.500000,28.909975,15.102840,1.795272
15.600000,30.063034,15.224760,0.542544
15.700000,31.209386,15.224760,-0.539496
15.800000,32.362445,15.124176,-1.444752
15.900000,33.494777,14.977872,-1.685544
16.000000,34.614002,14.868144,-0.783336
16.100000,35.714635,14.868144,0.783336
16.200000,36.833861,14.977872,1.688592
16.300000,37.966193,15.124176,1.447800
16.400000,39.119251,15.224760,0.536448
16.500000,40.265604,15.224760,-0.536448
16.600000,41.418662,15.124176,-1.447800
16.700000,42.550994,14.977872,-1.688592
16.800000,43.670220,14.868144,-0.783336
16.900000,44.770853,14.868144,0.786384
17.000000,45.890078,14.974824,1.612392
17.100000,47.022410,15.111984,1.344168
17.200000,48.175469,15.240000,1.027176
17.300000,49.315116,15.368016,1.344168
17.400000,50.475490,15.505176,1.600200
17.500000,51.649274,15.608808,0.746760
17.600000,52.841042,15.605760,-0.810768
17.700000,54.016046,15.517368,-1.292352
17.800000,55.173372,15.465552,-0.115824
17.900000,56.322163,15.517368,1.353312
18.000000,57.490157,15.657576,1.789176
18.100000,58.666380,15.788640,0.929640
18.200000,59.842908,15.803880,-0.585216
18.300000,61.024922,15.666720,-2.097024
18.400000,62.179505,15.425928,-2.977896
18.500000,63.321286,15.172944,-2.386584
18.600000,64.440206,15.002256,-1.027176
18.700000,65.562785,14.916912,-0.384048
18.800000,66.699384,14.868144,-0.518160
18.900000,67.821962,14.840712,-0.301752
19.000000,68.927472,14.871192,0.786384
19.100000,70.050965,14.980920,1.655064
19.200000,71.187869,15.121128,1.362456
