t,Position,v_Vel,v_Acc
0.000000,-121.453961,0.000000,0.000000
0.100000,-121.453961,0.000000,0.000000
0.200000,-121.453961,0.000000,0.000000
0.300000,-121.453961,0.000000,0.000000
0.400000,-121.453961,0.000000,0.000000
0.500000,-121.453961,0.000000,0.000000
0.600000,-121.453961,0.000000,0.000000
0.700000,-121.453961,0.000000,0.000000
0.800000,-121.453961,0.000000,0.000000
0.900000,-121.453961,0.000000,0.000000
1.000000,-121.453961,0.000000,0.000000
1.100000,-121.453961,0.000000,0.000000
1.200000,-121.453961,0.000000,0.000000
1.300000,-121.453961,0.000000,0.000000
1.400000,-121.453961,0.000000,0.000000
1.500000,-121.453961,0.000000,0.000000
1.600000,-121.460666,0.000000,0.000000
1.700000,-121.441769,0.384048,3.191256
1.800000,-121.396658,0.731520,3.413760
1.900000,-121.326554,1.094232,3.413760
2.000000,-121.230238,1.359408,1.941576
2.100000,-121.108318,1.493520,0.643128
2.200000,-120.993408,1.536192,0.015240
2.300000,-120.878194,1.536192,-0.054864
2.400000,-120.762979,1.530096,-0.018288
2.500000,-120.647765,1.524000,-0.121920
2.600000,-120.532550,1.514856,-0.045720
2.700000,-120.417641,1.554480,0.630936
2.800000,-120.309132,1.685544,1.914144
2.900000,-120.175020,1.941576,3.264408
3.000000,-120.014695,2.286000,3.413760
3.100000,-119.829682,2.633472,3.258312
3.200000,-119.618150,2.886456,1.905000
3.300000,-119.381016,3.017520,0.624840
3.400000,-119.150892,3.057144,-0.021336
3.500000,-118.920463,3.054096,-0.076200
3.600000,-118.690034,3.048000,0.000000
3.700000,-118.459910,3.041904,-0.094488
3.800000,-118.229482,3.038856,0.009144
3.900000,-117.999358,3.096768,0.908304
4.000000,-117.776854,3.273552,2.517648
4.100000,-117.518383,3.596640,3.413760
4.200000,-117.229128,4.029456,3.413760
4.300000,-116.907259,4.462272,3.413760
4.400000,-116.554606,4.785360,2.517648
4.500000,-116.165681,4.962144,0.920496
4.600000,-115.784986,5.020056,0.021336
4.700000,-115.403986,5.010912,-0.213360
4.800000,-115.022986,4.980432,-0.362712
4.900000,-114.642290,4.943856,-0.469392
5.000000,-114.262205,4.913376,-0.222504
5.100000,-113.881814,4.913376,0.228600
5.200000,-113.501424,4.943856,0.469392
5.300000,-113.120729,4.980432,0.359664
5.400000,-112.739729,5.007864,0.137160
5.500000,-112.359034,5.017008,0.024384
5.600000,-111.978034,5.007864,-0.185928
5.700000,-111.595510,4.965192,-0.569976
5.800000,-111.214510,4.916424,-0.603504
5.900000,-110.849969,4.895088,0.024384
6.000000,-110.484514,4.965192,1.350264
6.100000,-110.101380,5.181600,2.950464
6.200000,-109.699958,5.526024,3.413760
6.300000,-109.265009,5.919216,3.413760
6.400000,-108.801713,6.242304,2.578608
6.500000,-108.314642,6.376416,0.207264
6.600000,-107.806541,6.336792,-1.313688
6.700000,-107.321604,6.220968,-1.365504
6.800000,-106.859222,6.123432,-0.530352
6.900000,-106.406290,6.092952,0.036576
7.000000,-105.949394,6.096000,0.039624
7.100000,-105.492804,6.096000,-0.012192
7.200000,-105.035909,6.096000,0.000000
7.300000,-104.579318,6.096000,0.000000
7.400000,-104.122423,6.096000,0.000000
7.500000,-103.665833,6.096000,0.000000
7.600000,-103.208938,6.096000,0.000000
7.700000,-102.752347,6.089904,-0.079248
7.800000,-102.295452,6.086856,-0.027432
7.900000,-101.838862,6.126480,0.621792
8.000000,-101.388672,6.257544,1.914144
8.100000,-100.913489,6.513576,3.267456
8.200000,-100.412093,6.858000,3.413760
8.300000,-99.885703,7.205472,3.261360
8.400000,-99.333406,7.458456,1.905000
8.500000,-98.755810,7.589520,0.624840
8.600000,-98.184919,7.629144,-0.021336
8.700000,-97.614029,7.626096,-0.079248
8.800000,-97.043138,7.620000,-0.006096
8.900000,-96.472248,7.620000,0.000000
9.000000,-95.901358,7.620000,0.000000
9.100000,-95.330467,7.623048,0.076200
9.200000,-94.759577,7.629144,0.027432
9.300000,-94.188382,7.598664,-0.466344
9.400000,-93.612919,7.519416,-1.130808
9.500000,-93.047515,7.415784,-1.170432
9.600000,-92.498266,7.373112,0.036576
9.700000,-91.962732,7.464552,1.816608
9.800000,-91.425674,7.665720,2.578608
9.900000,-90.873986,7.876032,1.874520
10.000000,-90.314069,8.004048,0.627888
10.100000,-89.757809,8.043672,-0.079248
10.200000,-89.201549,8.034528,-0.091440
10.300000,-88.645594,8.025384,-0.045720
10.400000,-88.089334,8.025384,0.009144
10.500000,-87.533074,8.055864,0.475488
10.600000,-86.982300,8.150352,1.341120
10.700000,-86.412324,8.321040,2.167128
10.800000,-85.813087,8.549640,2.520696
10.900000,-85.186418,8.784336,2.264664
11.000000,-84.532927,8.973312,1.557528
11.100000,-83.847737,9.086088,0.737616
11.200000,-83.160718,9.137904,0.152400
11.300000,-82.475527,9.147048,-0.033528
11.400000,-81.790337,9.144000,-0.009144
11.500000,-81.105451,9.140952,-0.024384
11.600000,-80.420261,9.140952,-0.012192
