t,Velocity
0.0,9.729216
1.0,10.110216
2.0,9.765792
3.0,10.646664
4.0,10.783824
5.0,11.362944
6.0,10.527792
7.0,12.08532
8.0,10.850880000000002
9.0,10.686288
10.0,11.417808
11.0,11.588496
12.0,11.439144
13.0,12.66444
14.0,12.182856
15.0,12.246864
16.0,10.917936
17.0,11.039856
18.0,10.668
19.0,9.308592
20.0,9.144
21.0,9.796271735481007
22.0,10.302239752921817
23.0,10.668
24.0,10.963655933143551
25.0,10.351008061042846
26.0,11.137391805244258
27.0,11.280648244171378
28.0,10.689336226730568
29.0,10.344912194755743
30.0,10.875263770362631
31.0,11.926824136619702
32.0,11.579352031974825
33.0,11.695176046508834
34.0,10.573512113365283
35.0,10.082784011627208
36.0,9.165336084297262
37.0,9.11352002906802
38.0,9.168383968025177
39.0,9.143999994186396
40.0,9.144
41.0,9.144
42.0,9.1470479970932
43.0,10.28395201453401
44.0,8.720328252891786
45.0,8.766048127899294
46.0,8.769096002906803
47.0,8.762999997093198
48.0,7.9247999941863965
49.0,7.452360023254417
50.0,7.623047994186397
51.0,7.62
52.0,7.62
53.0,7.62
54.0,7.62
55.0,7.6901039302367495
56.0,10.171175761642226
57.0,9.82675198546599
58.0,9.988295973838783
59.0,10.01268
60.0,10.58570387791431
61.0,11.18311187791431
62.0,12.192
63.0,12.310871909889135
64.0,11.036808023254416
65.0,10.951463837219093
66.0,12.201143968025178
67.0,11.628120177314916
68.0,10.668000037788424
69.0,9.906000328468616
70.0,9.305544075576849
71.0,9.144
72.0,8.80567221219654
73.0,7.62
74.0,7.62
75.0,7.638287982559189
76.0,7.62
77.0,7.62
78.0,7.918703811057877
79.0,8.366760101738068
80.0,8.500871944770765
81.0,8.918447965118368
82.0,7.641335985465987
83.0,7.1749920000000005
84.0,8.0832959985466
85.0,8.0771999985466
86.0,9.305543998546598
87.0,8.345424107551702
88.0,8.43686387355408
89.0,7.8821279316901345
90.0,6.879336181675174
91.0,9.150095998546599
92.0,9.140951995639796
93.0,9.7505519985466
94.0,10.3692959970932
95.0,11.2379760014534
96.0,10.634472027614628
97.0,11.93292006394966
98.0,12.127991933143537
99.0,12.192
100.0,12.192
101.0,12.192
102.0,12.204191976745578
103.0,11.311127861926868
104.0,9.070848023254424
105.0,9.144
106.0,9.019032040695238
107.0,9.144
108.0,8.872727936050339
109.0,9.125712011627211
110.0,8.031479994186395
111.0,7.6169520014534
112.0,7.62
113.0,7.62
114.0,7.053072021801021
115.0,7.1109840101738095
116.0,7.379208029068028
117.0,8.028432061042858
118.0,8.927592075576873
119.0,9.168384
120.0,9.101328005813606
121.0,9.144
122.0,8.3850479985466
123.0,8.418576000000002
124.0,8.878824043602041
125.0,9.144
126.0,10.250424122085718
127.0,10.668
128.0,12.030456039241837
129.0,11.957303886634692
130.0,10.668
131.0,11.036808088657486
132.0,10.667999998546598
133.0,10.530839848846254
134.0,10.668
135.0,10.66800002180102
136.0,10.668
137.0,10.658856004360205
138.0,10.856975924423127
139.0,9.729215523284415
140.0,9.741408005813605
141.0,10.265664017440812
142.0,10.655808069763257
143.0,11.015472122085699
144.0,11.222735273299412
145.0,10.796016093017677
146.0,12.131039866287093
147.0,10.924031720946976
148.0,11.140440319748258
149.0,11.96339991279593
150.0,11.289791976745581
151.0,12.676631860473487
152.0,12.024360133712907
153.0,12.26819991279593
154.0,11.713463883727906
155.0,10.628376122085697
156.0,10.66190401162721
157.0,10.637519744201393
158.0,9.144
159.0,9.147048005813605
160.0,9.973056
161.0,9.049511500029997
162.0,8.500871994186397
163.0,8.491728
164.0,8.305799994186396
165.0,8.3058
166.0,8.147304
167.0,7.318248058136047
168.0,8.00099993605035
169.0,9.308591994186397
170.0,8.052816005813606
171.0,8.055864
172.0,8.001000000000001
173.0,8.031480029068023
174.0,7.644384267425815
175.0,9.144
176.0,9.564624058136047
177.0,9.174479953491163
178.0,9.086088005813604
179.0,10.040112174408142
180.0,10.686288087204069
181.0,11.28064798837279
182.0,10.9728
183.0,10.97584798837279
184.0,10.66799998837279
185.0,10.701528232544188
186.0,10.783823848846277
187.0,10.668
188.0,10.67409529074023
189.0,9.140952005813604
190.0,9.083039744201393
191.0,8.098535831405465
192.0,7.62
193.0,7.687056063949652
194.0,7.62
195.0,7.62
196.0,8.421624348816282
197.0,8.144255546538835
198.0,7.979663994186395
199.0,8.010144
200.0,7.927847989826217
201.0,7.812024366256215
202.0,8.156448000000001
203.0,8.153399979652432
204.0,9.220199979652433
205.0,9.217152
206.0,7.915657933018912
207.0,8.074152050868918
208.0,8.25703240695135
209.0,7.62
210.0,7.574279359051625
211.0,8.442959979652432
212.0,8.378952
213.0,9.168385190332698
214.0,9.957816
215.0,9.439656
216.0,10.472928752859996
217.0,11.070336437472701
218.0,12.192
219.0,11.987784478167836
220.0,11.820144020347568
221.0,12.009119359051624
222.0,11.204447806698107
223.0,11.03071251886297
224.0,10.683239643917569
225.0,10.02791959304865
226.0,9.144
227.0,9.144
228.0,9.144
229.0,8.60145596947865
230.0,9.147047989826218
231.0,9.153143888088378
232.0,9.156191877914596
233.0,8.875775572701082
234.0,7.613904020347568
235.0,7.781544844424052
236.0,9.144
237.0,9.134856101737837
238.0,11.518392691817295
239.0,11.518392529036754
240.0,12.167616081390271
241.0,12.192
242.0,12.192
243.0,11.161776101737837
244.0,10.881360193301893
245.0,10.671048
246.0,10.457688152606755
247.0,10.613135409920543
248.0,10.668
249.0,11.192256
250.0,11.177016854597836
251.0,10.930129159811347
252.0,10.978896630774592
253.0,11.795759613396218
254.0,11.932919643917568
255.0,12.533375450615678
256.0,10.661903908435946
257.0,10.558271989826217
258.0,10.539984437472702
259.0,10.674096000000002
260.0,9.543288465088335
261.0,10.677144
262.0,9.899904
263.0,10.677144014534012
264.0,10.20165616714112
265.0,10.5552241380731
266.0,11.682984094471067
267.0,11.271504007267005
268.0,11.811000377884271
269.0,11.78052
270.0,12.067032239811171
271.0,12.393168159874115
272.0,12.713207680251772
273.0,12.585192130806094
274.0,11.722608021801015
275.0,11.597640109005079
276.0,11.579352007267007
277.0,11.5824
278.0,11.12824801453401
279.0,10.747248283413205
280.0,10.158983171561404
281.0,9.150096007267004
282.0,7.641335927329949
283.0,8.317992755768543
284.0,9.144
285.0,9.143999992732995
286.0,9.156192007267006
287.0,8.38199917882841
288.0,7.464552363350261
289.0,8.272272000000001
290.0,8.220455731120808
291.0,7.601711963664974
292.0,7.991855752921823
293.0,8.11072751311065
294.0,7.620000007267006
295.0,9.454896239811172
296.0,9.55548
297.0,9.296399992732995
298.0,9.2964
299.0,9.159240341549246
300.0,10.384536
