t,Position,v_Vel,v_Acc
0.000000,-28.870046,4.550664,-0.490728
0.100000,-28.518002,4.456176,-1.344168
0.200000,-28.186990,4.285488,-2.161032
0.300000,-27.870302,4.081272,-2.081784
0.400000,-27.569160,3.925824,-1.228344
0.500000,-27.293926,3.846576,-0.213360
0.600000,-26.996136,3.855720,0.490728
0.700000,-26.680058,3.886200,0.216408
0.800000,-26.364895,3.874008,-0.377952
0.900000,-26.063448,3.837432,-0.545592
1.000000,-25.782118,3.806952,-0.164592
1.100000,-25.501092,3.806952,0.320040
1.200000,-25.214275,3.831336,0.249936
1.300000,-24.928373,3.849624,0.009144
1.400000,-24.642775,3.846576,-0.033528
1.500000,-24.356873,3.846576,0.000000
1.600000,-24.071275,3.846576,0.000000
1.700000,-23.785678,3.846576,0.000000
1.800000,-23.499775,3.846576,0.000000
1.900000,-23.214178,3.846576,0.000000
2.000000,-22.928275,3.846576,0.000000
2.100000,-22.642678,3.846576,0.000000
2.200000,-22.356775,3.846576,-0.006096
2.300000,-22.071178,3.846576,0.000000
2.400000,-21.785580,3.846576,0.000000
2.500000,-21.499678,3.846576,0.024384
2.600000,-21.214080,3.849624,0.033528
2.700000,-20.928178,3.846576,-0.073152
2.800000,-20.641361,3.819144,-0.393192
2.900000,-20.355458,3.761232,-0.798576
3.000000,-20.076262,3.675888,-0.993648
3.100000,-19.805294,3.590544,-0.795528
3.200000,-19.540423,3.529584,-0.390144
3.300000,-19.277076,3.505200,-0.070104
3.400000,-19.012205,3.502152,0.036576
3.500000,-18.747638,3.502152,-0.030480
3.600000,-18.482767,3.496056,-0.082296
3.700000,-18.218201,3.511296,0.265176
3.800000,-17.956073,3.590544,1.185672
3.900000,-17.691202,3.758184,2.231136
4.000000,-17.402556,3.998976,2.746248
4.100000,-17.096537,4.248912,2.377440
4.200000,-16.773754,4.434840,1.447800
4.300000,-16.426586,4.538472,0.563880
4.400000,-16.079419,4.575048,0.048768
4.500000,-15.734081,4.578096,-0.057912
4.600000,-15.388742,4.572000,-0.012192
4.700000,-15.043404,4.572000,0.000000
4.800000,-14.698066,4.572000,0.000000
4.900000,-14.352727,4.572000,0.000000
5.000000,-14.007694,4.575048,0.070104
5.100000,-13.662355,4.581144,0.067056
5.200000,-13.317017,4.553712,-0.484632
5.300000,-12.967106,4.434840,-1.703832
5.400000,-12.631217,4.206240,-2.993136
5.500000,-12.321235,3.892296,-3.413760
5.600000,-12.033504,3.575304,-2.932176
5.700000,-11.767414,3.349752,-1.694688
5.800000,-11.529365,3.230880,-0.579120
5.900000,-11.289182,3.194304,0.000000
6.000000,-11.047476,3.197352,0.067056
6.100000,-10.805770,3.203448,0.039624
6.200000,-10.564063,3.212592,0.143256
6.300000,-10.328148,3.255264,0.621792
6.400000,-10.071506,3.371088,1.597152
6.500000,-9.788042,3.590544,2.785872
6.600000,-9.480194,3.898392,3.413760
6.700000,-9.148877,4.212336,3.035808
6.800000,-8.787689,4.443984,1.706880
6.900000,-8.431682,4.559808,0.454152
7.000000,-8.076286,4.584192,-0.106680
7.100000,-7.721194,4.578096,-0.048768
7.200000,-7.365797,4.578096,0.045720
7.300000,-7.010400,4.572000,-0.115824
7.400000,-6.652565,4.535424,-0.539496
7.500000,-6.297168,4.456176,-1.054608
7.600000,-5.958230,4.343400,-1.301496
7.700000,-5.631180,4.230624,-1.051560
7.800000,-5.320589,4.151376,-0.533400
7.900000,-5.012436,4.114800,-0.109728
8.000000,-4.701540,4.111752,0.048768
8.100000,-4.390949,4.114800,0.027432
8.200000,-4.080053,4.117848,0.012192
8.300000,-3.769462,4.114800,-0.033528
8.400000,-3.457956,4.102608,-0.176784
8.500000,-3.147060,4.075176,-0.356616
8.600000,-2.839822,4.038600,-0.445008
8.700000,-2.537155,3.998976,-0.350520
8.800000,-2.237842,3.974592,-0.167640
8.900000,-1.939442,3.962400,-0.030480
9.000000,-1.640129,3.962400,0.009144
9.100000,-1.340815,3.959352,-0.024384
9.200000,-1.041502,3.956304,-0.054864
9.300000,-0.742493,3.959352,0.073152
9.400000,-0.443789,3.995928,0.539496
9.500000,-0.146609,4.084320,1.216152
9.600000,0.155448,4.221480,1.648968
9.700000,0.474878,4.373880,1.499616
9.800000,0.806806,4.489704,0.902208
9.900000,1.152449,4.553712,0.323088
10.000000,1.499921,4.575048,0.024384
10.100000,1.845259,4.575048,-0.033528
10.200000,2.190598,4.572000,-0.012192
10.300000,2.535936,4.572000,-0.006096
10.400000,2.881274,4.578096,0.073152
10.500000,3.226308,4.581144,0.027432
10.600000,3.571646,4.541520,-0.618744
10.700000,3.923690,4.410456,-1.868424
10.800000,4.250131,4.187952,-2.788920
10.900000,4.555236,3.962400,-2.139696
11.000000,4.837786,3.864864,0.000000
11.100000,5.120335,3.962400,2.164080
11.200000,5.425440,4.194048,2.825496
11.300000,5.751881,4.410456,1.749552
11.400000,6.106668,4.504944,0.091440
11.500000,6.452006,4.465320,-1.066800
11.600000,6.780581,4.349496,-1.368552
11.700000,7.097268,4.230624,-1.048512
11.800000,7.397191,4.154424,-0.539496
11.900000,7.694371,4.117848,-0.112776
12.000000,7.994599,4.111752,0.051816
12.100000,8.294522,4.114800,0.027432
12.200000,8.594750,4.117848,0.000000
12.300000,8.894674,4.117848,0.000000
12.400000,9.197950,4.117848,0.000000
12.500000,9.494825,4.117848,0.000000
12.600000,9.778289,4.114800,0.000000
12.700000,10.056266,4.114800,0.000000
12.800000,10.339730,4.114800,0.000000
12.900000,10.636606,4.096512,-0.307848
13.000000,10.939882,4.056888,-0.496824
13.100000,11.239805,4.044696,-0.012192
