t,Position,v_Vel,v_Acc
0.000000,-174.663506,12.341352,-1.776984
0.100000,-173.791474,12.216384,-0.566928
0.200000,-172.912735,12.179808,-0.045720
0.300000,-172.033997,12.179808,0.085344
0.400000,-171.155563,12.219432,0.539496
0.500000,-170.283226,12.286488,0.905256
0.600000,-169.391990,12.313920,0.033528
0.700000,-168.486125,12.234672,-1.566672
0.800000,-167.602814,12.085320,-2.008632
0.900000,-166.728648,11.972544,-0.536448
1.000000,-165.877342,11.981688,1.051560
1.100000,-165.011405,12.051792,0.786384
1.200000,-164.119865,12.048744,-0.762000
1.300000,-163.253928,11.917680,-2.106168
1.400000,-162.402317,11.686032,-2.612136
1.500000,-161.567774,11.426952,-2.599944
1.600000,-160.754873,11.170920,-2.529840
1.700000,-159.959040,10.942320,-2.109216
1.800000,-159.177228,10.777728,-1.307592
1.900000,-158.414923,10.686288,-0.475488
2.000000,-157.646218,10.655808,0.027432
2.100000,-156.877512,10.661904,0.076200
2.200000,-156.108502,10.664952,0.000000
2.300000,-155.339796,10.664952,0.000000
2.400000,-154.570786,10.664952,0.000000
2.500000,-153.802080,10.664952,0.000000
2.600000,-153.033374,10.664952,0.000000
2.700000,-152.264364,10.664952,0.000000
2.800000,-151.495658,10.664952,0.000000
2.900000,-150.726953,10.671048,0.076200
3.000000,-149.957942,10.674096,0.039624
3.100000,-149.189237,10.637520,-0.603504
3.200000,-148.413826,10.512552,-1.789176
3.300000,-147.662494,10.293096,-2.791968
3.400000,-146.932193,10.024872,-2.795016
3.500000,-146.215913,9.796272,-1.871472
3.600000,-145.527065,9.640824,-1.118616
3.700000,-144.842179,9.521952,-1.057656
3.800000,-144.154855,9.418320,-1.106424
3.900000,-143.478504,9.336024,-0.722376
4.000000,-142.796057,9.290304,-0.100584
4.100000,-142.100808,9.287256,0.164592
4.200000,-141.409826,9.299448,0.048768
4.300000,-140.718540,9.302496,-0.021336
4.400000,-140.027558,9.299448,0.000000
4.500000,-139.336272,9.299448,0.000000
4.600000,-138.645290,9.299448,0.000000
4.700000,-137.954309,9.299448,0.000000
4.800000,-137.263022,9.281160,-0.292608
4.900000,-136.572041,9.241536,-0.548640
5.000000,-135.880754,9.211056,-0.259080
5.100000,-135.189773,9.211056,0.265176
5.200000,-134.498791,9.241536,0.551688
5.300000,-133.807505,9.278112,0.228600
5.400000,-133.116523,9.290304,-0.082296
5.500000,-132.425237,9.317736,0.457200
5.600000,-131.738827,9.430512,1.658112
5.700000,-131.039616,9.659112,3.005328
5.800000,-130.318154,9.979152,3.413760
5.900000,-129.579624,10.302240,3.008376
6.000000,-128.819148,10.530840,1.667256
