t,Position,v_Vel,v_Acc,Lane_ID,y_coordinate,lane_index,original_vehicle_id,new_vehicle_id,original_sequence_id
0.0,-100.70810289171266,7.885176,-2.14884,4,0.0,1,483,16,416
0.0999999046325683,-99.9370639286629,7.720584,-1.24968,4,0.0,1,483,16,416
0.2000000476837158,-99.17788367327802,7.63524,-0.359664,4,0.0,1,483,16,416
0.2999999523162842,-98.41991782125535,7.610856,0.021336,4,0.0,1,483,16,416
0.4000000953674316,-97.65810888383066,7.598664,-0.21336,4,0.0,1,483,16,416
0.5,-96.89840077280452,7.565136000000001,-0.484632,4,0.0,1,483,16,416
0.5999999046325684,-96.1472433306642,7.528560000000001,-0.35052,4,0.0,1,483,16,416
0.7000000476837158,-95.4020153819551,7.519416,0.112776,4,0.0,1,483,16,416
0.7999999523162842,-94.65597566214478,7.5438,0.484632,4,0.0,1,483,16,416
0.9000000953674316,-93.9019416715347,7.592568,0.521208,4,0.0,1,483,16,416
1.0,-93.1401306329675,7.629144000000001,0.237744,4,0.0,1,483,16,416
1.0999999046325684,-92.37142528637791,7.610856,-0.505968,4,0.0,1,483,16,416
1.2000000476837158,-91.60793436965838,7.51332,-1.38684,4,0.0,1,483,16,416
1.2999999523162842,-90.86118956572945,7.367016,-1.758696,4,0.0,1,483,16,416
1.4000000953674316,-90.13635557674252,7.22376,-1.2679680000000002,4,0.0,1,483,16,416
1.5,-89.42613651262394,7.13232,-0.469392,4,0.0,1,483,16,416
1.5999999046325684,-88.71684091362641,7.080504,-0.399288,4,0.0,1,483,16,416
1.7000000476837158,-88.0093571895539,7.022592,-0.7315200000000001,4,0.0,1,483,16,416
1.7999999523162842,-87.31041048049343,6.955536,-0.795528,4,0.0,1,483,16,416
1.900000095367432,-86.61877012803063,6.870192,-0.85344,4,0.0,1,483,16,416
2.0,-85.93382714683827,6.748272000000001,-1.350264,4,0.0,1,483,16,416
2.0999999046325684,-85.2610509766813,6.577584,-2.145792,4,0.0,1,483,16,416
