t,Position,v_Vel,v_Acc
0.000000,-113.048796,9.144000,0.000000
0.100000,-112.357814,9.144000,0.000000
0.200000,-111.666833,9.144000,0.000000
0.300000,-110.975851,9.144000,0.000000
0.400000,-110.284870,9.144000,0.000000
0.500000,-109.593888,9.150096,0.076200
0.600000,-108.902906,9.153144,0.021336
0.700000,-108.211925,9.113520,-0.627888
0.800000,-107.514238,8.979408,-1.914144
0.900000,-106.842458,8.726424,-3.261360
1.000000,-106.196587,8.382000,-3.413760
1.100000,-105.575710,8.034528,-3.264408
1.200000,-104.981045,7.781544,-1.886712
1.300000,-104.412593,7.659624,-0.499872
1.400000,-103.836826,7.638288,0.280416
1.500000,-103.258010,7.668768,0.368808
1.600000,-102.675233,7.696200,0.201168
1.700000,-102.089407,7.711440,0.067056
1.800000,-101.503277,7.714488,0.000000
1.900000,-100.917451,7.714488,0.000000
2.000000,-100.331930,7.711440,-0.076200
2.100000,-99.746105,7.696200,-0.198120
2.200000,-99.160584,7.674864,-0.252984
2.300000,-98.575673,7.659624,-0.121920
2.400000,-97.990762,7.662672,0.204216
2.500000,-97.405850,7.684008,0.283464
2.600000,-96.820330,7.662672,-0.469392
2.700000,-96.227494,7.534656,-1.972056
2.800000,-95.661785,7.269480,-3.413760
2.900000,-95.123203,6.903720,-3.413760
3.000000,-94.610225,6.531864,-3.413760
3.100000,-94.123764,6.257544,-2.063496
3.200000,-93.664735,6.156960,-0.051816
3.300000,-93.203268,6.227064,1.621536
3.400000,-92.729609,6.388608,1.929384
3.500000,-92.239490,6.501384,0.652272
3.600000,-91.727426,6.483096,-1.103376
3.700000,-91.227554,6.352032,-1.850136
3.800000,-90.744446,6.205728,-1.301496
3.900000,-90.282370,6.117336,-0.365760
4.000000,-89.829437,6.096000,0.073152
4.100000,-89.378638,6.099048,0.048768
4.200000,-88.911074,6.092952,-0.201168
4.300000,-88.428576,6.047232,-0.655320
4.400000,-87.931752,5.955792,-1.158240
4.500000,-87.470590,5.812536,-1.755648
4.600000,-87.027715,5.602224,-2.343912
4.700000,-86.612578,5.355336,-2.688336
4.800000,-86.224262,5.120640,-2.267712
4.900000,-85.852711,4.971288,-0.847344
5.000000,-85.497314,4.940808,0.411480
5.100000,-85.126678,4.962144,0.384048
5.200000,-84.738667,4.937760,-0.762000
5.300000,-84.368945,4.831080,-1.661160
5.400000,-84.012634,4.690872,-1.368552
5.500000,-83.676744,4.596384,-0.515112
5.600000,-83.334149,4.562856,0.024384
5.700000,-82.991554,4.565904,0.079248
5.800000,-82.648958,4.572000,0.000000
5.900000,-82.306363,4.572000,0.000000
6.000000,-81.964073,4.572000,0.000000
6.100000,-81.621478,4.572000,0.006096
6.200000,-81.278882,4.572000,0.000000
6.300000,-80.936287,4.572000,0.000000
6.400000,-80.593692,4.572000,0.000000
6.500000,-80.251097,4.572000,0.000000
6.600000,-79.908502,4.572000,0.000000
6.700000,-79.566211,4.572000,0.000000
6.800000,-79.223616,4.572000,0.000000
6.900000,-78.881021,4.572000,0.000000
7.000000,-78.538426,4.572000,0.000000
7.100000,-78.195830,4.572000,0.000000
7.200000,-77.853235,4.572000,0.000000
7.300000,-77.510640,4.572000,0.000000
7.400000,-77.168350,4.572000,0.000000
7.500000,-76.825754,4.572000,0.000000
7.600000,-76.483159,4.572000,0.000000
7.700000,-76.140564,4.572000,0.000000
7.800000,-75.797969,4.572000,0.000000
7.900000,-75.455374,4.572000,-0.009144
8.000000,-75.112778,4.572000,0.000000
8.100000,-74.770488,4.572000,0.000000
8.200000,-74.427893,4.565904,-0.094488
8.300000,-74.085298,4.550664,-0.188976
8.400000,-73.742702,4.541520,-0.094488
8.500000,-73.400107,4.541520,0.085344
8.600000,-73.057512,4.550664,0.188976
8.700000,-72.714917,4.565904,0.106680
8.800000,-72.372626,4.578096,0.082296
8.900000,-72.030031,4.581144,0.027432
9.000000,-71.687436,4.541520,-0.624840
9.100000,-71.338135,4.410456,-1.914144
9.200000,-71.014133,4.154424,-3.264408
9.300000,-70.716343,3.810000,-3.413760
9.400000,-70.443242,3.462528,-3.261360
9.500000,-70.196354,3.215640,-1.825752
9.600000,-69.974765,3.087624,-0.597408
9.700000,-69.746165,3.008376,-0.603504
9.800000,-69.511164,2.880360,-1.834896
9.900000,-69.301462,2.630424,-3.261360
10.000000,-69.117972,2.286000,-3.413760
10.100000,-68.958866,1.938528,-3.261360
10.200000,-68.825974,1.685544,-1.914144
10.300000,-68.718684,1.554480,-0.621792
10.400000,-68.604384,1.514856,0.030480
10.500000,-68.490084,1.520952,0.079248
10.600000,-68.376089,1.524000,-0.006096
10.700000,-68.261789,1.524000,-0.006096
10.800000,-68.147794,1.524000,0.000000
10.900000,-68.033494,1.524000,0.000000
11.000000,-67.919194,1.524000,0.000000
11.100000,-67.805198,1.524000,0.000000
11.200000,-67.690898,1.524000,0.000000
11.300000,-67.576903,1.524000,0.000000
11.400000,-67.462603,1.524000,0.000000
11.500000,-67.348303,1.524000,0.000000
11.600000,-67.234308,1.524000,0.000000
11.700000,-67.120008,1.524000,0.000000
11.800000,-67.005708,1.524000,0.000000
11.900000,-66.891713,1.524000,0.000000
12.000000,-66.777413,1.524000,0.000000
12.100000,-66.663418,1.524000,0.000000
12.200000,-66.549118,1.524000,0.000000
12.300000,-66.434818,1.524000,0.000000
12.400000,-66.320822,1.524000,0.000000
12.500000,-66.206522,1.524000,0.000000
12.600000,-66.092222,1.524000,0.000000
12.700000,-65.978227,1.524000,0.000000
12.800000,-65.863927,1.524000,0.000000
12.900000,-65.749932,1.524000,0.000000
13.000000,-65.635632,1.524000,0.000000
13.100000,-65.521332,1.524000,0.000000
13.200000,-65.407337,1.524000,0.000000
13.300000,-65.293037,1.524000,0.000000
13.400000,-65.179042,1.524000,0.000000
13.500000,-65.064742,1.524000,0.000000
13.600000,-64.950442,1.524000,0.000000
13.700000,-64.836446,1.524000,0.000000
13.800000,-64.722146,1.524000,0.000000
13.900000,-64.607846,1.524000,0.000000
14.000000,-64.493851,1.524000,0.000000
14.100000,-64.379551,1.524000,0.000000
14.200000,-64.265556,1.524000,0.000000
14.300000,-64.151256,1.524000,0.000000
14.400000,-64.036956,1.524000,0.000000
14.500000,-63.922961,1.524000,0.000000
14.600000,-63.808661,1.524000,0.000000
14.700000,-63.694361,1.524000,0.000000
14.800000,-63.580366,1.524000,-0.006096
14.900000,-63.466066,1.524000,0.000000
15.000000,-63.352070,1.517904,-0.073152
15.100000,-63.237770,1.514856,-0.018288
15.200000,-63.123470,1.554480,0.621792
15.300000,-63.016181,1.685544,1.905000
15.400000,-62.883288,1.938528,3.261360
15.500000,-62.724487,2.286000,3.413760
15.600000,-62.540693,2.630424,3.261360
15.700000,-62.330990,2.886456,1.908048
15.800000,-62.095990,3.017520,0.627888
15.900000,-61.867694,3.057144,-0.018288
16.000000,-61.639094,3.054096,-0.079248
16.100000,-61.410799,3.048000,0.000000
16.200000,-61.182504,3.051048,0.067056
16.300000,-60.954209,3.051048,-0.051816
16.400000,-60.725609,3.023616,-0.399288
16.500000,-60.495790,3.014472,-0.039624
16.600000,-60.279686,3.112008,1.642872
16.700000,-60.024264,3.395472,3.413760
16.800000,-59.730742,3.831336,3.413760
16.900000,-59.397900,4.212336,3.084576
17.000000,-59.023606,4.349496,-0.262128
17.100000,-58.708442,4.300728,-1.536192
17.200000,-58.410348,4.291584,0.679704
17.300000,-58.129932,4.550664,3.413760
17.400000,-57.797395,5.108448,3.413760
17.500000,-57.409994,5.727192,3.413760
17.600000,-56.933592,6.187440,3.352800
17.700000,-56.442559,6.422136,0.926592
17.800000,-55.953050,6.480048,-0.027432
17.900000,-55.464151,6.477000,0.000000
18.000000,-54.974642,6.477000,0.000000
18.100000,-54.483610,6.480048,0.021336
18.200000,-53.992272,6.483096,0.039624
18.300000,-53.500934,6.486144,0.021336
18.400000,-53.009597,6.486144,-0.015240
18.500000,-52.518564,6.483096,-0.042672
18.600000,-52.027226,6.480048,-0.024384
18.700000,-51.535889,6.477000,0.000000
18.800000,-51.044856,6.477000,0.000000
18.900000,-50.553518,6.477000,0.000000
19.000000,-50.062181,6.477000,0.000000
19.100000,-49.571148,6.477000,0.000000
19.200000,-49.079810,6.477000,0.000000
19.300000,-48.588473,6.477000,0.000000
19.400000,-48.097440,6.477000,0.000000
19.500000,-47.606102,6.477000,0.000000
19.600000,-47.114765,6.480048,0.000000
19.700000,-46.623732,6.480048,0.000000
19.800000,-46.132394,6.477000,0.000000
19.900000,-45.641057,6.480048,0.000000
