t,Velocity
0.0,4.572
1.0,4.572
2.0,4.5476160000000005
3.0,3.048
4.0,3.048
5.0,3.048
6.0,3.048
7.0,3.048
8.0,3.048
9.0,3.0388560000000004
10.0,3.608832
11.0,3.605784
12.0,3.608832
13.0,3.557016
14.0,3.557016
15.0,3.563112
16.0,2.859024
17.0,2.859024
18.0,2.420112
19.0,2.8620720000000004
20.0,2.447544
21.0,2.859024
22.0,2.4780239563980735
23.0,2.447544
24.0,2.764536244170791
25.0,5.21208
26.0,5.199888021800963
27.0,4.544567812511714
28.0,3.102864130805781
29.0,4.413504187488287
30.0,4.2123360000000005
31.0,4.572
32.0,4.572
33.0,4.572
34.0,4.197096
35.0,4.572
36.0,4.154423494217648
37.0,3.4076639956398074
38.0,3.4046160000000003
39.0,3.4076640087203853
40.0,2.6182320043601925
41.0,2.5054558866349903
42.0,3.0358080305213493
43.0,3.0449520000000003
44.0,3.0449520000000003
45.0,3.0449520000000003
46.0,4.154424366256187
47.0,4.962144287772718
48.0,5.358384117725203
49.0,6.096
50.0,6.096
51.0,5.922263991279615
52.0,6.147816000000001
53.0,6.144768
54.0,6.190488130805781
55.0,6.69036
56.0,6.69036
57.0,6.69036
58.0,6.690359947677687
59.0,7.235952
60.0,6.114287960758266
61.0,6.611112248530984
62.0,7.62
63.0,7.620000001453401
64.0,6.504431991279595
65.0,6.062471997093198
66.0,6.150864
67.0,5.202936
68.0,5.971031867740473
69.0,4.474464
70.0,4.477512001453401
71.0,4.4836079970931975
72.0,4.172711809604418
73.0,2.020824
74.0,2.017776
75.0,2.017776
76.0,2.109216078483675
77.0,2.935223906982311
78.0,2.996184
79.0,3.0937200813904777
80.0,4.014215998546599
81.0,4.014215998546599
82.0,4.023360013080612
83.0,4.166616
84.0,4.166616
85.0,4.069079936050339
86.0,4.014216
87.0,4.014216
88.0,3.4564321685940587
89.0,3.048
90.0,2.8773120566824852
91.0,3.048
92.0,3.048
93.0,3.048
94.0,3.048
95.0,3.2796479360505293
96.0,3.605784
97.0,3.5631120203475586
98.0,3.5814000058135886
99.0,3.557016
100.0,3.557016
101.0,3.2095440828436326
102.0,2.859024
103.0,2.859024
104.0,2.859024
105.0,2.6548080494155006
106.0,2.447544
107.0,2.4140159781990445
108.0,5.148071906982589
109.0,4.986527952037897
110.0,4.5720000014533975
111.0,3.425952113364971
112.0,3.8343838924486175
113.0,4.498848034881529
114.0,4.571999998546603
115.0,4.572
116.0,4.568952
117.0,4.453128045055309
118.0,4.572
119.0,4.544568017440764
120.0,3.3985199811058386
121.0,3.4046160000000003
122.0,3.4046160000000003
123.0,2.621280027614544
124.0,2.62128
125.0,2.785871915702971
126.0,3.0449520000000003
127.0,3.0449520000000003
128.0,3.0449520000000003
129.0,3.459479879368044
130.0,4.636007970932059
131.0,5.175504
132.0,6.102095994186413
133.0,6.096
134.0,6.062472015987368
135.0,6.147816000000001
136.0,6.147816000000001
137.0,6.141720001453398
138.0,6.6903600014533975
139.0,6.69036
140.0,6.69036
141.0,6.6964559970932065
142.0,7.299959995639808
143.0,6.422136133712529
144.0,6.376415949131104
145.0,7.629143984012633
146.0,7.626095994186395
147.0,6.382512020347621
148.0,6.0899039883727895
149.0,6.150864
150.0,5.958839578513597
151.0,6.156959962211563
152.0,4.474464
153.0,4.474464
154.0,4.392168066856464
155.0,4.480559924423127
156.0,2.017776002906803
157.0,2.017776002906803
158.0,2.017776002906803
159.0,2.011680017440817
160.0,2.996184
161.0,2.996184
162.0,2.9900880174408173
163.0,4.0111680000000005
164.0,4.0111680000000005
165.0,4.0111680000000005
166.0,4.166616
167.0,4.166616
168.0,4.175759979652381
169.0,4.017263997093197
170.0,4.014216
171.0,4.1635679999999
172.0,3.048
173.0,3.0479999999999854
174.0,3.048
175.0,3.048
176.0,3.048
177.0,3.048
178.0,3.063240000000024
179.0,3.608831999999999
180.0,3.605784
