t,Position,v_Vel,v_Acc
0.000000,-156.176167,11.457432,0.603504
0.100000,-155.258110,11.469624,-0.423672
0.200000,-154.332127,11.390376,-1.155192
0.300000,-153.430529,11.256264,-1.627632
0.400000,-152.555753,11.085576,-1.819656
0.500000,-151.706275,10.917936,-1.560576
0.600000,-150.883315,10.789920,-1.100328
0.700000,-150.087178,10.671048,-1.109472
0.800000,-149.277019,10.506456,-1.962912
0.900000,-148.492464,10.250424,-3.227832
1.000000,-147.734122,9.906000,-3.413760
1.100000,-147.000773,9.564624,-3.182112
1.200000,-146.293332,9.314688,-1.877568
1.300000,-145.611494,9.144000,-1.243584
1.400000,-144.916246,8.973312,-1.886712
1.500000,-144.246295,8.723376,-3.185160
1.600000,-143.602862,8.382000,-3.413760
1.700000,-142.984118,8.034528,-3.261360
1.800000,-142.391587,7.781544,-1.908048
1.900000,-141.824354,7.653528,-0.545592
2.000000,-141.250721,7.620000,0.045720
2.100000,-140.676782,7.583424,-0.548640
2.200000,-140.096443,7.458456,-1.905000
2.300000,-139.541402,7.205472,-3.258312
2.400000,-139.012574,6.858000,-3.413760
2.500000,-138.508435,6.513576,-3.261360
2.600000,-138.030814,6.260592,-1.908048
2.700000,-137.578186,6.132576,-0.548640
2.800000,-137.119157,6.096000,0.039624
2.900000,-136.660128,6.068568,-0.414528
3.000000,-136.194394,5.980176,-1.319784
3.100000,-135.749386,5.815584,-2.112264
3.200000,-135.318703,5.586984,-2.514600
3.300000,-134.906004,5.334000,-2.572512
3.400000,-134.515555,5.081016,-2.511552
3.500000,-134.142785,4.852416,-2.109216
3.600000,-133.784645,4.684776,-1.319784
3.700000,-133.446926,4.599432,-0.411480
3.800000,-133.102807,4.572000,0.042672
3.900000,-132.758383,4.544568,-0.411480
4.000000,-132.407558,4.459224,-1.322832
4.100000,-132.077155,4.291584,-2.115312
4.200000,-131.761382,4.062984,-2.511552
4.300000,-131.463288,3.810000,-2.566416
4.400000,-131.187444,3.557016,-2.511552
4.500000,-130.929583,3.328416,-2.115312
4.600000,-130.686048,3.166872,-1.246632
4.700000,-130.463239,3.078480,-0.466344
4.800000,-130.233725,3.008376,-0.603504
4.900000,-129.997505,2.880360,-1.831848
5.000000,-129.786888,2.630424,-3.261360
5.100000,-129.602179,2.286000,-3.413760
5.200000,-129.442464,1.941576,-3.261360
5.300000,-129.308962,1.685544,-1.908048
5.400000,-129.201062,1.554480,-0.624840
5.500000,-129.086153,1.514856,0.021336
5.600000,-128.971548,1.517904,0.076200
5.700000,-128.856638,1.524000,0.000000
5.800000,-128.742034,1.530096,0.076200
5.900000,-128.627124,1.533144,0.021336
6.000000,-128.512519,1.502664,-0.487680
6.100000,-128.390904,1.411224,-1.319784
6.200000,-128.290015,1.240536,-2.139696
6.300000,-128.203757,1.018032,-2.426208
6.400000,-128.135177,0.792480,-2.145792
6.500000,-128.087933,0.594360,-1.840992
6.600000,-128.048918,0.451104,-1.069848
6.700000,-128.018438,0.441960,0.585216
6.800000,-128.003503,0.597408,2.584704
6.900000,-127.953821,0.917448,3.413760
7.000000,-127.886460,1.322832,3.413760
7.100000,-127.803859,1.658112,2.822448
7.200000,-127.688035,1.862328,1.258824
7.300000,-127.578307,1.944624,0.103632
7.400000,-127.468884,1.947672,-0.137160
7.500000,-127.359156,1.944624,0.106680
7.600000,-127.249733,1.947672,0.000000
7.700000,-127.140005,1.886712,-0.978408
7.800000,-127.022352,1.700784,-2.636520
7.900000,-126.938532,1.368552,-3.413760
8.000000,-126.879401,0.932688,-3.413760
8.100000,-126.844349,0.518160,-3.413760
8.200000,-126.841301,0.219456,-2.246376
8.300000,-126.849835,0.060960,-0.813816
8.400000,-126.847702,0.000000,0.000000
8.500000,-126.847702,0.000000,0.000000
8.600000,-126.847702,0.000000,0.000000
8.700000,-126.847702,0.000000,0.000000
8.800000,-126.847702,0.000000,0.000000
8.900000,-126.847702,0.000000,0.000000
9.000000,-126.847702,0.000000,0.000000
9.100000,-126.847702,0.000000,0.000000
9.200000,-126.854407,0.000000,0.000000
9.300000,-126.835814,0.377952,3.176016
9.400000,-126.790704,0.725424,3.413760
9.500000,-126.720905,1.088136,3.413760
9.600000,-126.624893,1.356360,1.962912
9.700000,-126.503582,1.493520,0.624840
9.800000,-126.388673,1.533144,-0.021336
9.900000,-126.274068,1.530096,-0.076200
10.000000,-126.159158,1.524000,0.000000
10.100000,-126.044554,1.524000,0.000000
10.200000,-125.929644,1.517904,-0.076200
10.300000,-125.815039,1.514856,-0.021336
10.400000,-125.700130,1.551432,0.591312
10.500000,-125.592230,1.645920,1.319784
10.600000,-125.463605,1.746504,1.042416
10.700000,-125.314558,1.758696,-0.573024
10.800000,-125.178617,1.627632,-2.279904
10.900000,-125.064012,1.420368,-2.282952
11.000000,-124.970134,1.289304,-0.576072
11.100000,-124.889666,1.301496,1.042416
11.200000,-124.788778,1.399032,1.319784
11.300000,-124.667467,1.496568,0.594360
11.400000,-124.552558,1.536192,0.045720
11.500000,-124.437953,1.536192,-0.060960
11.600000,-124.323043,1.499616,-0.496824
11.700000,-124.203866,1.429512,-0.944880
11.800000,-124.097186,1.380744,-0.420624
11.900000,-124.006356,1.423416,1.182624
12.000000,-123.886874,1.618488,2.868168
12.100000,-123.750324,1.908048,3.212592
12.200000,-123.595790,2.164080,2.161032
12.300000,-123.410167,2.316480,0.801624
12.400000,-123.232774,2.365248,-0.021336
12.500000,-123.055685,2.362200,-0.112776
12.600000,-122.878291,2.359152,0.051816
12.700000,-122.700898,2.362200,0.018288
12.800000,-122.523504,2.337816,-0.381000
12.900000,-122.340319,2.258568,-1.130808
13.000000,-122.175727,2.106168,-1.965960
13.100000,-122.030338,1.898904,-2.310384
13.200000,-121.898969,1.700784,-1.807464
13.300000,-121.794727,1.566672,-0.932688
13.400000,-121.685914,1.508760,-0.109728
13.500000,-121.568870,1.542288,0.755904
13.600000,-121.460971,1.685544,1.938528
13.700000,-121.327469,1.941576,3.252216
13.800000,-121.167754,2.286000,3.413760
13.900000,-120.983045,2.636520,3.337560
14.000000,-120.772428,2.892552,1.929384
14.100000,-120.536208,2.993136,0.112776
14.200000,-120.299988,2.941320,-1.307592
14.300000,-120.084494,2.801112,-1.743456
14.400000,-119.882107,2.654808,-1.307592
14.500000,-119.691302,2.557272,-0.588264
14.600000,-119.503241,2.526792,0.000000
14.700000,-119.315179,2.557272,0.585216
14.800000,-119.124374,2.657856,1.380744
14.900000,-118.922292,2.804160,1.685544
15.000000,-118.706798,2.910840,0.777240
15.100000,-118.463873,2.910840,-0.768096
15.200000,-118.248379,2.804160,-1.685544
15.300000,-118.045992,2.657856,-1.380744
15.400000,-117.855187,2.557272,-0.588264
15.500000,-117.667126,2.526792,0.000000
15.600000,-117.479064,2.557272,0.585216
15.700000,-117.288259,2.657856,1.383792
15.800000,-117.086177,2.804160,1.691640
15.900000,-116.870683,2.910840,0.801624
16.000000,-116.627453,2.910840,-0.826008
16.100000,-116.411959,2.776728,-2.106168
16.200000,-116.210791,2.572512,-2.161032
16.300000,-116.025473,2.395728,-1.420368
16.400000,-115.859052,2.304288,-0.429768
16.500000,-115.688059,2.310384,0.591312
16.600000,-115.521638,2.389632,1.082040
16.700000,-115.337234,2.474976,0.829056
16.800000,-115.142467,2.502408,-0.182880
16.900000,-114.947395,2.453640,-0.954024
17.000000,-114.763296,2.398776,-0.463296
17.100000,-114.603581,2.423160,0.871728
17.200000,-114.418262,2.560320,2.075688
17.300000,-114.217094,2.761488,2.161032
17.400000,-114.001601,2.932176,1.341120
17.500000,-113.765381,3.026664,0.487680
17.600000,-113.535866,3.060192,0.054864
17.700000,-113.306352,3.060192,-0.051816
17.800000,-113.076838,3.017520,-0.624840
17.900000,-112.840618,2.892552,-1.792224
18.000000,-112.629696,2.673096,-2.755392
18.100000,-112.440415,2.414016,-2.694432
18.200000,-112.266679,2.191512,-1.810512
18.300000,-112.117327,2.036064,-1.155192
18.400000,-111.963708,1.932432,-0.841248
18.500000,-111.821062,1.880616,-0.341376
18.600000,-111.693046,1.886712,0.414528
18.700000,-111.550399,1.941576,0.880872
18.800000,-111.396780,2.014728,0.658368
18.900000,-111.240722,2.042160,-0.064008
19.000000,-111.084360,1.987296,-0.963168
19.100000,-110.930436,1.926336,-0.606552
