t,Velocity
0.0,13.755624
1.0,14.176248
2.0,14.871192
3.0,14.032992
4.0,14.15796
5.0,15.261336
6.0,16.681704
7.0,16.218408
8.0,16.715232
9.0,17.714976
10.0,18.40992
11.0,16.940784
12.0,17.361408
13.0,16.742664
14.0,16.09344
15.0,16.09344
16.0,14.471904
17.0,15.246096
18.0,13.789152
19.0,13.716
20.0,13.725144
21.0,14.017751901168964
22.0,15.12112812789899
23.0,13.712951816871902
24.0,14.25549605522911
25.0,15.23085601162718
26.0,16.53539978199036
27.0,16.099536023254363
28.0,16.757904
29.0,17.269967662811755
30.0,18.43125601453398
31.0,17.06575223545041
32.0,17.318735930236915
33.0,16.82191213952617
34.0,16.093440002906796
35.0,16.090392002906796
36.0,14.511528133712579
37.0,15.233903941864098
38.0,14.04518443020569
39.0,13.716
40.0,13.722095994186413
41.0,13.453872098831038
42.0,13.316711979652434
43.0,14.167103976745638
44.0,13.831824020347566
45.0,13.706856002906795
46.0,14.154911968025253
47.0,13.700760034881544
48.0,14.947392354629015
49.0,13.755623953491275
50.0,13.926312
51.0,15.267431994186396
52.0,13.569695976745587
53.0,14.322551995639799
54.0,15.246095998546599
55.0,16.066008114818676
56.0,16.276319927329954
57.0,16.763999997093197
58.0,16.736568085750655
59.0,18.446496000000003
60.0,17.657064000000002
