t,Position,v_Vel,v_Acc
0.000000,-62.692178,1.932432,0.000000
0.100000,-62.558066,1.932432,0.000000
0.200000,-62.424259,1.932432,0.000000
0.300000,-62.290147,1.932432,0.000000
0.400000,-62.156035,1.932432,0.000000
0.500000,-62.021923,1.932432,0.000000
0.600000,-61.887811,1.932432,0.000000
0.700000,-61.754004,1.932432,0.000000
0.800000,-61.619892,1.932432,0.000000
0.900000,-61.485780,1.932432,0.000000
1.000000,-61.351668,1.932432,0.000000
1.100000,-61.217556,1.932432,0.000000
1.200000,-61.083749,1.932432,0.000000
1.300000,-60.949637,1.932432,0.000000
1.400000,-60.815525,1.932432,0.000000
1.500000,-60.681413,1.932432,0.000000
1.600000,-60.547606,1.932432,0.006096
1.700000,-60.413494,1.932432,0.006096
1.800000,-60.279382,1.932432,0.000000
1.900000,-60.145270,1.932432,-0.006096
2.000000,-60.011158,1.932432,0.000000
2.100000,-59.877350,1.932432,0.000000
2.200000,-59.743238,1.932432,0.000000
2.300000,-59.609126,1.932432,0.000000
2.400000,-59.475014,1.932432,0.000000
2.500000,-59.341207,1.932432,0.000000
2.600000,-59.207095,1.932432,0.000000
2.700000,-59.072983,1.932432,0.000000
2.800000,-58.938871,1.932432,0.000000
2.900000,-58.804759,1.932432,0.000000
3.000000,-58.670952,1.932432,0.000000
3.100000,-58.536840,1.932432,0.000000
3.200000,-58.402728,1.932432,0.000000
3.300000,-58.268616,1.932432,0.000000
3.400000,-58.134504,1.932432,0.000000
3.500000,-58.000697,1.932432,0.000000
3.600000,-57.866585,1.932432,0.000000
3.700000,-57.732473,1.932432,0.000000
3.800000,-57.598361,1.932432,0.000000
3.900000,-57.464554,1.932432,0.000000
4.000000,-57.330442,1.932432,0.000000
4.100000,-57.196330,1.932432,0.000000
4.200000,-57.062218,1.932432,0.000000
4.300000,-56.928106,1.932432,0.000000
4.400000,-56.794298,1.932432,0.000000
4.500000,-56.660186,1.932432,0.006096
4.600000,-56.526074,1.932432,0.000000
4.700000,-56.391962,1.932432,-0.006096
4.800000,-56.257850,1.932432,0.000000
4.900000,-56.124043,1.932432,0.000000
5.000000,-55.989931,1.932432,0.000000
5.100000,-55.855819,1.932432,0.000000
5.200000,-55.721707,1.932432,-0.006096
5.300000,-55.587900,1.932432,0.000000
5.400000,-55.453788,1.932432,0.009144
5.500000,-55.319676,1.932432,0.000000
5.600000,-55.185564,1.932432,-0.006096
5.700000,-55.051452,1.932432,0.000000
5.800000,-54.917645,1.932432,0.000000
5.900000,-54.783533,1.932432,0.000000
6.000000,-54.649421,1.932432,0.000000
6.100000,-54.515309,1.932432,0.000000
6.200000,-54.381502,1.932432,0.000000
6.300000,-54.247390,1.932432,0.006096
6.400000,-54.113278,1.932432,0.000000
6.500000,-53.979166,1.932432,-0.009144
6.600000,-53.845054,1.932432,0.000000
6.700000,-53.711246,1.932432,0.000000
6.800000,-53.577134,1.932432,0.000000
6.900000,-53.443022,1.938528,0.103632
7.000000,-53.308910,1.944624,0.033528
7.100000,-53.174798,1.889760,-0.859536
7.200000,-53.033066,1.716024,-2.478024
7.300000,-52.923338,1.399032,-3.413760
7.400000,-52.841652,0.972312,-3.413760
7.500000,-52.789226,0.554736,-3.413760
7.600000,-52.764842,0.246888,-2.392680
7.700000,-52.772767,0.073152,-0.947928
7.800000,-52.772767,0.000000,0.000000
7.900000,-52.772767,0.000000,0.000000
8.000000,-52.772767,0.000000,0.000000
8.100000,-52.772767,0.000000,0.000000
8.200000,-52.772767,0.000000,0.000000
8.300000,-52.772767,0.000000,0.000000
8.400000,-52.772767,0.000000,0.000000
8.500000,-52.772767,0.000000,0.000000
8.600000,-52.772767,0.000000,0.000000
8.700000,-52.772767,0.000000,0.000000
8.800000,-52.772767,0.000000,0.000000
8.900000,-52.772767,0.000000,0.000000
9.000000,-52.772767,0.000000,0.000000
9.100000,-52.772767,0.000000,0.000000
9.200000,-52.772767,0.000000,0.000000
9.300000,-52.772767,0.000000,0.000000
9.400000,-52.772767,0.000000,0.000000
9.500000,-52.772767,0.000000,0.000000
9.600000,-52.772767,0.000000,0.000000
9.700000,-52.772767,0.000000,0.000000
9.800000,-52.772767,0.000000,0.000000
9.900000,-52.772767,0.000000,0.000000
10.000000,-52.772767,0.000000,0.000000
10.100000,-52.772767,0.000000,0.000000
10.200000,-52.772767,0.000000,0.000000
10.300000,-52.772767,0.000000,0.000000
10.400000,-52.772767,0.000000,0.000000
10.500000,-52.772767,0.000000,0.000000
10.600000,-52.772767,0.000000,0.000000
10.700000,-52.772767,0.000000,0.000000
10.800000,-52.772767,0.000000,0.000000
10.900000,-52.772767,0.000000,0.000000
11.000000,-52.772767,0.000000,0.000000
11.100000,-52.772767,0.000000,0.000000
11.200000,-52.772767,0.000000,0.000000
11.300000,-52.772767,0.000000,0.000000
11.400000,-52.772767,0.000000,0.000000
11.500000,-52.772767,0.000000,0.000000
11.600000,-52.772767,0.000000,0.000000
11.700000,-52.772767,0.000000,0.000000
11.800000,-52.772767,0.000000,0.000000
11.900000,-52.772767,0.000000,0.000000
12.000000,-52.772767,0.000000,0.000000
12.100000,-52.772767,0.000000,0.000000
12.200000,-52.772767,0.000000,0.000000
12.300000,-52.772767,0.000000,0.000000
12.400000,-52.772767,0.000000,0.000000
12.500000,-52.772767,0.000000,0.000000
12.600000,-52.772767,0.000000,0.000000
12.700000,-52.772767,0.000000,0.000000
12.800000,-52.772767,0.000000,0.000000
12.900000,-52.772767,0.000000,0.000000
13.000000,-52.772767,0.000000,0.000000
13.100000,-52.772767,0.000000,0.000000
13.200000,-52.772767,0.000000,0.000000
13.300000,-52.772767,0.000000,0.000000
13.400000,-52.772767,0.000000,0.000000
13.500000,-52.772767,0.000000,0.000000
13.600000,-52.772767,0.000000,0.000000
13.700000,-52.772767,0.000000,0.000000
13.800000,-52.772767,0.000000,0.000000
13.900000,-52.772767,0.000000,0.000000
14.000000,-52.772767,0.000000,0.000000
14.100000,-52.772767,0.000000,0.000000
14.200000,-52.772767,0.000000,0.000000
14.300000,-52.772767,0.000000,0.000000
14.400000,-52.772767,0.000000,0.000000
14.500000,-52.772767,0.000000,0.000000
14.600000,-52.773986,0.000000,0.000000
14.700000,-52.773986,0.000000,0.000000
14.800000,-52.767890,0.000000,0.000000
14.900000,-52.753565,0.201168,0.893064
15.000000,-52.733143,0.268224,0.490728
15.100000,-52.711198,0.301752,0.100584
15.200000,-52.690776,0.307848,-0.030480
15.300000,-52.670354,0.298704,-0.112776
15.400000,-52.649933,0.295656,0.030480
15.500000,-52.629511,0.365760,1.078992
15.600000,-52.616100,0.569976,2.892552
15.700000,-52.564894,0.935736,3.413760
15.800000,-52.479245,1.423416,3.413760
15.900000,-52.357934,1.911096,3.413760
16.000000,-52.202486,2.276856,2.892552
16.100000,-52.008938,2.487168,1.143000
16.200000,-51.822401,2.560320,0.091440
16.300000,-51.636168,2.535936,-0.490728
16.400000,-51.451154,2.450592,-1.170432
16.500000,-51.263398,2.325624,-1.502664
16.600000,-51.069850,2.228088,-0.719328
16.700000,-50.873863,2.228088,0.719328
16.800000,-50.680315,2.325624,1.499616
16.900000,-50.492558,2.447544,1.161288
17.000000,-50.307545,2.529840,0.387096
17.100000,-50.121312,2.551176,-0.057912
17.200000,-49.935079,2.542032,-0.137160
17.300000,-49.748542,2.532888,-0.051816
17.400000,-49.562309,2.566416,0.566928
17.500000,-49.381562,2.694432,1.856232
17.600000,-49.181004,2.944368,3.252216
17.700000,-48.955452,3.291840,3.413760
17.800000,-48.708869,3.636264,3.246120
17.900000,-48.437292,3.886200,1.853184
18.000000,-48.145903,4.014216,0.563880
18.100000,-47.860001,4.047744,-0.054864
18.200000,-47.574403,4.044696,-0.079248
18.300000,-47.288501,4.038600,0.000000
18.400000,-47.002598,4.038600,0.000000
18.500000,-46.717001,4.038600,0.000000
18.600000,-46.431098,4.038600,0.000000
18.700000,-46.145501,4.038600,0.000000
18.800000,-45.859598,4.038600,0.000000
18.900000,-45.574001,4.038600,0.000000
19.000000,-45.288098,4.038600,0.000000
19.100000,-45.002196,4.038600,0.000000
19.200000,-44.716598,4.038600,-0.015240
19.300000,-44.430696,4.035552,-0.030480
19.400000,-44.145098,4.038600,0.070104
19.500000,-43.861634,4.062984,0.362712
19.600000,-43.575732,4.117848,0.737616
19.700000,-43.278247,4.197096,0.914400
19.800000,-42.966132,4.276344,0.731520
19.900000,-42.642130,4.331208,0.356616
