t,Velocity
0.0,13.76172
1.0,13.926312
2.0,14.212824
3.0,14.758416
4.0,15.502128
5.0,15.502128
6.0,14.81328
7.0,13.679424
8.0,13.722096000000002
9.0,13.542264
10.0,14.346936
11.0,14.359128
12.0,14.3256
13.0,14.478000000000002
14.0,13.850112
15.0,13.109448
16.0,14.380464
17.0,14.34084
18.0,14.368272
19.0,14.9352
20.0,15.224760000000002
21.0,15.502127863380625
22.0,15.502128104644628
23.0,14.813280171500917
24.0,13.679424034881542
25.0,13.722095982559232
26.0,13.542263927330119
27.0,14.3469359389573
28.0,14.359128
29.0,14.325600002906794
30.0,14.47799998837282
31.0,13.850112005813589
32.0,13.10944798255923
33.0,14.380463976745638
34.0,14.340840029067952
35.0,14.368272002906794
36.0,14.935199959304867
37.0,15.224760005813591
38.0,15.502127726761252
39.0,15.502128209289255
40.0,14.813280343001834
41.0,13.679424069763083
42.0,13.72209596511846
43.0,13.54226385466024
44.0,14.346935877914602
45.0,14.359128
46.0,14.32560000581359
47.0,14.47799997674564
48.0,13.85011201162718
49.0,13.109447965118457
50.0,14.380463953491276
51.0,14.340840058135903
52.0,14.368272005813589
53.0,14.935199918609735
54.0,15.224760011627183
55.0,15.502127590141878
56.0,15.502128313933882
57.0,14.813280514502752
58.0,13.679424104644626
59.0,13.722095947677689
60.0,13.466064
