t,Velocity
0.0,4.690872000000001
1.0,4.690872000000001
2.0,4.572
3.0,4.572
4.0,3.675888000000001
5.0,3.249168
6.0,3.249168
7.0,3.3710880000000003
8.0,4.520184
9.0,4.520184
10.0,4.504944
11.0,4.3464480000000005
12.0,4.447032
13.0,5.376672
14.0,4.9895760000000005
15.0,5.803392
16.0,5.632704
17.0,5.294376000000001
18.0,5.635752
19.0,5.483352
20.0,5.187696
21.0,5.233416000000001
22.0,5.233416000000001
23.0,5.321807941864097
24.0,5.590032
25.0,5.590032
26.0,5.519928046508723
27.0,3.749040566825064
28.0,5.123688136619374
29.0,5.154168218009641
30.0,4.440936000000001
31.0,4.23976791570294
32.0,3.4198563110270865
33.0,3.0419040058135907
34.0,3.834383784897155
35.0,4.160519918609734
36.0,4.547615793617541
37.0,4.471416046508724
38.0,4.367784
39.0,4.367784
40.0,4.483607924423325
41.0,4.828032
42.0,4.828032
43.0,4.718304072669881
44.0,4.379976
45.0,4.23976812789899
46.0,3.96239970932048
47.0,3.2369759941864094
48.0,3.249168
49.0,3.249168
50.0,4.504943796524336
51.0,4.520184
52.0,3.9959277965243363
53.0,4.3464480232543625
54.0,4.3464480000000005
55.0,5.361431837219469
56.0,4.977384697630848
57.0,5.8064395697943105
58.0,5.63270399418641
59.0,5.644895988372819
60.0,5.644896
